@,dd/mm/yy,hh:min:sec,V1(V),V2(V),V3(V),V12(V),V23(V),V31(V),FRQ1(Hz),FRQ2(Hz),FRQ3(Hz),I1(A),I2(A),I3(A),Isum(A),In(A),ILeak(A),P1(Kw),P2(Kw),P3(Kw),PT(Kw),Q1(Kvar),Q2(Kvar),Q3(Kvar),QT(Kvar),S1(Kva),S2(Kva),S3(Kva),ST(Kva),PF1,PF2,PF3,PFT,Angle1(Degree),Angle2(Degree),Angle3(Degree),%ILoad,%PLoad,EA1 Import (Kwh),EA2 Import (Kwh),EA3 Import(Kwh),EAT Import(Kwh),EA1 Export(Kwh),EA2 Export(Kwh),EA3 Export(Kwh),EAT Export(Kwh),EA1 Net(Kwh),EA2 Net(Kwh),EA3 Net(Kwh),EAT Net(Kwh),ER1 Ind(Kvarh),ER2 Ind(Kvarh),ER3 Ind(Kvarh),ERT Ind(Kvarh),ER1 Cap(Kvarh),ER2 Cap(Kvarh),ER3 Cap(Kvarh),ERT Cap(Kvarh),ER1 Net(Kvarh),ER2 Net(Kvarh),ER3 Net(Kvarh),ERT Net(Kvarh),EVA1 (Kvah),EVA2 (Kvah),EVA3 (Kvah),EVAT (Kvah),EON month(Kwh),EOFF month(Kwh),EHOL month(Kwh),EMonth(Kwh)
@,06/05/18,14:52:00,225.9,226.5,226.5,391.3,392.4,391.9,50.06,50.05,50.06,13.101,13.297,13.065,0.000,0.000,0.000,2.400,2.387,2.388,7.175,1.709,1.816,1.717,5.241,2.957,3.006,2.957,8.919,0.813,0.795,0.805,0.804,36.8,35.8,34.3,13.2,7.2,140.753,136.568,138.303,415.624,-0.126,0.000,-0.009,-0.135,140.627,136.568,138.294,415.489,103.218,108.410,102.538,314.166,-0.016,0.000,-0.445,-0.461,103.234,108.410,102.983,314.627,181.112,181.173,180.246,542.531,175.296,67.403,172.925,415.624
@,06/05/18,14:53:00,225.4,226.0,226.1,390.5,391.7,391.2,50.01,50.01,50.01,13.196,13.391,13.135,0.000,0.000,0.000,2.421,2.408,2.404,7.233,1.705,1.811,1.713,5.229,2.973,3.023,2.965,8.961,0.815,0.797,0.813,0.807,34.7,35.5,32.2,13.2,7.2,140.793,136.608,138.343,415.744,-0.126,0.000,-0.009,-0.135,140.667,136.608,138.334,415.609,103.247,108.440,102.567,314.254,-0.016,0.000,-0.445,-0.461,103.263,108.440,103.012,314.715,181.161,181.223,180.295,542.679,175.296,67.403,173.045,415.744
@,06/05/18,14:54:00,226.5,227.2,227.2,392.4,393.6,393.3,50.03,50.03,50.04,13.248,13.439,13.216,0.000,0.000,0.000,2.437,2.420,2.421,7.278,1.734,1.844,1.746,5.324,2.998,3.051,3.002,9.051,0.811,0.794,0.808,0.804,34.7,35.5,34.3,13.3,7.3,140.834,136.648,138.383,415.865,-0.126,0.000,-0.009,-0.135,140.708,136.648,138.374,415.730,103.275,108.471,102.596,314.342,-0.016,0.000,-0.445,-0.461,103.291,108.471,103.041,314.803,181.211,181.274,180.344,542.829,175.296,67.403,173.166,415.865
@,06/05/18,14:55:00,226.8,227.4,227.4,392.6,394.1,393.7,50.01,50.01,50.01,13.252,13.481,13.228,0.000,0.000,0.000,2.437,2.429,2.421,7.286,1.734,1.853,1.754,5.340,3.002,3.064,3.002,9.068,0.813,0.792,0.806,0.804,34.2,36.5,34.7,13.3,7.3,140.874,136.689,138.424,415.987,-0.126,0.000,-0.009,-0.135,140.748,136.689,138.415,415.852,103.305,108.502,102.625,314.432,-0.016,0.000,-0.445,-0.461,103.321,108.502,103.070,314.893,181.261,181.325,180.395,542.981,175.296,67.403,173.288,415.987
@,06/05/18,14:56:00,226.8,227.4,227.5,392.7,394.4,393.5,50.04,50.04,50.04,13.412,13.651,13.392,0.000,0.000,0.000,2.478,2.474,2.466,7.417,1.742,1.856,1.758,5.356,3.043,3.096,3.047,9.186,0.816,0.798,0.810,0.807,33.2,36.2,33.3,13.5,7.4,140.915,136.730,138.465,416.110,-0.126,0.000,-0.009,-0.135,140.789,136.730,138.456,415.975,103.334,108.533,102.655,314.522,-0.016,0.000,-0.445,-0.461,103.350,108.533,103.100,314.983,181.311,181.376,180.445,543.132,175.296,67.403,173.411,416.110
@,06/05/18,14:57:00,226.4,227.1,227.1,392.1,393.7,393.0,49.98,49.99,49.99,13.330,13.554,13.324,0.000,0.000,0.000,2.454,2.449,2.445,7.348,1.734,1.849,1.758,5.340,3.018,3.076,3.023,9.117,0.813,0.796,0.809,0.806,33.5,35.6,35.4,13.4,7.3,140.957,136.771,138.506,416.234,-0.126,0.000,-0.009,-0.135,140.831,136.771,138.497,416.099,103.363,108.564,102.685,314.612,-0.016,0.000,-0.445,-0.461,103.379,108.564,103.130,315.073,181.362,181.428,180.496,543.286,175.296,67.403,173.535,416.234
@,06/05/18,14:58:00,226.6,227.2,227.3,392.5,393.9,393.4,50.03,50.02,50.03,13.254,13.501,13.245,0.000,0.000,0.000,2.437,2.432,2.424,7.293,1.733,1.844,1.754,5.331,3.001,3.059,3.006,9.066,0.813,0.794,0.807,0.804,36.0,36.4,34.2,13.3,7.3,140.998,136.812,138.546,416.356,-0.126,0.000,-0.009,-0.135,140.872,136.812,138.537,416.221,103.392,108.595,102.714,314.701,-0.016,0.000,-0.445,-0.461,103.408,108.595,103.159,315.162,181.412,181.479,180.546,543.437,175.296,67.403,173.657,416.356
@,06/05/18,14:59:00,225.4,226.1,226.1,390.6,391.9,391.1,50.00,50.00,50.00,13.163,13.398,13.146,0.000,0.000,0.000,2.412,2.408,2.404,7.223,1.704,1.811,1.725,5.240,2.964,3.026,2.969,8.959,0.815,0.797,0.809,0.806,35.6,36.1,33.8,13.2,7.2,141.038,136.852,138.587,416.477,-0.126,0.000,-0.009,-0.135,140.912,136.852,138.578,416.342,103.421,108.626,102.744,314.791,-0.016,0.000,-0.445,-0.461,103.437,108.626,103.189,315.252,181.462,181.530,180.596,543.588,175.296,67.403,173.778,416.477
@,06/05/18,15:00:00,224.8,225.6,225.6,389.5,390.8,390.3,50.03,50.03,50.03,13.139,13.388,13.154,0.000,0.000,0.000,2.416,2.416,2.404,7.237,1.688,1.803,1.713,5.204,2.957,3.018,2.965,8.940,0.815,0.800,0.809,0.809,34.7,35.8,33.5,13.2,7.2,141.078,136.892,138.627,416.597,-0.126,0.000,-0.009,-0.135,140.952,136.892,138.618,416.462,103.450,108.656,102.773,314.879,-0.016,0.000,-0.445,-0.461,103.466,108.656,103.218,315.340,181.512,181.580,180.645,543.737,175.296,67.403,173.898,416.597
@,06/05/18,15:01:00,225.6,226.3,226.3,390.9,392.1,391.7,50.01,50.01,50.01,13.167,13.399,13.162,0.000,0.000,0.000,2.416,2.416,2.404,7.237,1.701,1.816,1.725,5.241,2.965,3.031,2.973,8.969,0.814,0.797,0.810,0.807,34.5,36.4,34.2,13.2,7.2,141.119,136.932,138.667,416.718,-0.126,0.000,-0.009,-0.135,140.993,136.932,138.658,416.583,103.479,108.687,102.802,314.968,-0.016,0.000,-0.445,-0.461,103.495,108.687,103.247,315.429,181.561,181.631,180.695,543.887,175.296,67.403,174.019,416.718
@,06/05/18,15:02:00,225.8,226.4,226.4,390.9,392.4,391.8,49.93,49.94,49.94,13.145,13.363,13.170,0.000,0.000,0.000,2.404,2.404,2.404,7.212,1.713,1.824,1.733,5.270,2.965,3.023,2.977,8.965,0.812,0.796,0.805,0.804,36.7,35.8,33.6,13.2,7.2,141.159,136.972,138.706,416.837,-0.126,0.000,-0.009,-0.135,141.033,136.972,138.697,416.702,103.507,108.717,102.831,315.055,-0.016,0.000,-0.445,-0.461,103.523,108.717,103.276,315.516,181.610,181.681,180.744,544.035,175.296,67.403,174.138,416.837
@,06/05/18,15:03:00,225.9,226.5,226.6,391.3,392.6,392.0,49.95,49.95,49.95,13.500,13.776,13.468,0.000,0.000,0.000,2.499,2.502,2.486,7.487,1.721,1.844,1.749,5.314,3.047,3.117,3.051,9.215,0.821,0.803,0.813,0.813,34.4,36.2,34.0,13.6,7.5,141.199,137.013,138.747,416.959,-0.126,0.000,-0.009,-0.135,141.073,137.013,138.738,416.824,103.536,108.748,102.860,315.144,-0.016,0.000,-0.445,-0.461,103.552,108.748,103.305,315.605,181.660,181.732,180.794,544.186,175.296,67.403,174.260,416.959
@,06/05/18,15:04:00,226.1,226.8,226.9,391.8,393.0,392.6,49.97,49.98,49.97,13.352,13.603,13.379,0.000,0.000,0.000,2.461,2.461,2.457,7.380,1.725,1.836,1.749,5.310,3.018,3.080,3.030,9.128,0.815,0.800,0.811,0.808,35.3,35.9,32.8,13.4,7.4,141.241,137.054,138.788,417.083,-0.126,0.000,-0.009,-0.135,141.115,137.054,138.779,416.948,103.565,108.779,102.890,315.234,-0.016,0.000,-0.445,-0.461,103.581,108.779,103.335,315.695,181.710,181.783,180.845,544.338,175.296,67.403,174.384,417.083
@,06/05/18,15:05:00,226.4,227.0,227.1,392.1,393.6,392.8,50.03,50.03,50.02,13.234,13.451,13.243,0.000,0.000,0.000,2.433,2.428,2.424,7.285,1.725,1.832,1.749,5.306,2.989,3.055,3.002,9.046,0.813,0.794,0.807,0.805,34.3,35.7,35.2,13.3,7.3,141.281,137.095,138.828,417.204,-0.126,0.000,-0.009,-0.135,141.155,137.095,138.819,417.069,103.594,108.809,102.919,315.322,-0.016,0.000,-0.445,-0.461,103.610,108.809,103.364,315.783,181.760,181.834,180.895,544.489,175.296,67.403,174.505,417.204
@,06/05/18,15:06:00,226.5,227.1,227.2,392.3,393.6,392.8,49.98,49.98,49.98,13.244,13.497,13.237,0.000,0.000,0.000,2.433,2.432,2.420,7.285,1.725,1.844,1.754,5.323,2.997,3.063,3.002,9.062,0.813,0.794,0.806,0.804,35.8,35.4,33.9,13.3,7.3,141.322,137.135,138.869,417.326,-0.126,0.000,-0.009,-0.135,141.196,137.135,138.860,417.191,103.623,108.840,102.949,315.412,-0.016,0.000,-0.445,-0.461,103.639,108.840,103.394,315.873,181.810,181.885,180.945,544.640,175.296,67.403,174.627,417.326
@,06/05/18,15:07:00,226.2,226.8,226.9,391.8,393.2,392.7,49.93,49.93,49.93,13.463,13.718,13.428,0.000,0.000,0.000,2.490,2.486,2.466,7.442,1.725,1.852,1.758,5.335,3.043,3.113,3.047,9.202,0.819,0.799,0.811,0.809,34.9,35.9,34.1,13.5,7.4,141.363,137.176,138.909,417.448,-0.126,0.000,-0.009,-0.135,141.237,137.176,138.900,417.313,103.652,108.871,102.979,315.502,-0.016,0.000,-0.445,-0.461,103.668,108.871,103.424,315.963,181.860,181.936,180.995,544.791,175.296,67.403,174.749,417.448
@,06/05/18,15:08:00,226.2,226.9,227.0,391.8,393.3,392.6,49.97,49.96,49.96,13.370,13.608,13.317,0.000,0.000,0.000,2.466,2.457,2.445,7.368,1.721,1.844,1.749,5.314,3.018,3.084,3.022,9.124,0.816,0.797,0.809,0.807,34.1,35.7,35.6,13.4,7.4,141.404,137.217,138.950,417.571,-0.126,0.000,-0.009,-0.135,141.278,137.217,138.941,417.436,103.682,108.902,103.008,315.592,-0.016,0.000,-0.445,-0.461,103.698,108.902,103.453,316.053,181.911,181.988,181.045,544.944,175.296,67.403,174.872,417.571
@,06/05/18,15:09:00,226.2,226.6,226.7,391.7,392.7,392.4,49.93,49.93,49.93,13.362,13.544,13.232,0.000,0.000,0.000,2.462,2.437,2.429,7.328,1.725,1.844,1.729,5.299,3.023,3.068,2.994,9.084,0.815,0.795,0.810,0.807,34.6,36.0,33.1,13.4,7.3,141.445,137.258,138.991,417.694,-0.126,0.000,-0.009,-0.135,141.319,137.258,138.982,417.559,103.711,108.933,103.038,315.682,-0.016,0.000,-0.445,-0.461,103.727,108.933,103.483,316.143,181.961,182.039,181.096,545.096,175.296,67.403,174.995,417.694
@,06/05/18,15:10:00,226.6,227.1,227.3,392.5,393.8,393.1,49.98,49.97,49.98,13.527,13.767,13.487,0.000,0.000,0.000,2.507,2.499,2.491,7.497,1.738,1.861,1.758,5.357,3.064,3.126,3.064,9.253,0.818,0.801,0.812,0.810,34.4,34.9,33.7,13.6,7.5,141.486,137.299,139.031,417.816,-0.126,0.000,-0.009,-0.135,141.360,137.299,139.022,417.681,103.740,108.964,103.067,315.771,-0.016,0.000,-0.445,-0.461,103.756,108.964,103.512,316.232,182.011,182.090,181.146,545.247,175.296,67.403,175.117,417.816
@,06/05/18,15:11:00,226.4,227.0,227.1,392.2,393.5,392.9,49.99,50.00,49.99,13.489,13.726,13.465,0.000,0.000,0.000,2.495,2.495,2.482,7.472,1.734,1.849,1.758,5.340,3.051,3.113,3.056,9.220,0.818,0.801,0.813,0.810,33.3,36.0,34.1,13.6,7.5,141.527,137.340,139.073,417.940,-0.126,0.000,-0.009,-0.135,141.401,137.340,139.064,417.805,103.769,108.996,103.097,315.862,-0.016,0.000,-0.445,-0.461,103.785,108.996,103.542,316.323,182.062,182.142,181.197,545.401,175.296,67.403,175.241,417.940
@,06/05/18,15:12:00,226.9,227.5,227.6,393.0,394.3,393.8,49.96,49.94,49.95,13.174,13.399,13.138,0.000,0.000,0.000,2.412,2.408,2.395,7.215,1.737,1.856,1.766,5.360,2.981,3.047,2.985,9.013,0.808,0.788,0.801,0.801,35.8,36.7,35.4,13.2,7.2,141.568,137.381,139.113,418.062,-0.126,0.000,-0.009,-0.135,141.442,137.381,139.104,417.927,103.798,109.027,103.127,315.952,-0.016,0.000,-0.445,-0.461,103.814,109.027,103.572,316.413,182.112,182.193,181.247,545.552,175.296,67.403,175.363,418.062
@,06/05/18,15:13:00,227.9,228.4,228.6,394.7,395.9,395.4,50.00,50.00,50.00,13.129,13.326,13.074,0.000,0.000,0.000,2.396,2.379,2.379,7.154,1.762,1.877,1.779,5.418,2.990,3.039,2.986,9.014,0.801,0.784,0.797,0.794,37.5,37.5,34.4,13.2,7.2,141.608,137.421,139.153,418.182,-0.126,0.000,-0.009,-0.135,141.482,137.421,139.144,418.047,103.828,109.058,103.157,316.043,-0.016,0.000,-0.445,-0.461,103.844,109.058,103.602,316.504,182.162,182.244,181.297,545.703,175.296,67.403,175.483,418.182
@,06/05/18,15:14:00,228.4,228.8,228.8,395.6,396.4,396.1,49.97,49.96,49.96,13.293,13.447,13.105,0.000,0.000,0.000,2.437,2.400,2.392,7.229,1.775,1.898,1.774,5.447,3.031,3.072,2.998,9.101,0.804,0.782,0.798,0.794,35.1,37.8,35.5,13.3,7.2,141.648,137.461,139.193,418.302,-0.126,0.000,-0.009,-0.135,141.522,137.461,139.184,418.167,103.858,109.090,103.187,316.135,-0.016,0.000,-0.445,-0.461,103.874,109.090,103.632,316.596,182.212,182.295,181.347,545.854,175.296,67.403,175.603,418.302
@,06/05/18,15:15:00,228.2,228.6,228.8,395.1,396.4,395.9,49.96,49.95,49.95,13.359,13.553,13.311,0.000,0.000,0.000,2.458,2.441,2.433,7.331,1.781,1.892,1.793,5.466,3.045,3.095,3.037,9.177,0.805,0.788,0.800,0.799,36.1,36.7,35.3,13.4,7.3,141.690,137.502,139.234,418.426,-0.126,0.000,-0.009,-0.135,141.564,137.502,139.225,418.291,103.889,109.122,103.218,316.229,-0.016,0.000,-0.445,-0.461,103.905,109.122,103.663,316.690,182.264,182.347,181.398,546.009,175.296,67.403,175.724,418.423
@,06/05/18,15:16:00,228.2,228.7,228.8,395.1,396.5,396.0,50.00,50.00,50.00,13.395,13.544,13.350,0.000,0.000,0.000,2.458,2.441,2.449,7.348,1.791,1.890,1.795,5.476,3.056,3.093,3.052,9.200,0.806,0.789,0.803,0.799,35.2,36.1,35.4,13.4,7.3,141.730,137.542,139.274,418.546,-0.126,0.000,-0.009,-0.135,141.604,137.542,139.265,418.411,103.919,109.154,103.248,316.321,-0.016,0.000,-0.445,-0.461,103.935,109.154,103.693,316.782,182.314,182.399,181.448,546.161,175.296,67.403,175.846,418.545
@,06/05/18,15:17:00,226.7,227.2,227.4,392.6,393.9,393.4,50.00,50.00,50.01,13.451,13.605,13.389,0.000,0.000,0.000,2.482,2.462,2.474,7.418,1.754,1.853,1.754,5.361,3.047,3.088,3.043,9.179,0.815,0.797,0.811,0.808,34.9,35.6,34.6,13.5,7.4,141.772,137.583,139.315,418.670,-0.126,0.000,-0.009,-0.135,141.646,137.583,139.306,418.535,103.948,109.185,103.278,316.411,-0.016,0.000,-0.445,-0.461,103.964,109.185,103.723,316.872,182.365,182.450,181.499,546.314,175.296,67.403,175.970,418.669
@,06/05/18,15:18:00,227.1,227.6,227.8,393.3,394.4,394.1,50.05,50.05,50.05,13.392,13.540,13.345,0.000,0.000,0.000,2.466,2.449,2.462,7.377,1.758,1.857,1.758,5.373,3.043,3.080,3.035,9.158,0.812,0.795,0.810,0.805,36.5,35.7,34.6,13.4,7.4,141.813,137.624,139.357,418.794,-0.126,0.000,-0.009,-0.135,141.687,137.624,139.348,418.659,103.978,109.216,103.307,316.501,-0.016,0.000,-0.445,-0.461,103.994,109.216,103.752,316.962,182.416,182.502,181.550,546.468,175.296,67.403,176.094,418.793
@,06/05/18,15:19:00,226.8,227.3,227.5,392.8,394.1,393.5,49.93,49.93,49.93,13.557,13.739,13.503,0.000,0.000,0.000,2.511,2.486,2.491,7.488,1.758,1.869,1.762,5.390,3.076,3.121,3.068,9.266,0.815,0.799,0.814,0.808,33.6,36.2,33.3,13.6,7.5,141.854,137.665,139.397,418.916,-0.126,0.000,-0.009,-0.135,141.728,137.665,139.388,418.781,104.007,109.248,103.337,316.592,-0.016,0.000,-0.445,-0.461,104.023,109.248,103.782,317.053,182.467,182.553,181.601,546.621,175.296,67.403,176.217,418.916
@,06/05/18,15:20:00,226.2,226.7,226.9,391.9,392.9,392.5,49.93,49.93,49.93,13.575,13.809,13.490,0.000,0.000,0.000,2.520,2.503,2.495,7.517,1.738,1.865,1.754,5.357,3.068,3.130,3.060,9.257,0.823,0.800,0.814,0.812,34.2,36.4,33.6,13.6,7.5,141.896,137.706,139.439,419.041,-0.126,0.000,-0.009,-0.135,141.770,137.706,139.430,418.906,104.037,109.279,103.367,316.683,-0.016,0.000,-0.445,-0.461,104.053,109.279,103.812,317.144,182.518,182.605,181.651,546.774,175.296,67.403,176.342,419.041
@,06/05/18,15:21:00,226.3,226.8,226.9,391.9,393.0,392.8,49.97,49.96,49.96,13.045,13.227,12.997,0.000,0.000,0.000,2.375,2.358,2.362,7.095,1.729,1.836,1.737,5.302,2.948,2.997,2.944,8.889,0.807,0.787,0.801,0.798,35.7,35.7,33.8,13.1,7.1,141.937,137.747,139.479,419.163,-0.126,0.000,-0.009,-0.135,141.811,137.747,139.470,419.028,104.066,109.310,103.396,316.772,-0.016,0.000,-0.445,-0.461,104.082,109.310,103.841,317.233,182.568,182.656,181.701,546.925,175.296,67.403,176.464,419.163
@,06/05/18,15:22:00,225.9,226.5,226.6,391.4,392.6,392.1,49.94,49.94,49.94,13.076,13.324,13.017,0.000,0.000,0.000,2.388,2.379,2.367,7.134,1.717,1.840,1.737,5.295,2.952,3.014,2.948,8.915,0.809,0.790,0.804,0.800,37.0,35.6,35.2,13.1,7.1,141.976,137.786,139.518,419.280,-0.126,0.000,-0.009,-0.135,141.850,137.786,139.509,419.145,104.095,109.340,103.425,316.860,-0.016,0.000,-0.445,-0.461,104.111,109.340,103.870,317.321,182.617,182.706,181.750,547.073,175.296,67.403,176.581,419.280
@,06/05/18,15:23:00,226.2,226.8,226.9,391.8,393.2,392.5,49.95,49.95,49.95,13.192,13.426,13.160,0.000,0.000,0.000,2.416,2.408,2.400,7.224,1.734,1.844,1.750,5.328,2.981,3.043,2.986,9.010,0.811,0.791,0.804,0.802,35.6,35.1,34.6,13.3,7.2,142.016,137.825,139.558,419.399,-0.126,0.000,-0.009,-0.135,141.890,137.825,139.549,419.264,104.124,109.371,103.454,316.949,-0.016,0.000,-0.445,-0.461,104.140,109.371,103.899,317.410,182.666,182.756,181.799,547.221,175.296,67.403,176.700,419.399
@,06/05/18,15:24:00,226.2,226.9,227.0,392.0,393.3,392.5,49.96,49.95,49.95,13.078,13.312,13.047,0.000,0.000,0.000,2.383,2.379,2.371,7.134,1.729,1.844,1.750,5.324,2.957,3.018,2.961,8.936,0.806,0.789,0.802,0.798,35.3,36.6,34.2,13.1,7.1,142.056,137.865,139.598,419.519,-0.126,0.000,-0.009,-0.135,141.930,137.865,139.589,419.384,104.153,109.402,103.484,317.039,-0.016,0.000,-0.445,-0.461,104.169,109.402,103.929,317.500,182.715,182.806,181.849,547.370,175.296,67.403,176.820,419.519
@,06/05/18,15:25:00,226.8,227.5,227.5,392.8,394.3,393.7,50.02,50.01,50.02,12.896,13.094,12.845,0.000,0.000,0.000,2.342,2.321,2.326,6.989,1.738,1.844,1.750,5.332,2.924,2.977,2.924,8.824,0.800,0.782,0.795,0.792,36.4,37.2,34.4,12.9,7.0,142.095,137.904,139.637,419.636,-0.126,0.000,-0.009,-0.135,141.969,137.904,139.628,419.501,104.182,109.433,103.513,317.128,-0.016,0.000,-0.445,-0.461,104.198,109.433,103.958,317.589,182.764,182.856,181.898,547.518,175.296,67.403,176.937,419.636
@,06/05/18,15:26:00,226.4,227.1,227.1,392.2,393.5,393.0,50.04,50.03,50.04,12.885,13.172,12.867,0.000,0.000,0.000,2.350,2.342,2.325,7.017,1.717,1.840,1.741,5.298,2.919,2.989,2.919,8.827,0.804,0.783,0.798,0.795,35.7,36.7,35.0,13.0,7.0,142.135,137.944,139.676,419.755,-0.126,0.000,-0.009,-0.135,142.009,137.944,139.667,419.620,104.211,109.464,103.543,317.218,-0.016,0.000,-0.445,-0.461,104.227,109.464,103.988,317.679,182.813,182.906,181.947,547.666,175.296,67.403,177.056,419.755
@,06/05/18,15:27:00,225.4,225.9,226.0,390.3,391.7,391.0,49.95,49.95,49.94,12.994,13.251,12.962,0.000,0.000,0.000,2.371,2.363,2.355,7.088,1.701,1.816,1.725,5.241,2.924,2.994,2.928,8.845,0.809,0.792,0.802,0.801,34.5,36.2,35.3,13.1,7.1,142.174,137.982,139.714,419.870,-0.126,0.000,-0.009,-0.135,142.048,137.982,139.705,419.735,104.239,109.495,103.572,317.306,-0.016,0.000,-0.445,-0.461,104.255,109.495,104.017,317.767,182.862,182.956,181.995,547.813,175.296,67.403,177.171,419.870
@,06/05/18,15:28:00,225.7,226.3,226.3,391.0,392.2,391.4,49.98,49.97,49.97,12.909,13.115,12.828,0.000,0.000,0.000,2.346,2.329,2.321,6.996,1.709,1.823,1.721,5.253,2.911,2.964,2.899,8.774,0.805,0.787,0.801,0.797,37.1,36.2,35.4,13.0,7.0,142.213,138.022,139.753,419.988,-0.126,0.000,-0.009,-0.135,142.087,138.022,139.744,419.853,104.268,109.525,103.601,317.394,-0.016,0.000,-0.445,-0.461,104.284,109.525,104.046,317.855,182.910,183.005,182.044,547.959,175.296,67.403,177.289,419.988
@,06/05/18,15:29:00,225.9,226.5,226.6,391.3,392.7,391.9,49.95,49.95,49.95,12.836,12.986,12.761,0.000,0.000,0.000,2.317,2.300,2.296,6.914,1.717,1.823,1.721,5.261,2.894,2.944,2.886,8.724,0.802,0.783,0.797,0.793,35.8,38.2,35.3,12.9,6.9,142.252,138.060,139.792,420.104,-0.126,0.000,-0.009,-0.135,142.126,138.060,139.783,419.969,104.297,109.556,103.630,317.483,-0.016,0.000,-0.445,-0.461,104.313,109.556,104.075,317.944,182.958,183.054,182.092,548.104,175.296,67.403,177.405,420.104
@,06/05/18,15:30:00,226.4,227.0,227.1,392.2,393.5,392.8,49.97,49.96,49.97,12.837,13.096,12.805,0.000,0.000,0.000,2.330,2.321,2.313,6.965,1.725,1.836,1.741,5.303,2.907,2.969,2.907,8.783,0.800,0.783,0.797,0.793,36.3,37.3,34.9,12.9,7.0,142.290,138.099,139.830,420.219,-0.126,0.000,-0.009,-0.135,142.164,138.099,139.821,420.084,104.326,109.587,103.659,317.572,-0.016,0.000,-0.445,-0.461,104.342,109.587,104.104,318.033,183.007,183.104,182.140,548.251,175.296,67.403,177.520,420.219
@,06/05/18,15:31:00,225.5,226.3,226.4,390.8,392.3,391.5,49.95,49.95,49.96,13.222,13.528,13.247,0.000,0.000,0.000,2.433,2.441,2.425,7.299,1.709,1.836,1.741,5.286,2.985,3.060,2.998,9.043,0.817,0.798,0.809,0.807,35.1,35.3,34.7,13.3,7.3,142.330,138.138,139.870,420.338,-0.126,0.000,-0.009,-0.135,142.204,138.138,139.861,420.203,104.355,109.618,103.688,317.661,-0.016,0.000,-0.445,-0.461,104.371,109.618,104.133,318.122,183.056,183.154,182.189,548.399,175.296,67.403,177.639,420.338
@,06/05/18,15:32:00,226.0,226.7,226.8,391.5,393.0,392.4,50.08,50.08,50.08,12.859,13.093,12.847,0.000,0.000,0.000,2.338,2.333,2.325,6.996,1.704,1.815,1.729,5.248,2.902,2.964,2.907,8.774,0.804,0.787,0.800,0.797,37.0,36.1,34.3,12.9,7.0,142.370,138.178,139.910,420.458,-0.126,0.000,-0.009,-0.135,142.244,138.178,139.901,420.323,104.384,109.648,103.718,317.750,-0.016,0.000,-0.445,-0.461,104.400,109.648,104.163,318.211,183.106,183.204,182.239,548.549,175.296,67.403,177.759,420.458
@,06/05/18,15:33:00,225.9,226.6,226.7,391.3,392.8,392.3,50.01,50.01,50.01,13.104,13.324,13.124,0.000,0.000,0.000,2.400,2.396,2.396,7.191,1.717,1.828,1.737,5.282,2.961,3.018,2.969,8.948,0.810,0.794,0.806,0.804,35.8,36.4,33.7,13.2,7.2,142.410,138.217,139.949,420.576,-0.126,0.000,-0.009,-0.135,142.284,138.217,139.940,420.441,104.413,109.679,103.747,317.839,-0.016,0.000,-0.445,-0.461,104.429,109.679,104.192,318.300,183.154,183.254,182.288,548.696,175.296,67.403,177.877,420.576
@,06/05/18,15:34:00,225.8,226.5,226.6,391.3,392.6,391.9,49.99,49.99,49.99,13.115,13.406,13.101,0.000,0.000,0.000,2.408,2.404,2.383,7.196,1.713,1.840,1.741,5.295,2.965,3.035,2.965,8.965,0.813,0.793,0.804,0.803,35.2,34.9,35.5,13.2,7.2,142.449,138.257,139.988,420.694,-0.126,0.000,-0.009,-0.135,142.323,138.257,139.979,420.559,104.441,109.710,103.776,317.927,-0.016,0.000,-0.445,-0.461,104.457,109.710,104.221,318.388,183.203,183.304,182.337,548.844,175.296,67.403,177.995,420.694
@,06/05/18,15:35:00,225.5,226.1,226.2,390.6,391.8,391.3,49.95,49.95,49.95,13.085,13.389,13.106,0.000,0.000,0.000,2.400,2.399,2.383,7.182,1.700,1.823,1.733,5.257,2.948,3.022,2.960,8.930,0.814,0.793,0.806,0.804,35.8,36.7,33.1,13.2,7.2,142.489,138.297,140.028,420.814,-0.126,0.000,-0.009,-0.135,142.363,138.297,140.019,420.679,104.470,109.740,103.805,318.015,-0.016,0.000,-0.445,-0.461,104.486,109.740,104.250,318.476,183.253,183.355,182.386,548.994,175.296,67.403,178.115,420.814
@,06/05/18,15:36:00,224.7,225.3,225.4,389.3,390.5,389.8,49.95,49.95,49.95,13.043,13.297,12.991,0.000,0.000,0.000,2.387,2.375,2.362,7.124,1.684,1.803,1.700,5.187,2.927,2.993,2.923,8.844,0.814,0.795,0.809,0.806,35.6,36.6,34.0,13.1,7.1,142.529,138.337,140.068,420.934,-0.126,0.000,-0.009,-0.135,142.403,138.337,140.059,420.799,104.499,109.771,103.834,318.104,-0.016,0.000,-0.445,-0.461,104.515,109.771,104.279,318.565,183.302,183.405,182.435,549.142,175.296,67.403,178.235,420.934
