@,dd/mm/yy,hh:min:sec,V1(V),V2(V),V3(V),V12(V),V23(V),V31(V),FRQ1(Hz),FRQ2(Hz),FRQ3(Hz),I1(A),I2(A),I3(A),Isum(A),In(A),ILeak(A),P1(Kw),P2(Kw),P3(Kw),PT(Kw),Q1(Kvar),Q2(Kvar),Q3(Kvar),QT(Kvar),S1(Kva),S2(Kva),S3(Kva),ST(Kva),PF1,PF2,PF3,PFT,Angle1(Degree),Angle2(Degree),Angle3(Degree),%ILoad,%PLoad,EA1 Import (Kwh),EA2 Import (Kwh),EA3 Import(Kwh),EAT Import(Kwh),EA1 Export(Kwh),EA2 Export(Kwh),EA3 Export(Kwh),EAT Export(Kwh),EA1 Net(Kwh),EA2 Net(Kwh),EA3 Net(Kwh),EAT Net(Kwh),ER1 Ind(Kvarh),ER2 Ind(Kvarh),ER3 Ind(Kvarh),ERT Ind(Kvarh),ER1 Cap(Kvarh),ER2 Cap(Kvarh),ER3 Cap(Kvarh),ERT Cap(Kvarh),ER1 Net(Kvarh),ER2 Net(Kvarh),ER3 Net(Kvarh),ERT Net(Kvarh),EVA1 (Kvah),EVA2 (Kvah),EVA3 (Kvah),EVAT (Kvah),EON month(Kwh),EOFF month(Kwh),EHOL month(Kwh),EMonth(Kwh)
@,26/05/18,13:06:00,228.3,228.2,228.6,395.0,395.5,396.0,49.94,49.94,49.94,1.343,1.210,1.265,0.000,0.000,0.000,0.190,0.115,0.132,0.437,0.000,0.000,0.000,0.000,0.309,0.272,0.293,0.874,-0.624,-0.417,-0.445,0.500,7.2,8.0,355.1,1.3,0.4,701.972,670.620,683.147,2055.739,-0.126,0.000,-0.011,-0.137,701.846,670.620,683.136,2055.602,481.444,506.265,480.334,1468.043,-0.016,0.000,-0.445,-0.461,481.460,506.265,480.779,1468.504,898.263,893.901,894.484,2686.648,1045.157,479.055,531.527,2055.739
@,26/05/18,13:07:00,227.8,227.8,228.2,394.2,394.7,395.2,49.93,49.92,49.93,1.339,1.190,1.277,0.000,0.000,0.000,0.190,0.115,0.132,0.437,0.000,0.000,0.000,0.000,0.305,0.272,0.293,0.870,-0.620,-0.425,-0.457,0.502,8.1,5.9,5.3,1.3,0.4,701.975,670.622,683.150,2055.747,-0.126,0.000,-0.011,-0.137,701.849,670.622,683.139,2055.610,481.444,506.265,480.334,1468.043,-0.016,0.000,-0.445,-0.461,481.460,506.265,480.779,1468.504,898.268,893.905,894.489,2686.662,1045.157,479.055,531.535,2055.747
@,26/05/18,13:08:00,227.2,227.2,227.6,393.2,393.8,394.1,49.93,49.93,49.93,1.381,1.215,1.332,0.000,0.000,0.000,0.190,0.111,0.132,0.433,0.000,0.000,0.000,0.000,0.317,0.276,0.301,0.895,-0.616,-0.414,-0.446,0.484,4.0,9.9,7.1,1.3,0.4,701.978,670.624,683.152,2055.754,-0.126,0.000,-0.011,-0.137,701.852,670.624,683.141,2055.617,481.444,506.265,480.334,1468.043,-0.016,0.000,-0.445,-0.461,481.460,506.265,480.779,1468.504,898.273,893.910,894.493,2686.676,1045.157,479.055,531.542,2055.754
@,26/05/18,13:09:00,227.3,227.3,227.8,393.5,393.9,394.4,49.93,49.92,49.92,23.726,25.306,22.462,0.000,0.000,0.000,1.431,1.377,1.398,4.206,2.109,2.191,2.125,6.425,4.181,4.408,3.988,12.577,0.579,0.561,0.605,0.334,7.3,11.0,0.8,23.8,4.2,701.981,670.626,683.154,2055.761,-0.126,0.000,-0.011,-0.137,701.855,670.626,683.143,2055.624,481.444,506.266,480.335,1468.045,-0.016,0.000,-0.445,-0.461,481.460,506.266,480.780,1468.506,898.279,893.915,894.499,2686.693,1045.157,479.055,531.549,2055.761
@,26/05/18,13:10:00,227.1,227.1,227.6,393.0,393.6,394.0,49.93,49.94,49.93,13.072,13.105,12.858,0.000,0.000,0.000,2.362,2.317,2.329,7.009,1.775,1.848,1.749,5.372,2.968,2.973,2.923,8.864,0.797,0.779,0.797,0.791,35.7,37.6,34.2,13.0,7.0,702.020,670.664,683.192,2055.876,-0.126,0.000,-0.011,-0.137,701.894,670.664,683.181,2055.739,481.474,506.297,480.364,1468.135,-0.016,0.000,-0.445,-0.461,481.490,506.297,480.809,1468.596,898.328,893.964,894.547,2686.839,1045.157,479.055,531.664,2055.876
@,26/05/18,13:11:00,228.0,228.0,228.5,394.6,395.3,395.5,49.93,49.94,49.94,13.225,13.262,13.017,0.000,0.000,0.000,2.404,2.354,2.371,7.128,1.799,1.873,1.774,5.446,3.010,3.022,2.973,9.004,0.798,0.780,0.796,0.792,34.6,37.2,34.7,13.2,7.1,702.060,670.703,683.231,2055.994,-0.126,0.000,-0.011,-0.137,701.934,670.703,683.220,2055.857,481.504,506.328,480.394,1468.226,-0.016,0.000,-0.445,-0.461,481.520,506.328,480.839,1468.687,898.378,894.014,894.596,2686.988,1045.157,479.055,531.782,2055.994
@,26/05/18,13:12:00,227.6,227.6,228.1,393.8,394.6,395.0,49.96,49.96,49.95,13.812,13.927,13.605,0.000,0.000,0.000,2.564,2.531,2.523,7.619,1.791,1.885,1.782,5.459,3.142,3.162,3.101,9.404,0.817,0.799,0.814,0.810,33.6,35.5,33.4,13.8,7.6,702.101,670.743,683.272,2056.116,-0.126,0.000,-0.011,-0.137,701.975,670.743,683.261,2055.979,481.534,506.360,480.424,1468.318,-0.016,0.000,-0.445,-0.461,481.550,506.360,480.869,1468.779,898.429,894.065,894.647,2687.141,1045.157,479.055,531.904,2056.116
@,26/05/18,13:13:00,227.9,227.8,228.3,394.2,394.9,395.4,49.98,49.99,49.98,13.387,13.444,13.210,0.000,0.000,0.000,2.454,2.408,2.425,7.286,1.796,1.869,1.774,5.439,3.047,3.060,3.014,9.121,0.804,0.787,0.805,0.799,34.7,36.4,35.1,13.3,7.3,702.143,670.785,683.313,2056.241,-0.126,0.000,-0.011,-0.137,702.017,670.785,683.302,2056.104,481.564,506.391,480.454,1468.409,-0.016,0.000,-0.445,-0.461,481.580,506.391,480.899,1468.870,898.480,894.117,894.698,2687.295,1045.157,479.055,532.029,2056.241
@,26/05/18,13:14:00,227.5,227.5,228.0,393.8,394.2,394.9,49.95,49.95,49.95,13.188,13.214,13.014,0.000,0.000,0.000,2.396,2.354,2.371,7.121,1.783,1.853,1.758,5.394,3.002,3.002,2.961,8.965,0.798,0.784,0.800,0.794,34.6,37.4,35.6,13.1,7.1,702.184,670.825,683.354,2056.363,-0.126,0.000,-0.011,-0.137,702.058,670.825,683.343,2056.226,481.594,506.423,480.483,1468.500,-0.016,0.000,-0.445,-0.461,481.610,506.423,480.928,1468.961,898.531,894.168,894.748,2687.447,1045.157,479.055,532.151,2056.363
@,26/05/18,13:15:00,227.4,227.4,227.8,393.6,394.1,394.6,49.94,49.94,49.94,1.321,1.085,1.247,0.000,0.000,0.000,0.190,0.107,0.132,0.429,0.000,0.000,0.000,0.000,0.301,0.247,0.284,0.833,0.640,-0.429,-0.464,0.515,3.9,7.1,357.4,1.2,0.4,702.205,670.845,683.374,2056.424,-0.126,0.000,-0.011,-0.137,702.079,670.845,683.363,2056.287,481.609,506.438,480.498,1468.545,-0.016,0.000,-0.445,-0.461,481.625,506.438,480.943,1469.006,898.558,894.194,894.774,2687.526,1045.157,479.055,532.212,2056.424
@,26/05/18,13:16:00,227.0,226.9,227.4,393.0,393.3,393.7,49.96,49.97,49.96,1.374,1.202,1.292,0.000,0.000,0.000,0.190,0.115,0.128,0.433,0.000,0.000,0.000,0.000,0.313,0.272,0.297,0.882,-0.605,-0.404,-0.443,0.491,4.4,21.9,8.4,1.3,0.4,702.208,670.846,683.376,2056.430,-0.126,0.000,-0.011,-0.137,702.082,670.846,683.365,2056.293,481.609,506.438,480.498,1468.545,-0.016,0.000,-0.445,-0.461,481.625,506.438,480.943,1469.006,898.563,894.199,894.779,2687.541,1045.157,479.055,532.218,2056.430
@,26/05/18,13:17:00,227.1,227.0,227.5,393.1,393.5,393.9,49.93,49.93,49.93,1.385,1.205,1.299,0.000,0.000,0.000,0.194,0.111,0.132,0.437,0.000,0.000,0.000,0.000,0.313,0.272,0.293,0.878,-0.605,-0.419,-0.440,0.498,0.1,20.9,3.4,1.3,0.4,702.211,670.848,683.378,2056.437,-0.126,0.000,-0.011,-0.137,702.085,670.848,683.367,2056.300,481.609,506.438,480.498,1468.545,-0.016,0.000,-0.445,-0.461,481.625,506.438,480.943,1469.006,898.568,894.203,894.784,2687.555,1045.157,479.055,532.225,2056.437
@,26/05/18,13:18:00,227.3,227.3,227.8,393.5,394.0,394.4,49.97,49.96,49.96,1.385,1.182,1.314,0.000,0.000,0.000,0.190,0.111,0.132,0.433,0.000,0.000,0.000,0.000,0.318,0.268,0.293,0.878,-0.616,-0.412,-0.455,0.493,3.4,16.3,340.1,1.3,0.4,702.214,670.850,683.380,2056.444,-0.126,0.000,-0.011,-0.137,702.088,670.850,683.369,2056.307,481.609,506.438,480.498,1468.545,-0.016,0.000,-0.445,-0.461,481.625,506.438,480.943,1469.006,898.574,894.207,894.789,2687.570,1045.157,479.055,532.232,2056.444
@,26/05/18,13:19:00,226.6,226.6,227.0,392.1,392.6,393.1,50.05,50.05,50.05,1.435,1.239,1.378,0.000,0.000,0.000,0.193,0.111,0.132,0.436,0.000,0.000,0.000,0.000,0.325,0.279,0.308,0.912,0.592,-0.397,-0.429,0.477,1.7,3.9,19.6,1.4,0.4,702.217,670.852,683.383,2056.452,-0.126,0.000,-0.011,-0.137,702.091,670.852,683.372,2056.315,481.609,506.438,480.498,1468.545,-0.016,0.000,-0.445,-0.461,481.625,506.438,480.943,1469.006,898.579,894.212,894.794,2687.585,1045.157,479.055,532.240,2056.452
@,26/05/18,13:20:00,226.5,226.4,226.9,391.9,392.5,392.9,50.00,50.00,50.00,13.422,13.468,13.204,0.000,0.000,0.000,2.462,2.416,2.421,7.299,1.758,1.840,1.737,5.336,3.039,3.047,2.994,9.080,0.811,0.794,0.808,0.804,34.9,35.2,33.5,13.4,7.3,702.240,670.873,683.404,2056.517,-0.126,0.000,-0.011,-0.137,702.114,670.873,683.393,2056.380,481.626,506.455,480.514,1468.595,-0.016,0.000,-0.445,-0.461,481.642,506.455,480.959,1469.056,898.608,894.241,894.823,2687.672,1045.157,479.055,532.305,2056.517
@,26/05/18,13:21:00,226.2,226.1,226.6,391.3,392.0,392.5,50.00,50.01,50.01,13.499,13.620,13.322,0.000,0.000,0.000,2.495,2.458,2.454,7.406,1.734,1.820,1.725,5.278,3.047,3.076,3.014,9.138,0.817,0.797,0.815,0.810,33.5,34.2,33.5,13.5,7.4,702.280,670.913,683.444,2056.637,-0.126,0.000,-0.011,-0.137,702.154,670.913,683.433,2056.500,481.655,506.486,480.543,1468.684,-0.016,0.000,-0.445,-0.461,481.671,506.486,480.988,1469.145,898.658,894.291,894.872,2687.821,1045.157,479.055,532.425,2056.637
@,26/05/18,13:22:00,225.7,225.7,226.2,390.7,391.3,391.5,49.98,49.98,49.98,12.959,12.989,12.785,0.000,0.000,0.000,2.342,2.301,2.313,6.956,1.725,1.799,1.708,5.233,2.924,2.932,2.887,8.742,0.802,0.786,0.801,0.796,35.1,34.9,34.7,12.9,7.0,702.321,670.953,683.484,2056.758,-0.126,0.000,-0.011,-0.137,702.195,670.953,683.473,2056.621,481.684,506.516,480.572,1468.772,-0.016,0.000,-0.445,-0.461,481.700,506.516,481.017,1469.233,898.708,894.341,894.921,2687.970,1045.157,479.055,532.546,2056.758
@,26/05/18,13:23:00,227.6,227.6,228.1,394.0,394.5,395.1,49.93,49.93,49.93,13.218,13.235,13.029,0.000,0.000,0.000,2.396,2.350,2.371,7.117,1.791,1.857,1.766,5.414,3.006,3.010,2.973,8.989,0.797,0.782,0.799,0.792,35.4,37.1,34.3,13.2,7.1,702.360,670.991,683.523,2056.874,-0.126,0.000,-0.011,-0.137,702.234,670.991,683.512,2056.737,481.714,506.547,480.602,1468.863,-0.016,0.000,-0.445,-0.461,481.730,506.547,481.047,1469.324,898.757,894.391,894.970,2688.118,1045.157,479.055,532.662,2056.874
@,26/05/18,13:24:00,227.6,227.6,228.1,393.8,394.6,394.9,49.96,49.97,49.97,13.066,13.078,12.856,0.000,0.000,0.000,2.362,2.309,2.325,6.996,1.787,1.852,1.758,5.397,2.973,2.977,2.932,8.881,0.794,0.778,0.794,0.788,34.8,37.4,34.9,13.0,7.0,702.400,671.031,683.562,2056.993,-0.126,0.000,-0.011,-0.137,702.274,671.031,683.551,2056.856,481.744,506.578,480.631,1468.953,-0.016,0.000,-0.445,-0.461,481.760,506.578,481.076,1469.414,898.807,894.441,895.020,2688.268,1045.157,479.055,532.781,2056.993
@,26/05/18,13:25:00,228.2,228.2,228.6,394.9,395.5,395.8,50.00,50.00,50.00,1.421,1.251,1.352,0.000,0.000,0.000,0.194,0.111,0.132,0.437,0.000,0.000,0.000,0.000,0.326,0.289,0.313,0.928,0.595,-0.386,-0.420,0.471,3.9,18.8,6.0,1.3,0.4,702.412,671.041,683.573,2057.026,-0.126,0.000,-0.011,-0.137,702.286,671.041,683.562,2056.889,481.751,506.586,480.638,1468.975,-0.016,0.000,-0.445,-0.461,481.767,506.586,481.083,1469.436,898.823,894.456,895.035,2688.314,1045.157,479.055,532.814,2057.026
@,26/05/18,13:26:00,228.2,228.2,228.6,395.0,395.4,396.0,50.02,50.02,50.02,1.426,1.187,1.343,0.000,0.000,0.000,0.194,0.107,0.132,0.433,0.000,0.000,0.000,0.000,0.326,0.268,0.309,0.903,0.594,-0.392,-0.434,0.479,0.4,17.2,332.9,1.3,0.4,702.415,671.043,683.576,2057.034,-0.126,0.000,-0.011,-0.137,702.289,671.043,683.565,2056.897,481.751,506.586,480.638,1468.975,-0.016,0.000,-0.445,-0.461,481.767,506.586,481.083,1469.436,898.829,894.461,895.040,2688.330,1045.157,479.055,532.822,2057.034
@,26/05/18,13:27:00,228.3,228.2,228.7,395.1,395.4,396.2,49.99,50.00,50.00,1.421,1.208,1.395,0.000,0.000,0.000,0.190,0.108,0.137,0.434,0.000,0.000,0.000,0.000,0.327,0.277,0.314,0.918,0.585,-0.395,-0.430,0.473,7.9,22.4,346.2,1.3,0.4,702.418,671.045,683.578,2057.041,-0.126,0.000,-0.011,-0.137,702.292,671.045,683.567,2056.904,481.751,506.586,480.638,1468.975,-0.016,0.000,-0.445,-0.461,481.767,506.586,481.083,1469.436,898.834,894.465,895.045,2688.344,1045.157,479.055,532.829,2057.041
@,26/05/18,13:28:00,228.0,227.9,228.4,394.6,395.1,395.5,50.00,50.00,50.00,1.436,1.243,1.358,0.000,0.000,0.000,0.194,0.111,0.136,0.441,0.000,0.000,0.000,0.000,0.326,0.280,0.309,0.915,0.602,-0.397,-0.430,0.482,6.3,23.2,1.1,1.3,0.4,702.422,671.047,683.580,2057.049,-0.126,0.000,-0.011,-0.137,702.296,671.047,683.569,2056.912,481.751,506.586,480.638,1468.975,-0.016,0.000,-0.445,-0.461,481.767,506.586,481.083,1469.436,898.840,894.470,895.051,2688.361,1045.157,479.055,532.837,2057.049
@,26/05/18,13:29:00,228.6,228.5,229.0,395.4,395.9,396.7,50.00,50.00,50.01,12.930,12.893,12.678,0.000,0.000,0.000,2.313,2.251,2.276,6.840,1.816,1.877,1.774,5.467,2.952,2.944,2.899,8.794,0.784,0.765,0.787,0.778,35.8,39.2,36.9,12.8,6.8,702.437,671.060,683.594,2057.091,-0.126,0.000,-0.011,-0.137,702.311,671.060,683.583,2056.954,481.762,506.597,480.649,1469.008,-0.016,0.000,-0.445,-0.461,481.778,506.597,481.094,1469.469,898.860,894.490,895.071,2688.421,1045.157,479.055,532.878,2057.090
@,26/05/18,13:30:00,228.6,228.5,229.0,395.5,396.0,396.9,50.04,50.03,50.04,13.276,13.291,13.056,0.000,0.000,0.000,2.418,2.362,2.378,7.158,1.813,1.884,1.785,5.482,3.032,3.032,2.985,9.049,0.797,0.779,0.797,0.791,35.3,37.4,34.3,13.2,7.2,702.476,671.099,683.633,2057.208,-0.126,0.000,-0.011,-0.137,702.350,671.099,683.622,2057.071,481.792,506.628,480.679,1469.099,-0.016,0.000,-0.445,-0.461,481.808,506.628,481.124,1469.560,898.910,894.540,895.120,2688.570,1045.157,479.055,532.993,2057.205
@,26/05/18,13:31:00,227.6,227.6,228.0,393.8,394.7,394.7,49.99,49.99,49.98,12.994,12.980,12.775,0.000,0.000,0.000,2.342,2.288,2.305,6.936,1.787,1.849,1.750,5.385,2.952,2.952,2.911,8.816,0.790,0.775,0.793,0.787,35.4,37.5,34.5,12.9,6.9,702.515,671.137,683.672,2057.324,-0.126,0.000,-0.011,-0.137,702.389,671.137,683.661,2057.187,481.823,506.660,480.709,1469.192,-0.016,0.000,-0.445,-0.461,481.839,506.660,481.154,1469.653,898.960,894.589,895.169,2688.718,1045.157,479.055,533.112,2057.324
@,26/05/18,13:32:00,227.7,227.7,228.2,394.1,394.8,395.1,50.01,50.02,50.01,12.979,12.985,12.780,0.000,0.000,0.000,2.342,2.292,2.313,6.947,1.787,1.852,1.754,5.393,2.952,2.956,2.915,8.823,0.792,0.773,0.792,0.787,35.4,37.8,34.5,12.9,6.9,702.554,671.175,683.710,2057.439,-0.126,0.000,-0.011,-0.137,702.428,671.175,683.699,2057.302,481.853,506.691,480.738,1469.282,-0.016,0.000,-0.445,-0.461,481.869,506.691,481.183,1469.743,899.009,894.639,895.217,2688.865,1045.157,479.055,533.227,2057.439
@,26/05/18,13:33:00,227.7,227.7,228.2,394.2,394.5,395.2,50.01,50.01,50.01,13.288,13.310,13.095,0.000,0.000,0.000,2.424,2.379,2.387,7.190,1.787,1.861,1.754,5.401,3.022,3.026,2.981,9.029,0.802,0.784,0.803,0.796,34.3,36.8,34.5,13.2,7.2,702.593,671.213,683.749,2057.555,-0.126,0.000,-0.011,-0.137,702.467,671.213,683.738,2057.418,481.882,506.721,480.767,1469.370,-0.016,0.000,-0.445,-0.461,481.898,506.721,481.212,1469.831,899.058,894.687,895.265,2689.010,1045.157,479.055,533.343,2057.555
@,26/05/18,13:34:00,227.7,227.6,228.1,394.0,394.5,394.9,49.94,49.94,49.94,1.416,1.190,1.352,0.000,0.000,0.000,0.190,0.107,0.132,0.429,0.000,0.000,0.000,0.000,0.322,0.268,0.305,0.895,0.594,-0.399,-0.434,0.479,7.0,15.8,17.2,1.3,0.4,702.618,671.237,683.773,2057.628,-0.126,0.000,-0.011,-0.137,702.492,671.237,683.762,2057.491,481.899,506.740,480.784,1469.423,-0.016,0.000,-0.445,-0.461,481.915,506.740,481.229,1469.884,899.089,894.719,895.296,2689.104,1045.157,479.055,533.416,2057.628
@,26/05/18,13:35:00,227.0,226.9,227.4,392.7,393.4,393.8,49.97,49.97,49.98,1.415,1.194,1.389,0.000,0.000,0.000,0.190,0.107,0.132,0.429,0.000,0.000,0.000,0.000,0.326,0.276,0.309,0.911,0.591,-0.393,-0.422,0.471,5.8,12.4,7.0,1.3,0.4,702.621,671.239,683.775,2057.635,-0.126,0.000,-0.011,-0.137,702.495,671.239,683.764,2057.498,481.899,506.740,480.784,1469.423,-0.016,0.000,-0.445,-0.461,481.915,506.740,481.229,1469.884,899.095,894.723,895.302,2689.120,1045.157,479.055,533.423,2057.635
@,26/05/18,13:36:00,227.4,227.3,227.7,393.3,393.9,394.6,49.99,49.99,49.99,1.406,1.219,1.391,0.000,0.000,0.000,0.190,0.107,0.132,0.429,0.000,0.000,0.000,0.000,0.326,0.276,0.318,0.920,0.593,-0.390,-0.427,0.466,5.2,7.4,13.0,1.3,0.4,702.624,671.241,683.777,2057.642,-0.126,0.000,-0.011,-0.137,702.498,671.241,683.766,2057.505,481.899,506.740,480.784,1469.423,-0.016,0.000,-0.445,-0.461,481.915,506.740,481.229,1469.884,899.100,894.728,895.307,2689.135,1045.157,479.055,533.430,2057.642
@,26/05/18,13:37:00,226.1,226.1,226.5,391.2,391.9,392.2,49.93,49.93,49.93,1.421,1.245,1.374,0.000,0.000,0.000,0.193,0.111,0.132,0.436,0.000,0.000,0.000,0.000,0.321,0.279,0.312,0.912,0.594,-0.398,-0.424,0.477,4.6,2.9,13.8,1.3,0.4,702.628,671.243,683.779,2057.650,-0.126,0.000,-0.011,-0.137,702.502,671.243,683.768,2057.513,481.899,506.740,480.784,1469.423,-0.016,0.000,-0.445,-0.461,481.915,506.740,481.229,1469.884,899.105,894.733,895.312,2689.150,1045.157,479.055,533.438,2057.650
@,26/05/18,13:38:00,226.1,226.1,226.5,391.3,391.9,392.3,49.95,49.95,49.95,1.445,1.249,1.400,0.000,0.000,0.000,0.190,0.111,0.132,0.433,0.000,0.000,0.000,0.000,0.322,0.280,0.318,0.920,0.593,-0.396,-0.419,0.471,4.8,10.5,332.6,1.4,0.4,702.631,671.245,683.782,2057.658,-0.126,0.000,-0.011,-0.137,702.505,671.245,683.771,2057.521,481.899,506.740,480.784,1469.423,-0.016,0.000,-0.445,-0.461,481.915,506.740,481.229,1469.884,899.111,894.737,895.317,2689.165,1045.157,479.055,533.446,2057.658
@,26/05/18,13:39:00,225.6,225.7,226.1,390.6,391.1,391.4,49.98,49.98,49.98,13.441,13.533,13.250,0.000,0.000,0.000,2.466,2.428,2.433,7.326,1.733,1.819,1.716,5.269,3.026,3.047,2.993,9.066,0.815,0.796,0.812,0.808,34.4,34.4,33.9,13.4,7.3,702.665,671.278,683.815,2057.758,-0.126,0.000,-0.011,-0.137,702.539,671.278,683.804,2057.621,481.924,506.765,480.809,1469.498,-0.016,0.000,-0.445,-0.461,481.940,506.765,481.254,1469.959,899.154,894.780,895.360,2689.294,1045.157,479.055,533.546,2057.758
@,26/05/18,13:40:00,226.0,226.0,226.4,391.2,391.6,392.1,49.94,49.94,49.93,13.395,13.441,13.161,0.000,0.000,0.000,2.453,2.404,2.412,7.269,1.746,1.828,1.721,5.294,3.026,3.034,2.981,9.042,0.811,0.793,0.809,0.804,33.9,35.1,34.6,13.3,7.3,702.706,671.318,683.855,2057.879,-0.126,0.000,-0.011,-0.137,702.580,671.318,683.844,2057.742,481.954,506.796,480.838,1469.588,-0.016,0.000,-0.445,-0.461,481.970,506.796,481.283,1470.049,899.204,894.831,895.409,2689.444,1045.157,479.055,533.666,2057.878
@,26/05/18,13:41:00,225.4,225.3,225.8,389.9,390.6,390.9,49.96,49.95,49.96,13.449,13.445,13.241,0.000,0.000,0.000,2.466,2.416,2.437,7.319,1.738,1.807,1.708,5.253,3.031,3.027,2.990,9.047,0.815,0.799,0.814,0.809,34.6,34.1,33.6,13.4,7.3,702.747,671.359,683.896,2058.002,-0.126,0.000,-0.011,-0.137,702.621,671.359,683.885,2057.865,481.983,506.827,480.867,1469.677,-0.016,0.000,-0.445,-0.461,481.999,506.827,481.312,1470.138,899.254,894.882,895.459,2689.595,1045.157,479.055,533.790,2058.002
@,26/05/18,13:42:00,225.7,225.6,226.1,390.5,391.0,391.5,49.94,49.95,49.94,13.623,13.677,13.416,0.000,0.000,0.000,2.515,2.470,2.478,7.464,1.742,1.824,1.721,5.286,3.072,3.084,3.031,9.187,0.819,0.802,0.818,0.812,33.2,34.6,33.0,13.6,7.5,702.789,671.399,683.937,2058.125,-0.126,0.000,-0.011,-0.137,702.663,671.399,683.926,2057.988,482.012,506.857,480.896,1469.765,-0.016,0.000,-0.445,-0.461,482.028,506.857,481.341,1470.226,899.305,894.933,895.509,2689.747,1045.157,479.055,533.913,2058.125
@,26/05/18,13:43:00,225.8,225.7,226.2,390.6,391.2,391.7,49.96,49.97,49.97,1.442,1.214,1.370,0.000,0.000,0.000,0.190,0.103,0.132,0.425,0.000,0.000,0.000,0.000,0.326,0.272,0.309,0.907,0.580,-0.390,-0.425,0.468,4.3,22.1,22.6,1.3,0.4,702.802,671.411,683.949,2058.162,-0.126,0.000,-0.011,-0.137,702.676,671.411,683.938,2058.025,482.020,506.865,480.904,1469.789,-0.016,0.000,-0.445,-0.461,482.036,506.865,481.349,1470.250,899.323,894.949,895.526,2689.798,1045.157,479.055,533.950,2058.162
@,26/05/18,13:44:00,226.2,226.2,226.6,391.4,392.0,392.4,49.96,49.96,49.96,1.442,1.223,1.368,0.000,0.000,0.000,0.190,0.107,0.132,0.429,0.000,0.000,0.000,0.000,0.326,0.272,0.313,0.911,0.584,-0.398,-0.422,0.471,349.7,20.4,23.4,1.3,0.4,702.805,671.413,683.951,2058.169,-0.126,0.000,-0.011,-0.137,702.679,671.413,683.940,2058.032,482.020,506.865,480.904,1469.789,-0.016,0.000,-0.445,-0.461,482.036,506.865,481.349,1470.250,899.328,894.954,895.531,2689.813,1045.157,479.055,533.957,2058.169
@,26/05/18,13:45:00,226.5,226.4,226.9,391.8,392.5,393.0,49.98,49.98,49.98,1.433,1.210,1.356,0.000,0.000,0.000,0.190,0.103,0.136,0.429,0.000,0.000,0.000,0.000,0.326,0.272,0.309,0.907,0.588,-0.398,-0.434,0.473,4.5,0.4,348.5,1.3,0.4,702.808,671.415,683.953,2058.176,-0.126,0.000,-0.011,-0.137,702.682,671.415,683.942,2058.039,482.020,506.865,480.904,1469.789,-0.016,0.000,-0.445,-0.461,482.036,506.865,481.349,1470.250,899.333,894.958,895.537,2689.828,1045.157,479.055,533.964,2058.176
@,26/05/18,13:46:00,226.8,226.8,227.2,392.5,392.9,393.6,50.00,50.00,50.00,1.446,1.249,1.395,0.000,0.000,0.000,0.194,0.107,0.132,0.433,0.000,0.000,0.000,0.000,0.326,0.280,0.317,0.924,0.591,-0.385,-0.415,0.469,3.7,21.4,5.3,1.4,0.4,702.811,671.416,683.956,2058.183,-0.126,0.000,-0.011,-0.137,702.685,671.416,683.945,2058.046,482.020,506.865,480.904,1469.789,-0.016,0.000,-0.445,-0.461,482.036,506.865,481.349,1470.250,899.339,894.963,895.542,2689.844,1045.157,479.055,533.971,2058.183
@,26/05/18,13:47:00,226.6,226.6,227.0,392.2,392.5,393.4,49.97,49.97,49.97,1.451,1.243,1.426,0.000,0.000,0.000,0.190,0.111,0.136,0.437,0.000,0.000,0.000,0.000,0.330,0.289,0.322,0.940,0.581,-0.381,-0.418,0.465,11.7,20.9,340.5,1.4,0.4,702.815,671.418,683.958,2058.191,-0.126,0.000,-0.011,-0.137,702.689,671.418,683.947,2058.054,482.020,506.865,480.904,1469.789,-0.016,0.000,-0.445,-0.461,482.036,506.865,481.349,1470.250,899.344,894.968,895.547,2689.859,1045.157,479.055,533.979,2058.191
@,26/05/18,13:48:00,226.8,226.7,227.2,392.4,393.0,393.5,49.97,49.97,49.97,13.478,13.523,13.270,0.000,0.000,0.000,2.474,2.428,2.437,7.339,1.770,1.852,1.745,5.368,3.055,3.067,3.014,9.136,0.811,0.791,0.809,0.803,33.9,35.7,34.5,13.4,7.3,702.849,671.452,683.992,2058.293,-0.126,0.000,-0.011,-0.137,702.723,671.452,683.981,2058.156,482.046,506.892,480.929,1469.867,-0.016,0.000,-0.445,-0.461,482.062,506.892,481.374,1470.328,899.388,895.011,895.590,2689.989,1045.157,479.055,534.081,2058.293
@,26/05/18,13:49:00,226.6,226.5,227.1,392.1,392.7,393.2,49.95,49.95,49.95,13.455,13.515,13.257,0.000,0.000,0.000,2.466,2.425,2.433,7.323,1.754,1.832,1.737,5.324,3.043,3.056,3.002,9.101,0.814,0.796,0.812,0.805,34.2,36.1,33.0,13.4,7.3,702.890,671.492,684.032,2058.414,-0.126,0.000,-0.011,-0.137,702.764,671.492,684.021,2058.277,482.075,506.923,480.959,1469.957,-0.016,0.000,-0.445,-0.461,482.091,506.923,481.404,1470.418,899.439,895.062,895.640,2690.141,1045.157,479.055,534.202,2058.414
