@,dd/mm/yy,hh:min:sec,V1(V),V2(V),V3(V),V12(V),V23(V),V31(V),FRQ1(Hz),FRQ2(Hz),FRQ3(Hz),I1(A),I2(A),I3(A),Isum(A),In(A),ILeak(A),P1(Kw),P2(Kw),P3(Kw),PT(Kw),Q1(Kvar),Q2(Kvar),Q3(Kvar),QT(Kvar),S1(Kva),S2(Kva),S3(Kva),ST(Kva),PF1,PF2,PF3,PFT,Angle1(Degree),Angle2(Degree),Angle3(Degree),%ILoad,%PLoad,EA1 Import (Kwh),EA2 Import (Kwh),EA3 Import(Kwh),EAT Import(Kwh),EA1 Export(Kwh),EA2 Export(Kwh),EA3 Export(Kwh),EAT Export(Kwh),EA1 Net(Kwh),EA2 Net(Kwh),EA3 Net(Kwh),EAT Net(Kwh),ER1 Ind(Kvarh),ER2 Ind(Kvarh),ER3 Ind(Kvarh),ERT Ind(Kvarh),ER1 Cap(Kvarh),ER2 Cap(Kvarh),ER3 Cap(Kvarh),ERT Cap(Kvarh),ER1 Net(Kvarh),ER2 Net(Kvarh),ER3 Net(Kvarh),ERT Net(Kvarh),EVA1 (Kvah),EVA2 (Kvah),EVA3 (Kvah),EVAT (Kvah),EON month(Kwh),EOFF month(Kwh),EHOL month(Kwh),EMonth(Kwh)
@,14/06/18,06:15:00,226.0,226.4,226.4,391.6,392.3,391.9,50.04,50.04,50.05,1.370,1.040,1.429,0.000,0.000,0.000,0.177,0.000,0.136,0.313,0.000,0.000,0.000,0.000,0.293,0.235,0.313,0.841,0.591,1.000,-0.424,0.373,359.0,17.0,16.3,1.3,0.3,77.453,73.096,74.535,225.084,0.000,0.000,0.000,0.000,77.453,73.096,74.535,225.084,52.263,53.914,51.269,157.446,0.000,0.000,0.000,0.000,52.263,53.914,51.269,157.446,99.384,97.621,98.033,295.038,157.994,67.090,0.000,225.084
@,14/06/18,06:16:00,225.5,225.9,226.0,390.8,391.4,391.0,50.01,50.00,50.01,12.149,12.229,11.878,0.000,0.000,0.000,2.114,2.077,2.060,6.250,1.723,1.801,1.689,5.212,2.738,2.759,2.681,8.178,0.771,0.753,0.770,0.764,37.6,39.5,37.1,12.1,6.3,77.465,73.107,74.546,225.118,0.000,0.000,0.000,0.000,77.465,73.107,74.546,225.118,52.272,53.922,51.277,157.471,0.000,0.000,0.000,0.000,52.272,53.922,51.277,157.471,99.401,97.637,98.049,295.087,157.994,67.124,0.000,225.118
@,14/06/18,06:17:00,226.4,226.7,226.8,392.3,392.7,392.6,50.04,50.03,50.04,12.398,12.516,12.148,0.000,0.000,0.000,2.189,2.156,2.140,6.485,1.737,1.815,1.712,5.265,2.808,2.828,2.754,8.390,0.778,0.761,0.777,0.773,38.4,39.0,37.4,12.4,6.5,77.501,73.142,74.582,225.225,0.000,0.000,0.000,0.000,77.501,73.142,74.582,225.225,52.301,53.953,51.306,157.560,0.000,0.000,0.000,0.000,52.301,53.953,51.306,157.560,99.448,97.684,98.095,295.227,157.994,67.231,0.000,225.225
@,14/06/18,06:18:00,226.0,226.3,226.4,391.6,392.2,391.7,49.94,49.95,49.95,12.389,12.497,12.110,0.000,0.000,0.000,2.178,2.149,2.125,6.452,1.732,1.814,1.707,5.252,2.795,2.828,2.741,8.364,0.780,0.761,0.774,0.771,38.0,38.7,37.4,12.3,6.5,77.538,73.178,74.617,225.333,0.000,0.000,0.000,0.000,77.538,73.178,74.617,225.333,52.330,53.984,51.335,157.649,0.000,0.000,0.000,0.000,52.330,53.984,51.335,157.649,99.494,97.731,98.140,295.365,157.994,67.339,0.000,225.333
@,14/06/18,06:19:00,226.5,226.8,227.0,392.5,392.9,392.7,50.04,50.04,50.04,12.372,12.463,12.127,0.000,0.000,0.000,2.181,2.148,2.136,6.465,1.742,1.815,1.712,5.269,2.804,2.824,2.754,8.382,0.778,0.760,0.778,0.771,38.3,39.3,36.9,12.3,6.5,77.574,73.214,74.653,225.441,0.000,0.000,0.000,0.000,77.574,73.214,74.653,225.441,52.359,54.014,51.364,157.737,0.000,0.000,0.000,0.000,52.359,54.014,51.364,157.737,99.541,97.778,98.186,295.505,157.994,67.447,0.000,225.441
@,14/06/18,06:20:00,226.2,226.4,226.5,391.8,392.4,392.0,50.02,50.02,50.02,1.211,1.016,1.272,0.000,0.000,0.000,0.173,0.000,0.132,0.305,0.000,0.000,0.000,0.000,0.280,0.227,0.293,0.800,0.615,1.000,-0.460,0.381,2.5,15.9,19.5,1.2,0.3,77.606,73.245,74.684,225.535,0.000,0.000,0.000,0.000,77.606,73.245,74.684,225.535,52.385,54.040,51.389,157.814,0.000,0.000,0.000,0.000,52.385,54.040,51.389,157.814,99.582,97.819,98.226,295.627,157.994,67.541,0.000,225.535
@,14/06/18,06:21:00,226.5,226.8,226.9,392.2,393.1,392.8,50.05,50.04,50.05,1.323,1.020,1.308,0.000,0.000,0.000,0.177,0.000,0.128,0.305,0.000,0.000,0.000,0.000,0.289,0.235,0.289,0.812,0.620,1.000,-0.446,0.376,7.4,3.0,19.4,1.2,0.3,77.609,73.247,74.686,225.542,0.000,0.000,0.000,0.000,77.609,73.247,74.686,225.542,52.385,54.040,51.389,157.814,0.000,0.000,0.000,0.000,52.385,54.040,51.389,157.814,99.587,97.823,98.231,295.641,157.994,67.548,0.000,225.542
@,14/06/18,06:22:00,225.9,226.1,226.2,391.1,391.9,391.6,50.02,50.02,50.02,1.190,0.950,1.163,0.000,0.000,0.000,0.173,0.000,0.132,0.305,0.000,0.000,0.000,0.000,0.264,0.210,0.268,0.742,0.671,1.000,-0.482,0.411,10.6,17.4,15.4,1.1,0.3,77.612,73.249,74.688,225.549,0.000,0.000,0.000,0.000,77.612,73.249,74.688,225.549,52.385,54.040,51.389,157.814,0.000,0.000,0.000,0.000,52.385,54.040,51.389,157.814,99.592,97.827,98.236,295.655,157.994,67.555,0.000,225.549
@,14/06/18,06:23:00,226.1,226.3,226.4,391.6,391.9,391.8,49.95,49.95,49.95,1.256,1.071,1.280,0.000,0.000,0.000,0.173,0.099,0.128,0.400,0.000,0.000,0.000,0.000,0.280,0.243,0.285,0.808,0.623,-0.415,-0.453,0.495,3.2,342.1,341.7,1.2,0.4,77.615,73.250,74.690,225.555,0.000,0.000,0.000,0.000,77.615,73.250,74.690,225.555,52.385,54.040,51.389,157.814,0.000,0.000,0.000,0.000,52.385,54.040,51.389,157.814,99.596,97.831,98.241,295.668,157.994,67.561,0.000,225.555
@,14/06/18,06:24:00,226.6,226.9,226.9,392.5,392.9,392.8,50.05,50.05,50.05,1.204,1.043,1.273,0.000,0.000,0.000,0.173,0.000,0.132,0.305,0.000,0.000,0.000,0.000,0.276,0.239,0.289,0.804,0.622,1.000,-0.451,0.379,8.4,2.5,16.2,1.2,0.3,77.618,73.252,74.692,225.562,0.000,0.000,0.000,0.000,77.618,73.252,74.692,225.562,52.385,54.040,51.389,157.814,0.000,0.000,0.000,0.000,52.385,54.040,51.389,157.814,99.601,97.835,98.246,295.682,157.994,67.568,0.000,225.562
@,14/06/18,06:25:00,226.8,227.1,227.2,393.0,393.4,393.2,49.98,49.97,49.98,1.318,1.080,1.313,0.000,0.000,0.000,0.177,0.099,0.128,0.404,0.000,0.000,0.000,0.000,0.293,0.247,0.293,0.833,-0.595,-0.387,-0.431,0.485,3.7,18.6,4.1,1.2,0.4,77.620,73.253,74.694,225.567,0.000,0.000,0.000,0.000,77.620,73.253,74.694,225.567,52.385,54.040,51.389,157.814,0.000,0.000,0.000,0.000,52.385,54.040,51.389,157.814,99.606,97.839,98.250,295.695,157.994,67.573,0.000,225.567
@,14/06/18,06:26:00,227.1,227.4,227.6,393.5,394.0,393.9,50.01,50.02,50.02,1.293,1.102,1.294,0.000,0.000,0.000,0.177,0.103,0.128,0.408,0.000,0.000,0.000,0.000,0.297,0.256,0.297,0.849,-0.589,-0.386,-0.421,0.481,6.6,17.2,349.5,1.2,0.4,77.623,73.255,74.697,225.575,0.000,0.000,0.000,0.000,77.623,73.255,74.697,225.575,52.385,54.040,51.389,157.814,0.000,0.000,0.000,0.000,52.385,54.040,51.389,157.814,99.611,97.843,98.255,295.709,157.994,67.581,0.000,225.575
@,14/06/18,06:27:00,227.3,227.6,227.8,393.8,394.5,394.3,50.04,50.04,50.04,1.276,1.011,1.269,0.000,0.000,0.000,0.177,0.000,0.132,0.309,0.000,0.000,0.000,0.000,0.289,0.231,0.293,0.812,0.615,1.000,-0.447,0.381,3.7,15.3,0.9,1.2,0.3,77.626,73.257,74.699,225.582,0.000,0.000,0.000,0.000,77.626,73.257,74.699,225.582,52.385,54.040,51.389,157.814,0.000,0.000,0.000,0.000,52.385,54.040,51.389,157.814,99.615,97.847,98.260,295.722,157.994,67.588,0.000,225.582
@,14/06/18,06:28:00,227.0,227.3,227.4,393.3,393.8,393.7,49.99,49.99,49.98,1.282,1.050,1.257,0.000,0.000,0.000,0.177,0.099,0.128,0.404,0.000,0.000,0.000,0.000,0.289,0.231,0.285,0.804,0.628,-0.427,-0.460,0.503,355.1,1.0,6.3,1.2,0.4,77.629,73.258,74.701,225.588,0.000,0.000,0.000,0.000,77.629,73.258,74.701,225.588,52.385,54.040,51.389,157.814,0.000,0.000,0.000,0.000,52.385,54.040,51.389,157.814,99.620,97.850,98.265,295.735,157.994,67.594,0.000,225.588
@,14/06/18,06:29:00,227.0,227.3,227.4,393.1,393.8,393.8,50.02,50.03,50.03,1.250,1.053,1.232,0.000,0.000,0.000,0.177,0.000,0.132,0.309,0.000,0.000,0.000,0.000,0.285,0.235,0.289,0.808,0.624,1.000,-0.440,0.383,6.6,14.9,0.6,1.2,0.3,77.632,73.260,74.703,225.595,0.000,0.000,0.000,0.000,77.632,73.260,74.703,225.595,52.385,54.040,51.389,157.814,0.000,0.000,0.000,0.000,52.385,54.040,51.389,157.814,99.625,97.854,98.270,295.749,157.994,67.601,0.000,225.595
@,14/06/18,06:30:00,225.3,225.5,225.6,390.1,390.7,390.6,50.03,50.03,50.02,1.288,1.081,1.235,0.000,0.000,0.000,0.177,0.099,0.124,0.400,0.000,0.000,0.000,0.000,0.293,0.243,0.284,0.820,0.601,-0.423,-0.449,0.487,2.1,350.9,352.3,1.2,0.4,77.635,73.261,74.705,225.601,0.000,0.000,0.000,0.000,77.635,73.261,74.705,225.601,52.385,54.040,51.389,157.814,0.000,0.000,0.000,0.000,52.385,54.040,51.389,157.814,99.630,97.858,98.274,295.762,157.994,67.607,0.000,225.601
@,14/06/18,06:31:00,224.5,224.8,225.0,388.8,389.5,389.4,50.00,50.00,50.00,1.429,1.200,1.316,0.000,0.000,0.000,0.186,0.103,0.120,0.408,0.000,0.000,0.000,0.000,0.326,0.272,0.297,0.895,-0.571,-0.381,-0.402,0.456,4.7,18.6,355.1,1.3,0.4,77.638,73.263,74.707,225.608,0.000,0.000,0.000,0.000,77.638,73.263,74.707,225.608,52.385,54.040,51.389,157.814,0.000,0.000,0.000,0.000,52.385,54.040,51.389,157.814,99.635,97.862,98.279,295.776,157.994,67.614,0.000,225.608
@,14/06/18,06:32:00,224.7,225.0,225.2,389.2,389.9,389.7,50.03,50.03,50.03,1.289,1.063,1.281,0.000,0.000,0.000,0.177,0.099,0.124,0.400,0.000,0.000,0.000,0.000,0.289,0.235,0.272,0.796,-0.621,-0.411,-0.464,0.503,0.8,15.8,15.1,1.2,0.4,77.641,73.265,74.709,225.615,0.000,0.000,0.000,0.000,77.641,73.265,74.709,225.615,52.385,54.040,51.389,157.814,0.000,0.000,0.000,0.000,52.385,54.040,51.389,157.814,99.640,97.867,98.284,295.791,157.994,67.621,0.000,225.615
@,14/06/18,06:33:00,225.6,225.9,226.1,390.8,391.3,391.3,50.06,50.05,50.05,12.189,12.284,11.900,0.000,0.000,0.000,2.136,2.095,2.074,6.305,1.709,1.799,1.684,5.192,2.746,2.775,2.689,8.210,0.777,0.755,0.773,0.768,39.1,40.0,38.8,12.1,6.3,77.655,73.278,74.722,225.655,0.000,0.000,0.000,0.000,77.655,73.278,74.722,225.655,52.395,54.051,51.399,157.845,0.000,0.000,0.000,0.000,52.395,54.051,51.399,157.845,99.658,97.885,98.302,295.845,157.994,67.661,0.000,225.655
@,14/06/18,06:34:00,226.2,226.3,226.6,391.8,392.3,392.1,50.00,49.99,49.99,12.419,12.561,12.113,0.000,0.000,0.000,2.198,2.164,2.132,6.493,1.725,1.823,1.704,5.253,2.808,2.841,2.746,8.394,0.782,0.762,0.777,0.774,36.9,39.9,37.7,12.4,6.5,77.691,73.313,74.757,225.761,0.000,0.000,0.000,0.000,77.691,73.313,74.757,225.761,52.424,54.081,51.427,157.932,0.000,0.000,0.000,0.000,52.424,54.081,51.427,157.932,99.705,97.932,98.348,295.985,157.994,67.767,0.000,225.761
@,14/06/18,06:35:00,226.3,226.4,226.7,391.8,392.5,392.3,50.01,50.01,50.01,12.456,12.577,12.164,0.000,0.000,0.000,2.210,2.173,2.148,6.532,1.729,1.820,1.704,5.253,2.820,2.849,2.755,8.424,0.784,0.764,0.779,0.775,38.1,39.0,37.8,12.4,6.5,77.728,73.349,74.793,225.870,0.000,0.000,0.000,0.000,77.728,73.349,74.793,225.870,52.453,54.112,51.456,158.021,0.000,0.000,0.000,0.000,52.453,54.112,51.456,158.021,99.752,97.979,98.393,296.124,157.994,67.876,0.000,225.870
@,14/06/18,06:36:00,226.2,226.3,226.6,391.7,392.2,392.2,50.03,50.03,50.03,12.371,12.481,12.076,0.000,0.000,0.000,2.190,2.157,2.124,6.470,1.721,1.807,1.696,5.225,2.796,2.825,2.734,8.354,0.783,0.763,0.778,0.774,37.3,38.7,38.5,12.3,6.5,77.765,73.386,74.829,225.980,0.000,0.000,0.000,0.000,77.765,73.386,74.829,225.980,52.482,54.142,51.485,158.109,0.000,0.000,0.000,0.000,52.482,54.142,51.485,158.109,99.799,98.027,98.439,296.265,157.994,67.986,0.000,225.980
@,14/06/18,06:37:00,226.7,226.9,227.1,392.7,393.0,393.1,50.03,50.02,50.02,12.404,12.514,12.122,0.000,0.000,0.000,2.193,2.160,2.132,6.485,1.737,1.823,1.712,5.273,2.808,2.836,2.754,8.398,0.780,0.761,0.777,0.772,38.3,39.2,38.1,12.3,6.5,77.801,73.421,74.864,226.086,0.000,0.000,0.000,0.000,77.801,73.421,74.864,226.086,52.511,54.173,51.514,158.198,0.000,0.000,0.000,0.000,52.511,54.173,51.514,158.198,99.845,98.074,98.485,296.404,157.994,68.092,0.000,226.086
@,14/06/18,06:38:00,226.5,226.8,227.0,392.3,392.8,392.9,50.01,50.00,50.01,1.267,1.040,1.223,0.000,0.000,0.000,0.181,0.099,0.120,0.400,0.000,0.000,0.000,0.000,0.284,0.243,0.276,0.804,-0.626,-0.422,-0.434,0.497,11.2,15.5,338.4,1.2,0.4,77.822,73.441,74.884,226.147,0.000,0.000,0.000,0.000,77.822,73.441,74.884,226.147,52.527,54.189,51.529,158.245,0.000,0.000,0.000,0.000,52.527,54.189,51.529,158.245,99.872,98.101,98.511,296.484,157.994,68.153,0.000,226.147
@,14/06/18,06:39:00,225.1,225.4,225.6,389.9,390.6,390.3,50.03,50.03,50.04,1.353,1.124,1.258,0.000,0.000,0.000,0.181,0.000,0.120,0.301,0.000,0.000,0.000,0.000,0.305,0.247,0.285,0.837,-0.590,1.000,-0.436,0.360,0.8,1.8,348.4,1.2,0.3,77.825,73.443,74.886,226.154,0.000,0.000,0.000,0.000,77.825,73.443,74.886,226.154,52.527,54.189,51.529,158.245,0.000,0.000,0.000,0.000,52.527,54.189,51.529,158.245,99.877,98.105,98.516,296.498,157.994,68.160,0.000,226.154
@,14/06/18,06:40:00,225.2,225.4,225.6,390.0,390.7,390.5,50.04,50.03,50.04,1.259,1.031,1.228,0.000,0.000,0.000,0.177,0.000,0.124,0.301,0.000,0.000,0.000,0.000,0.285,0.231,0.276,0.792,0.630,1.000,-0.450,0.380,355.5,13.8,341.4,1.2,0.3,77.828,73.444,74.888,226.160,0.000,0.000,0.000,0.000,77.828,73.444,74.888,226.160,52.527,54.189,51.529,158.245,0.000,0.000,0.000,0.000,52.527,54.189,51.529,158.245,99.882,98.109,98.521,296.512,157.994,68.166,0.000,226.160
@,14/06/18,06:41:00,225.6,225.8,226.0,390.7,391.1,391.2,50.02,50.01,50.02,1.339,1.120,1.270,0.000,0.000,0.000,0.186,0.099,0.120,0.404,0.000,0.000,0.000,0.000,0.305,0.256,0.284,0.845,-0.594,-0.392,-0.432,0.478,3.0,3.2,349.4,1.2,0.4,77.831,73.446,74.890,226.167,0.000,0.000,0.000,0.000,77.831,73.446,74.890,226.167,52.527,54.189,51.529,158.245,0.000,0.000,0.000,0.000,52.527,54.189,51.529,158.245,99.887,98.113,98.525,296.525,157.994,68.173,0.000,226.167
@,14/06/18,06:42:00,225.9,226.1,226.3,391.2,391.7,391.7,50.05,50.04,50.04,1.281,1.079,1.177,0.000,0.000,0.000,0.181,0.000,0.124,0.305,0.000,0.000,0.000,0.000,0.293,0.239,0.272,0.804,-0.600,1.000,-0.441,0.379,2.3,17.8,0.0,1.2,0.3,77.834,73.448,74.892,226.174,0.000,0.000,0.000,0.000,77.834,73.448,74.892,226.174,52.527,54.189,51.529,158.245,0.000,0.000,0.000,0.000,52.527,54.189,51.529,158.245,99.892,98.117,98.530,296.539,157.994,68.180,0.000,226.174
@,14/06/18,06:43:00,226.1,226.3,226.6,391.6,392.3,392.1,49.98,49.97,49.98,1.284,1.041,1.206,0.000,0.000,0.000,0.177,0.099,0.127,0.403,0.000,0.000,0.000,0.000,0.288,0.234,0.271,0.793,0.631,-0.419,-0.453,0.508,5.1,16.7,357.1,1.2,0.4,77.837,73.449,74.894,226.180,0.000,0.000,0.000,0.000,77.837,73.449,74.894,226.180,52.527,54.189,51.529,158.245,0.000,0.000,0.000,0.000,52.527,54.189,51.529,158.245,99.897,98.121,98.535,296.553,157.994,68.186,0.000,226.180
@,14/06/18,06:44:00,226.7,226.9,227.1,392.5,393.0,393.1,50.04,50.04,50.04,1.232,1.022,1.206,0.000,0.000,0.000,0.177,0.099,0.128,0.404,0.000,0.000,0.000,0.000,0.280,0.235,0.272,0.788,0.625,-0.428,-0.455,0.513,3.3,10.3,15.7,1.2,0.4,77.840,73.451,74.896,226.187,0.000,0.000,0.000,0.000,77.840,73.451,74.896,226.187,52.527,54.189,51.529,158.245,0.000,0.000,0.000,0.000,52.527,54.189,51.529,158.245,99.902,98.125,98.539,296.566,157.994,68.193,0.000,226.187
@,14/06/18,06:45:00,226.6,226.8,227.1,392.5,393.0,393.1,50.05,50.05,50.04,1.294,1.127,1.236,0.000,0.000,0.000,0.181,0.103,0.120,0.404,0.000,0.000,0.000,0.000,0.293,0.251,0.280,0.825,-0.616,-0.403,-0.437,0.490,2.3,16.5,350.4,1.2,0.4,77.843,73.453,74.898,226.194,0.000,0.000,0.000,0.000,77.843,73.453,74.898,226.194,52.527,54.189,51.529,158.245,0.000,0.000,0.000,0.000,52.527,54.189,51.529,158.245,99.907,98.129,98.544,296.580,157.994,68.200,0.000,226.194
@,14/06/18,06:46:00,226.4,226.6,226.8,392.2,392.6,392.5,49.99,50.00,50.00,1.284,1.027,1.239,0.000,0.000,0.000,0.177,0.099,0.124,0.400,0.000,0.000,0.000,0.000,0.289,0.235,0.280,0.804,-0.604,-0.408,-0.438,0.497,6.5,16.0,16.4,1.2,0.4,77.846,73.454,74.900,226.200,0.000,0.000,0.000,0.000,77.846,73.454,74.900,226.200,52.527,54.189,51.529,158.245,0.000,0.000,0.000,0.000,52.527,54.189,51.529,158.245,99.912,98.133,98.549,296.594,157.994,68.206,0.000,226.200
@,14/06/18,06:47:00,226.4,226.5,226.8,391.9,392.6,392.6,50.06,50.05,50.06,1.320,1.094,1.241,0.000,0.000,0.000,0.181,0.099,0.120,0.400,0.000,0.000,0.000,0.000,0.305,0.252,0.280,0.837,-0.598,-0.383,-0.434,0.478,3.5,17.4,0.8,1.2,0.4,77.849,73.456,74.902,226.207,0.000,0.000,0.000,0.000,77.849,73.456,74.902,226.207,52.527,54.189,51.529,158.245,0.000,0.000,0.000,0.000,52.527,54.189,51.529,158.245,99.916,98.137,98.553,296.606,157.994,68.213,0.000,226.207
@,14/06/18,06:48:00,225.5,225.7,225.9,390.5,391.1,390.8,49.99,49.98,49.99,1.354,1.094,1.272,0.000,0.000,0.000,0.177,0.099,0.124,0.400,0.000,0.000,0.000,0.000,0.305,0.243,0.289,0.837,-0.586,-0.398,-0.441,0.478,8.0,324.1,5.9,1.2,0.4,77.852,73.458,74.904,226.214,0.000,0.000,0.000,0.000,77.852,73.458,74.904,226.214,52.527,54.189,51.529,158.245,0.000,0.000,0.000,0.000,52.527,54.189,51.529,158.245,99.921,98.141,98.558,296.620,157.994,68.220,0.000,226.214
@,14/06/18,06:49:00,224.7,224.9,225.0,389.0,389.8,389.6,50.00,50.00,50.00,1.419,1.222,1.291,0.000,0.000,0.000,0.181,0.099,0.115,0.396,0.000,0.000,0.000,0.000,0.318,0.272,0.293,0.882,-0.570,-0.370,-0.404,0.449,5.1,0.1,339.0,1.3,0.4,77.855,73.459,74.906,226.220,0.000,0.000,0.000,0.000,77.855,73.459,74.906,226.220,52.527,54.189,51.529,158.245,0.000,0.000,0.000,0.000,52.527,54.189,51.529,158.245,99.927,98.145,98.563,296.635,157.994,68.226,0.000,226.220
@,14/06/18,06:50:00,225.1,225.3,225.5,389.9,390.3,390.2,50.02,50.02,50.02,1.348,1.115,1.195,0.000,0.000,0.000,0.186,0.099,0.124,0.408,0.000,0.000,0.000,0.000,0.301,0.247,0.268,0.816,-0.615,-0.418,-0.463,0.500,8.4,17.1,191.2,1.2,0.4,77.858,73.461,74.909,226.228,0.000,0.000,0.000,0.000,77.858,73.461,74.909,226.228,52.527,54.189,51.529,158.245,0.000,0.000,0.000,0.000,52.527,54.189,51.529,158.245,99.932,98.150,98.568,296.650,157.994,68.233,0.000,226.227
@,14/06/18,06:51:00,225.2,225.3,225.6,390.0,390.3,390.6,50.02,50.02,50.03,1.343,1.085,1.238,0.000,0.000,0.000,0.177,0.103,0.124,0.404,0.000,0.000,0.000,0.000,0.301,0.243,0.280,0.825,-0.598,-0.411,-0.446,0.490,354.2,12.4,6.9,1.2,0.4,77.861,73.463,74.911,226.235,0.000,0.000,0.000,0.000,77.861,73.463,74.911,226.235,52.527,54.189,51.529,158.245,0.000,0.000,0.000,0.000,52.527,54.189,51.529,158.245,99.937,98.154,98.572,296.663,157.994,68.241,0.000,226.235
@,14/06/18,06:52:00,226.1,226.3,226.5,391.7,392.1,392.1,50.03,50.02,50.02,1.396,1.087,1.293,0.000,0.000,0.000,0.181,0.099,0.124,0.404,0.000,0.000,0.000,0.000,0.313,0.256,0.289,0.858,-0.583,-0.379,-0.414,0.471,3.6,356.1,353.4,1.3,0.4,77.864,73.464,74.913,226.241,0.000,0.000,0.000,0.000,77.864,73.464,74.913,226.241,52.527,54.189,51.529,158.245,0.000,0.000,0.000,0.000,52.527,54.189,51.529,158.245,99.942,98.158,98.577,296.677,157.994,68.247,0.000,226.241
@,14/06/18,06:53:00,226.3,226.4,226.7,391.9,392.3,392.4,50.03,50.03,50.03,1.369,1.112,1.288,0.000,0.000,0.000,0.181,0.099,0.124,0.404,0.000,0.000,0.000,0.000,0.305,0.256,0.289,0.849,-0.601,-0.391,-0.429,0.476,3.3,17.3,358.1,1.3,0.4,77.867,73.466,74.915,226.248,0.000,0.000,0.000,0.000,77.867,73.466,74.915,226.248,52.527,54.189,51.529,158.245,0.000,0.000,0.000,0.000,52.527,54.189,51.529,158.245,99.947,98.162,98.582,296.691,157.994,68.254,0.000,226.248
@,14/06/18,06:54:00,225.8,225.9,226.2,391.1,391.5,391.5,49.96,49.96,49.96,12.370,12.452,12.023,0.000,0.000,0.000,2.177,2.132,2.107,6.416,1.729,1.816,1.696,5.241,2.787,2.812,2.718,8.317,0.781,0.759,0.776,0.771,37.2,39.5,37.7,12.3,6.4,77.884,73.482,74.930,226.296,0.000,0.000,0.000,0.000,77.884,73.482,74.930,226.296,52.539,54.203,51.542,158.284,0.000,0.000,0.000,0.000,52.539,54.203,51.542,158.284,99.970,98.185,98.604,296.759,157.994,68.302,0.000,226.296
@,14/06/18,06:55:00,226.2,226.3,226.6,391.8,392.2,392.0,50.04,50.05,50.05,12.500,12.596,12.170,0.000,0.000,0.000,2.219,2.177,2.148,6.544,1.725,1.820,1.696,5.241,2.825,2.849,2.755,8.429,0.785,0.763,0.781,0.776,38.3,39.2,37.2,12.4,6.5,77.921,73.518,74.966,226.405,0.000,0.000,0.000,0.000,77.921,73.518,74.966,226.405,52.569,54.233,51.570,158.372,0.000,0.000,0.000,0.000,52.569,54.233,51.570,158.372,100.017,98.232,98.650,296.899,157.994,68.411,0.000,226.405
@,14/06/18,06:56:00,225.8,226.0,226.3,391.1,391.6,391.7,50.03,50.04,50.04,12.493,12.575,12.184,0.000,0.000,0.000,2.218,2.177,2.152,6.547,1.721,1.803,1.687,5.211,2.816,2.836,2.754,8.407,0.787,0.765,0.784,0.779,36.9,38.4,36.2,12.4,6.5,77.958,73.554,75.002,226.514,0.000,0.000,0.000,0.000,77.958,73.554,75.002,226.514,52.598,54.264,51.599,158.461,0.000,0.000,0.000,0.000,52.598,54.264,51.599,158.461,100.064,98.279,98.696,297.039,157.994,68.520,0.000,226.514
@,14/06/18,06:57:00,224.6,224.7,225.0,388.9,389.4,389.4,50.00,49.99,49.99,12.468,12.537,12.146,0.000,0.000,0.000,2.210,2.169,2.148,6.528,1.688,1.774,1.655,5.117,2.800,2.816,2.730,8.346,0.790,0.770,0.788,0.782,36.6,38.9,35.8,12.4,6.5,77.995,73.590,75.038,226.623,0.000,0.000,0.000,0.000,77.995,73.590,75.038,226.623,52.627,54.294,51.627,158.548,0.000,0.000,0.000,0.000,52.627,54.294,51.627,158.548,100.111,98.327,98.742,297.180,157.994,68.629,0.000,226.623
@,14/06/18,06:58:00,224.6,224.8,225.1,389.0,389.7,389.5,50.01,50.00,50.01,12.397,12.471,12.127,0.000,0.000,0.000,2.189,2.152,2.140,6.481,1.692,1.770,1.667,5.129,2.783,2.799,2.725,8.308,0.788,0.771,0.784,0.780,37.3,37.4,36.7,12.3,6.5,78.031,73.626,75.074,226.731,0.000,0.000,0.000,0.000,78.031,73.626,75.074,226.731,52.655,54.324,51.655,158.634,0.000,0.000,0.000,0.000,52.655,54.324,51.655,158.634,100.158,98.373,98.787,297.318,157.994,68.737,0.000,226.731
@,14/06/18,06:59:00,225.3,225.5,225.7,390.2,390.6,390.9,50.04,50.04,50.04,1.313,1.030,1.227,0.000,0.000,0.000,0.181,0.000,0.128,0.309,0.000,0.000,0.000,0.000,0.293,0.227,0.280,0.800,0.610,1.000,-0.466,0.387,6.9,13.9,345.5,1.2,0.3,78.059,73.654,75.101,226.814,0.000,0.000,0.000,0.000,78.059,73.654,75.101,226.814,52.676,54.346,51.676,158.698,0.000,0.000,0.000,0.000,52.676,54.346,51.676,158.698,100.193,98.409,98.822,297.424,157.994,68.820,0.000,226.814
@,14/06/18,07:00:00,225.0,225.1,225.4,389.7,390.0,390.2,50.00,50.00,50.00,1.452,1.216,1.322,0.000,0.000,0.000,0.188,0.100,0.120,0.407,0.000,0.000,0.000,0.000,0.327,0.271,0.295,0.894,-0.566,-0.372,-0.403,0.455,5.3,1.9,353.7,1.3,0.4,78.062,73.655,75.103,226.820,0.000,0.000,0.000,0.000,78.062,73.655,75.103,226.820,52.676,54.346,51.676,158.698,0.000,0.000,0.000,0.000,52.676,54.346,51.676,158.698,100.199,98.413,98.827,297.439,157.994,68.826,0.000,226.820
