@,dd/mm/yy,hh:min:sec,V1(V),V2(V),V3(V),V12(V),V23(V),V31(V),FRQ1(Hz),FRQ2(Hz),FRQ3(Hz),I1(A),I2(A),I3(A),Isum(A),In(A),ILeak(A),P1(Kw),P2(Kw),P3(Kw),PT(Kw),Q1(Kvar),Q2(Kvar),Q3(Kvar),QT(Kvar),S1(Kva),S2(Kva),S3(Kva),ST(Kva),PF1,PF2,PF3,PFT,Angle1(Degree),Angle2(Degree),Angle3(Degree),%ILoad,%PLoad,EA1 Import (Kwh),EA2 Import (Kwh),EA3 Import(Kwh),EAT Import(Kwh),EA1 Export(Kwh),EA2 Export(Kwh),EA3 Export(Kwh),EAT Export(Kwh),EA1 Net(Kwh),EA2 Net(Kwh),EA3 Net(Kwh),EAT Net(Kwh),ER1 Ind(Kvarh),ER2 Ind(Kvarh),ER3 Ind(Kvarh),ERT Ind(Kvarh),ER1 Cap(Kvarh),ER2 Cap(Kvarh),ER3 Cap(Kvarh),ERT Cap(Kvarh),ER1 Net(Kvarh),ER2 Net(Kvarh),ER3 Net(Kvarh),ERT Net(Kvarh),EVA1 (Kvah),EVA2 (Kvah),EVA3 (Kvah),EVAT (Kvah),EON month(Kwh),EOFF month(Kwh),EHOL month(Kwh),EMonth(Kwh)
@,12/06/18,05:17:00,225.9,226.1,226.2,391.5,391.6,391.6,50.00,50.00,49.99,1.437,1.259,1.390,0.000,0.000,0.000,0.186,0.107,0.124,0.416,0.000,0.000,0.000,0.000,0.326,0.284,0.313,0.924,-0.581,-0.374,-0.406,0.451,356.3,3.6,348.5,1.4,0.4,18.607,17.355,17.755,53.717,0.000,0.000,0.000,0.000,18.607,17.355,17.755,53.717,12.290,12.709,12.066,37.065,0.000,0.000,0.000,0.000,12.290,12.709,12.066,37.065,24.174,23.672,23.833,71.679,39.076,14.641,0.000,53.717
@,12/06/18,05:18:00,225.6,225.9,226.0,391.0,391.1,391.3,50.01,50.00,50.01,1.441,1.264,1.353,0.000,0.000,0.000,0.186,0.107,0.124,0.416,0.000,0.000,0.000,0.000,0.322,0.289,0.305,0.915,-0.586,-0.370,-0.410,0.455,2.0,19.3,1.7,1.4,0.4,18.610,17.357,17.757,53.724,0.000,0.000,0.000,0.000,18.610,17.357,17.757,53.724,12.290,12.709,12.066,37.065,0.000,0.000,0.000,0.000,12.290,12.709,12.066,37.065,24.180,23.677,23.838,71.695,39.076,14.648,0.000,53.724
@,12/06/18,05:19:00,225.5,225.7,225.8,390.8,390.7,391.1,50.02,50.02,50.03,1.446,1.296,1.383,0.000,0.000,0.000,0.190,0.107,0.124,0.421,0.000,0.000,0.000,0.000,0.330,0.289,0.305,0.924,-0.575,-0.369,-0.418,0.455,346.8,14.4,184.9,1.4,0.4,18.613,17.358,17.760,53.731,0.000,0.000,0.000,0.000,18.613,17.358,17.760,53.731,12.290,12.709,12.066,37.065,0.000,0.000,0.000,0.000,12.290,12.709,12.066,37.065,24.185,23.682,23.843,71.710,39.076,14.655,0.000,53.731
@,12/06/18,05:20:00,225.1,225.3,225.4,390.0,390.1,390.1,49.96,49.97,49.97,12.392,12.493,11.978,0.000,0.000,0.000,2.189,2.136,2.099,6.423,1.704,1.807,1.667,5.178,2.787,2.812,2.696,8.295,0.785,0.758,0.778,0.774,37.1,39.4,36.0,12.3,6.4,18.623,17.367,17.769,53.759,0.000,0.000,0.000,0.000,18.623,17.367,17.769,53.759,12.296,12.716,12.073,37.085,0.000,0.000,0.000,0.000,12.296,12.716,12.073,37.085,24.200,23.696,23.857,71.753,39.076,14.683,0.000,53.759
@,12/06/18,05:21:00,225.7,226.0,226.0,391.1,391.3,391.2,49.95,49.96,49.95,12.671,12.777,12.262,0.000,0.000,0.000,2.263,2.214,2.169,6.646,1.717,1.828,1.687,5.232,2.857,2.882,2.771,8.510,0.792,0.766,0.785,0.781,36.5,38.6,35.6,12.6,6.6,18.660,17.404,17.804,53.868,0.000,0.000,0.000,0.000,18.660,17.404,17.804,53.868,12.325,12.746,12.101,37.172,0.000,0.000,0.000,0.000,12.325,12.746,12.101,37.172,24.246,23.744,23.902,71.892,39.076,14.792,0.000,53.868
@,12/06/18,05:22:00,226.7,226.9,227.0,392.8,393.0,392.9,49.99,49.98,49.99,12.631,12.771,12.235,0.000,0.000,0.000,2.251,2.206,2.160,6.617,1.742,1.852,1.708,5.302,2.861,2.894,2.775,8.530,0.787,0.761,0.779,0.776,36.1,39.4,36.1,12.5,6.6,18.698,17.440,17.840,53.978,0.000,0.000,0.000,0.000,18.698,17.440,17.840,53.978,12.354,12.777,12.130,37.261,0.000,0.000,0.000,0.000,12.354,12.777,12.130,37.261,24.294,23.792,23.949,72.035,39.076,14.902,0.000,53.978
@,12/06/18,05:23:00,226.9,227.1,227.1,393.2,393.2,393.1,49.95,49.94,49.95,12.627,12.760,12.240,0.000,0.000,0.000,2.251,2.202,2.160,6.613,1.746,1.852,1.712,5.310,2.861,2.894,2.775,8.530,0.787,0.762,0.778,0.775,35.8,39.2,36.7,12.5,6.6,18.735,17.477,17.876,54.088,0.000,0.000,0.000,0.000,18.735,17.477,17.876,54.088,12.384,12.808,12.159,37.351,0.000,0.000,0.000,0.000,12.384,12.808,12.159,37.351,24.342,23.840,23.995,72.177,39.076,15.012,0.000,54.088
@,12/06/18,05:24:00,228.0,228.2,228.3,395.1,395.2,395.2,50.01,50.01,50.02,1.426,1.293,1.325,0.000,0.000,0.000,0.190,0.107,0.124,0.421,0.000,0.000,0.000,0.000,0.322,0.293,0.301,0.915,-0.585,-0.375,-0.402,0.459,353.6,19.8,1.1,1.3,0.4,18.755,17.496,17.895,54.146,0.000,0.000,0.000,0.000,18.755,17.496,17.895,54.146,12.398,12.823,12.173,37.394,0.000,0.000,0.000,0.000,12.398,12.823,12.173,37.394,24.367,23.866,24.020,72.253,39.076,15.070,0.000,54.146
@,12/06/18,05:25:00,227.7,228.0,228.0,394.7,394.7,394.7,50.04,50.04,50.04,1.413,1.287,1.340,0.000,0.000,0.000,0.190,0.107,0.124,0.421,0.000,0.000,0.000,0.000,0.317,0.293,0.305,0.915,-0.589,-0.365,-0.398,0.459,357.3,18.4,357.6,1.3,0.4,18.758,17.497,17.897,54.152,0.000,0.000,0.000,0.000,18.758,17.497,17.897,54.152,12.398,12.823,12.173,37.394,0.000,0.000,0.000,0.000,12.398,12.823,12.173,37.394,24.373,23.871,24.025,72.269,39.076,15.076,0.000,54.152
@,12/06/18,05:26:00,227.8,227.9,228.0,394.6,394.6,394.9,50.00,50.00,50.00,1.420,1.289,1.353,0.000,0.000,0.000,0.186,0.107,0.124,0.416,0.000,0.000,0.000,0.000,0.326,0.293,0.309,0.928,-0.582,-0.374,-0.399,0.449,4.6,358.8,357.0,1.4,0.4,18.761,17.499,17.899,54.159,0.000,0.000,0.000,0.000,18.761,17.499,17.899,54.159,12.398,12.823,12.173,37.394,0.000,0.000,0.000,0.000,12.398,12.823,12.173,37.394,24.378,23.876,24.030,72.284,39.076,15.083,0.000,54.159
@,12/06/18,05:27:00,227.8,228.0,228.0,394.5,394.9,394.7,49.97,49.97,49.96,1.450,1.304,1.395,0.000,0.000,0.000,0.186,0.107,0.128,0.421,0.000,0.000,0.000,0.000,0.326,0.293,0.318,0.936,-0.568,-0.366,-0.402,0.449,0.8,19.9,0.5,1.4,0.4,18.764,17.501,17.901,54.166,0.000,0.000,0.000,0.000,18.764,17.501,17.901,54.166,12.398,12.823,12.173,37.394,0.000,0.000,0.000,0.000,12.398,12.823,12.173,37.394,24.384,23.880,24.035,72.299,39.076,15.090,0.000,54.166
@,12/06/18,05:28:00,227.8,228.1,228.1,394.8,394.8,394.8,49.99,49.99,49.99,1.465,1.300,1.371,0.000,0.000,0.000,0.190,0.107,0.128,0.425,0.000,0.000,0.000,0.000,0.330,0.297,0.313,0.940,-0.572,-0.360,-0.397,0.452,5.2,19.6,16.5,1.4,0.4,18.768,17.503,17.903,54.174,0.000,0.000,0.000,0.000,18.768,17.503,17.903,54.174,12.398,12.823,12.173,37.394,0.000,0.000,0.000,0.000,12.398,12.823,12.173,37.394,24.389,23.885,24.040,72.314,39.076,15.098,0.000,54.174
@,12/06/18,05:29:00,227.3,227.5,227.5,393.9,394.1,393.9,49.97,49.96,49.96,1.446,1.321,1.380,0.000,0.000,0.000,0.190,0.103,0.124,0.416,0.000,0.000,0.000,0.000,0.330,0.297,0.313,0.940,-0.570,-0.356,-0.401,0.443,3.8,19.8,343.5,1.4,0.4,18.771,17.505,17.905,54.181,0.000,0.000,0.000,0.000,18.771,17.505,17.905,54.181,12.398,12.823,12.173,37.394,0.000,0.000,0.000,0.000,12.398,12.823,12.173,37.394,24.395,23.890,24.046,72.331,39.076,15.105,0.000,54.181
@,12/06/18,05:30:00,226.8,227.1,227.1,393.0,393.2,393.1,49.95,49.94,49.95,1.467,1.281,1.421,0.000,0.000,0.000,0.186,0.103,0.128,0.416,0.000,0.000,0.000,0.000,0.330,0.297,0.326,0.953,-0.570,-0.353,-0.389,0.437,3.4,19.1,352.1,1.4,0.4,18.774,17.506,17.907,54.187,0.000,0.000,0.000,0.000,18.774,17.506,17.907,54.187,12.398,12.823,12.173,37.394,0.000,0.000,0.000,0.000,12.398,12.823,12.173,37.394,24.400,23.895,24.051,72.346,39.076,15.111,0.000,54.187
@,12/06/18,05:31:00,227.0,227.2,227.3,393.3,393.6,393.4,49.96,49.96,49.96,1.493,1.321,1.389,0.000,0.000,0.000,0.190,0.103,0.124,0.416,0.000,0.000,0.000,0.000,0.338,0.301,0.317,0.957,-0.566,-0.363,-0.393,0.435,5.3,14.5,3.0,1.4,0.4,18.777,17.508,17.909,54.194,0.000,0.000,0.000,0.000,18.777,17.508,17.909,54.194,12.398,12.823,12.173,37.394,0.000,0.000,0.000,0.000,12.398,12.823,12.173,37.394,24.406,23.900,24.056,72.362,39.076,15.118,0.000,54.194
@,12/06/18,05:32:00,226.5,226.7,226.7,392.4,392.4,392.5,49.95,49.96,49.95,1.466,1.332,1.376,0.000,0.000,0.000,0.190,0.103,0.124,0.416,0.000,0.000,0.000,0.000,0.334,0.301,0.313,0.948,-0.557,-0.355,-0.398,0.439,3.3,17.8,347.1,1.4,0.4,18.780,17.510,17.911,54.201,0.000,0.000,0.000,0.000,18.780,17.510,17.911,54.201,12.398,12.823,12.173,37.394,0.000,0.000,0.000,0.000,12.398,12.823,12.173,37.394,24.411,23.905,24.062,72.378,39.076,15.125,0.000,54.201
@,12/06/18,05:33:00,227.4,227.6,227.6,394.0,394.2,394.0,50.00,50.00,49.99,1.462,1.306,1.401,0.000,0.000,0.000,0.190,0.107,0.124,0.421,0.000,0.000,0.000,0.000,0.330,0.293,0.313,0.936,-0.573,-0.353,-0.396,0.449,357.0,20.7,352.6,1.4,0.4,18.783,17.512,17.913,54.208,0.000,0.000,0.000,0.000,18.783,17.512,17.913,54.208,12.398,12.823,12.173,37.394,0.000,0.000,0.000,0.000,12.398,12.823,12.173,37.394,24.417,23.910,24.067,72.394,39.076,15.132,0.000,54.208
@,12/06/18,05:34:00,227.7,227.9,227.9,394.5,394.6,394.5,50.00,50.00,50.00,1.451,1.287,1.364,0.000,0.000,0.000,0.190,0.107,0.128,0.425,0.000,0.000,0.000,0.000,0.334,0.293,0.313,0.940,-0.575,-0.355,-0.405,0.452,4.9,16.9,18.6,1.4,0.4,18.787,17.513,17.916,54.216,0.000,0.000,0.000,0.000,18.787,17.513,17.916,54.216,12.398,12.823,12.173,37.394,0.000,0.000,0.000,0.000,12.398,12.823,12.173,37.394,24.423,23.915,24.072,72.410,39.076,15.140,0.000,54.216
@,12/06/18,05:35:00,227.2,227.4,227.4,393.7,393.8,393.8,49.93,49.93,49.93,1.450,1.300,1.388,0.000,0.000,0.000,0.190,0.107,0.124,0.421,0.000,0.000,0.000,0.000,0.334,0.297,0.313,0.944,-0.575,-0.369,-0.408,0.445,355.3,6.0,1.7,1.4,0.4,18.790,17.515,17.918,54.223,0.000,0.000,0.000,0.000,18.790,17.515,17.918,54.223,12.398,12.823,12.173,37.394,0.000,0.000,0.000,0.000,12.398,12.823,12.173,37.394,24.428,23.920,24.077,72.425,39.076,15.147,0.000,54.223
@,12/06/18,05:36:00,227.4,227.6,227.7,394.0,394.2,394.1,49.99,49.98,49.99,12.694,12.809,12.249,0.000,0.000,0.000,2.264,2.206,2.165,6.635,1.767,1.882,1.729,5.377,2.886,2.915,2.788,8.589,0.784,0.759,0.778,0.772,37.3,40.7,36.3,12.6,6.6,18.817,17.541,17.943,54.301,0.000,0.000,0.000,0.000,18.817,17.541,17.943,54.301,12.419,12.846,12.194,37.459,0.000,0.000,0.000,0.000,12.419,12.846,12.194,37.459,24.464,23.955,24.112,72.531,39.076,15.225,0.000,54.301
@,12/06/18,05:37:00,226.8,227.0,227.1,393.0,393.1,393.2,50.02,50.02,50.02,12.648,12.799,12.246,0.000,0.000,0.000,2.263,2.218,2.169,6.650,1.737,1.848,1.708,5.294,2.865,2.902,2.779,8.547,0.790,0.765,0.781,0.778,36.6,38.3,38.5,12.6,6.7,18.855,17.578,17.980,54.413,0.000,0.000,0.000,0.000,18.855,17.578,17.980,54.413,12.449,12.877,12.223,37.549,0.000,0.000,0.000,0.000,12.449,12.877,12.223,37.549,24.512,24.004,24.158,72.674,39.076,15.337,0.000,54.413
@,12/06/18,05:38:00,225.6,225.7,225.8,390.9,390.9,390.9,49.96,49.97,49.96,12.676,12.839,12.274,0.000,0.000,0.000,2.276,2.230,2.185,6.691,1.700,1.815,1.675,5.191,2.857,2.890,2.767,8.514,0.797,0.772,0.788,0.786,35.3,38.6,37.4,12.6,6.7,18.893,17.615,18.016,54.524,0.000,0.000,0.000,0.000,18.893,17.615,18.016,54.524,12.478,12.908,12.251,37.637,0.000,0.000,0.000,0.000,12.478,12.908,12.251,37.637,24.559,24.052,24.204,72.815,39.076,15.448,0.000,54.524
@,12/06/18,05:39:00,227.0,227.2,227.2,393.3,393.3,393.3,49.97,49.97,49.97,1.401,1.245,1.317,0.000,0.000,0.000,0.186,0.107,0.124,0.416,0.000,0.000,0.000,0.000,0.318,0.280,0.297,0.895,-0.587,-0.390,-0.416,0.465,7.5,8.2,355.4,1.3,0.4,18.924,17.646,18.046,54.616,0.000,0.000,0.000,0.000,18.924,17.646,18.046,54.616,12.501,12.934,12.275,37.710,0.000,0.000,0.000,0.000,12.501,12.934,12.275,37.710,24.599,24.093,24.243,72.935,39.076,15.540,0.000,54.616
@,12/06/18,05:40:00,226.6,226.8,226.8,392.7,392.6,392.5,49.93,49.92,49.93,1.467,1.338,1.399,0.000,0.000,0.000,0.186,0.107,0.128,0.421,0.000,0.000,0.000,0.000,0.326,0.289,0.313,0.928,-0.573,-0.363,-0.392,0.453,3.4,17.8,333.8,1.4,0.4,18.927,17.648,18.048,54.623,0.000,0.000,0.000,0.000,18.927,17.648,18.048,54.623,12.501,12.934,12.275,37.710,0.000,0.000,0.000,0.000,12.501,12.934,12.275,37.710,24.605,24.097,24.248,72.950,39.076,15.547,0.000,54.623
@,12/06/18,05:41:00,226.9,227.1,227.1,393.1,393.2,393.5,50.01,50.01,50.01,1.490,1.338,1.407,0.000,0.000,0.000,0.186,0.103,0.124,0.412,0.000,0.000,0.000,0.000,0.334,0.293,0.322,0.948,-0.552,-0.358,-0.389,0.435,0.2,16.8,12.7,1.4,0.4,18.930,17.649,18.050,54.629,0.000,0.000,0.000,0.000,18.930,17.649,18.050,54.629,12.501,12.934,12.275,37.710,0.000,0.000,0.000,0.000,12.501,12.934,12.275,37.710,24.610,24.102,24.253,72.965,39.076,15.553,0.000,54.629
@,12/06/18,05:42:00,226.7,226.9,226.9,392.8,392.9,392.8,49.97,49.96,49.97,1.461,1.345,1.433,0.000,0.000,0.000,0.185,0.103,0.123,0.411,0.000,0.000,0.000,0.000,0.329,0.296,0.320,0.945,-0.560,-0.358,-0.393,0.435,6.0,349.6,354.7,1.4,0.4,18.933,17.651,18.052,54.636,0.000,0.000,0.000,0.000,18.933,17.651,18.052,54.636,12.501,12.934,12.275,37.710,0.000,0.000,0.000,0.000,12.501,12.934,12.275,37.710,24.616,24.107,24.259,72.982,39.076,15.560,0.000,54.636
@,12/06/18,05:43:00,226.9,227.1,227.1,393.2,393.3,393.1,49.96,49.96,49.96,1.431,1.304,1.385,0.000,0.000,0.000,0.186,0.107,0.124,0.416,0.000,0.000,0.000,0.000,0.322,0.284,0.305,0.911,-0.585,-0.371,-0.404,0.457,3.0,18.4,346.6,1.4,0.4,18.936,17.653,18.054,54.643,0.000,0.000,0.000,0.000,18.936,17.653,18.054,54.643,12.501,12.934,12.275,37.710,0.000,0.000,0.000,0.000,12.501,12.934,12.275,37.710,24.621,24.112,24.264,72.997,39.076,15.567,0.000,54.643
@,12/06/18,05:44:00,226.6,226.8,226.8,392.6,392.7,392.6,49.96,49.96,49.95,1.452,1.321,1.402,0.000,0.000,0.000,0.186,0.107,0.124,0.416,0.000,0.000,0.000,0.000,0.322,0.297,0.313,0.932,-0.566,-0.353,-0.380,0.447,4.8,335.6,11.0,1.4,0.4,18.940,17.655,18.056,54.651,0.000,0.000,0.000,0.000,18.940,17.655,18.056,54.651,12.501,12.934,12.275,37.710,0.000,0.000,0.000,0.000,12.501,12.934,12.275,37.710,24.627,24.117,24.269,73.013,39.076,15.575,0.000,54.651
@,12/06/18,05:45:00,226.5,226.7,226.7,392.5,392.4,392.6,49.96,49.96,49.96,1.469,1.327,1.372,0.000,0.000,0.000,0.186,0.112,0.120,0.418,0.000,0.000,0.000,0.000,0.335,0.298,0.310,0.943,-0.557,-0.366,-0.394,0.443,3.2,17.4,353.8,1.4,0.4,18.943,17.657,18.058,54.658,0.000,0.000,0.000,0.000,18.943,17.657,18.058,54.658,12.501,12.934,12.275,37.710,0.000,0.000,0.000,0.000,12.501,12.934,12.275,37.710,24.632,24.122,24.274,73.028,39.076,15.582,0.000,54.658
@,12/06/18,05:46:00,226.4,226.6,226.6,392.4,392.3,392.1,50.00,50.00,50.00,1.375,1.220,1.332,0.000,0.000,0.000,0.186,0.103,0.128,0.416,0.000,0.000,0.000,0.000,0.317,0.276,0.309,0.903,-0.576,-0.381,-0.416,0.461,1.4,16.0,343.5,1.3,0.4,18.946,17.658,18.060,54.664,0.000,0.000,0.000,0.000,18.946,17.658,18.060,54.664,12.501,12.934,12.275,37.710,0.000,0.000,0.000,0.000,12.501,12.934,12.275,37.710,24.638,24.126,24.279,73.043,39.076,15.588,0.000,54.664
@,12/06/18,05:47:00,225.9,226.2,226.1,391.7,391.4,391.5,49.94,49.95,49.94,1.476,1.270,1.400,0.000,0.000,0.000,0.186,0.107,0.124,0.416,0.000,0.000,0.000,0.000,0.330,0.289,0.313,0.932,-0.570,-0.368,-0.396,0.447,2.2,6.6,4.0,1.4,0.4,18.949,17.660,18.062,54.671,0.000,0.000,0.000,0.000,18.949,17.660,18.062,54.671,12.501,12.934,12.275,37.710,0.000,0.000,0.000,0.000,12.501,12.934,12.275,37.710,24.643,24.131,24.284,73.058,39.076,15.595,0.000,54.671
@,12/06/18,05:48:00,227.0,227.2,227.2,393.4,393.3,393.4,49.97,49.98,49.98,1.473,1.280,1.415,0.000,0.000,0.000,0.190,0.107,0.124,0.421,0.000,0.000,0.000,0.000,0.334,0.289,0.317,0.940,-0.568,-0.364,-0.394,0.447,353.5,18.2,349.3,1.4,0.4,18.952,17.662,18.065,54.679,0.000,0.000,0.000,0.000,18.952,17.662,18.065,54.679,12.501,12.934,12.275,37.710,0.000,0.000,0.000,0.000,12.501,12.934,12.275,37.710,24.648,24.136,24.290,73.074,39.076,15.603,0.000,54.679
@,12/06/18,05:49:00,226.7,226.9,226.9,393.0,392.9,392.8,49.95,49.95,49.94,1.418,1.235,1.386,0.000,0.000,0.000,0.186,0.103,0.128,0.416,0.000,0.000,0.000,0.000,0.326,0.284,0.313,0.924,-0.565,-0.376,-0.403,0.451,1.8,1.7,330.3,1.3,0.4,18.955,17.664,18.067,54.686,0.000,0.000,0.000,0.000,18.955,17.664,18.067,54.686,12.501,12.934,12.275,37.710,0.000,0.000,0.000,0.000,12.501,12.934,12.275,37.710,24.654,24.141,24.295,73.090,39.076,15.610,0.000,54.686
@,12/06/18,05:50:00,226.7,227.0,227.0,393.0,392.8,392.9,50.00,50.00,50.00,1.379,1.195,1.327,0.000,0.000,0.000,0.186,0.107,0.128,0.421,0.000,0.000,0.000,0.000,0.317,0.276,0.309,0.903,-0.583,-0.387,-0.422,0.466,5.1,16.8,358.7,1.3,0.4,18.958,17.665,18.069,54.692,0.000,0.000,0.000,0.000,18.958,17.665,18.069,54.692,12.501,12.934,12.275,37.710,0.000,0.000,0.000,0.000,12.501,12.934,12.275,37.710,24.659,24.145,24.300,73.104,39.076,15.616,0.000,54.692
@,12/06/18,05:51:00,226.9,227.1,227.2,393.2,393.1,393.3,49.93,49.92,49.92,12.722,12.825,12.312,0.000,0.000,0.000,2.272,2.218,2.181,6.671,1.754,1.856,1.712,5.323,2.882,2.911,2.791,8.584,0.786,0.763,0.780,0.777,37.1,39.5,36.8,12.6,6.7,18.984,17.690,18.093,54.767,0.000,0.000,0.000,0.000,18.984,17.690,18.093,54.767,12.521,12.955,12.294,37.770,0.000,0.000,0.000,0.000,12.521,12.955,12.294,37.770,24.693,24.179,24.332,73.204,39.076,15.691,0.000,54.767
@,12/06/18,05:52:00,227.4,227.7,227.7,394.2,394.2,394.0,49.94,49.95,49.94,12.688,12.811,12.303,0.000,0.000,0.000,2.268,2.218,2.177,6.663,1.762,1.865,1.729,5.356,2.886,2.911,2.800,8.596,0.785,0.761,0.778,0.775,38.0,39.0,37.2,12.6,6.7,19.022,17.727,18.129,54.878,0.000,0.000,0.000,0.000,19.022,17.727,18.129,54.878,12.551,12.986,12.324,37.861,0.000,0.000,0.000,0.000,12.551,12.986,12.324,37.861,24.741,24.227,24.379,73.347,39.076,15.802,0.000,54.878
@,12/06/18,05:53:00,227.1,227.4,227.4,393.7,393.7,393.6,49.95,49.95,49.97,12.687,12.814,12.312,0.000,0.000,0.000,2.268,2.222,2.181,6.671,1.750,1.861,1.721,5.331,2.878,2.915,2.800,8.592,0.786,0.764,0.781,0.776,35.7,39.3,37.2,12.6,6.7,19.059,17.764,18.166,54.989,0.000,0.000,0.000,0.000,19.059,17.764,18.166,54.989,12.581,13.018,12.353,37.952,0.000,0.000,0.000,0.000,12.581,13.018,12.353,37.952,24.789,24.276,24.426,73.491,39.076,15.913,0.000,54.989
@,12/06/18,05:54:00,227.2,227.4,227.4,393.7,393.6,393.6,49.96,49.96,49.96,1.309,1.153,1.305,0.000,0.000,0.000,0.181,0.107,0.128,0.416,0.000,0.000,0.000,0.000,0.309,0.272,0.297,0.878,-0.588,-0.395,-0.426,0.474,3.5,15.4,0.7,1.3,0.4,19.070,17.773,18.175,55.018,0.000,0.000,0.000,0.000,19.070,17.773,18.175,55.018,12.587,13.024,12.359,37.970,0.000,0.000,0.000,0.000,12.587,13.024,12.359,37.970,24.803,24.290,24.440,73.533,39.076,15.942,0.000,55.018
@,12/06/18,05:55:00,227.3,227.5,227.5,393.8,393.7,393.8,50.04,50.04,50.04,1.331,1.151,1.280,0.000,0.000,0.000,0.186,0.107,0.128,0.421,0.000,0.000,0.000,0.000,0.301,0.264,0.289,0.854,-0.599,-0.399,-0.436,0.493,3.6,16.0,339.5,1.3,0.4,19.073,17.775,18.177,55.025,0.000,0.000,0.000,0.000,19.073,17.775,18.177,55.025,12.587,13.024,12.359,37.970,0.000,0.000,0.000,0.000,12.587,13.024,12.359,37.970,24.809,24.295,24.444,73.548,39.076,15.949,0.000,55.025
@,12/06/18,05:56:00,226.2,226.4,226.4,392.1,392.0,392.0,49.96,49.97,49.97,1.339,1.162,1.251,0.000,0.000,0.000,0.181,0.107,0.128,0.416,0.000,0.000,0.000,0.000,0.305,0.264,0.280,0.849,-0.598,-0.417,-0.453,0.490,0.1,15.7,338.4,1.3,0.4,19.076,17.777,18.179,55.032,0.000,0.000,0.000,0.000,19.076,17.777,18.179,55.032,12.587,13.024,12.359,37.970,0.000,0.000,0.000,0.000,12.587,13.024,12.359,37.970,24.814,24.299,24.449,73.562,39.076,15.956,0.000,55.032
@,12/06/18,05:57:00,226.7,227.0,227.0,392.9,392.9,392.9,50.05,50.05,50.05,1.299,1.103,1.261,0.000,0.000,0.000,0.181,0.103,0.128,0.412,0.000,0.000,0.000,0.000,0.301,0.251,0.293,0.845,-0.602,-0.399,-0.435,0.488,4.9,8.7,352.1,1.2,0.4,19.079,17.778,18.182,55.039,0.000,0.000,0.000,0.000,19.079,17.778,18.182,55.039,12.587,13.024,12.359,37.970,0.000,0.000,0.000,0.000,12.587,13.024,12.359,37.970,24.819,24.303,24.454,73.576,39.076,15.963,0.000,55.039
@,12/06/18,05:58:00,226.4,226.7,226.7,392.5,392.5,392.4,49.97,49.97,49.96,1.317,1.123,1.244,0.000,0.000,0.000,0.181,0.103,0.128,0.412,0.000,0.000,0.000,0.000,0.301,0.256,0.284,0.841,-0.609,-0.409,-0.451,0.490,2.5,16.8,339.3,1.2,0.4,19.082,17.780,18.184,55.046,0.000,0.000,0.000,0.000,19.082,17.780,18.184,55.046,12.587,13.024,12.359,37.970,0.000,0.000,0.000,0.000,12.587,13.024,12.359,37.970,24.824,24.308,24.459,73.591,39.076,15.970,0.000,55.046
@,12/06/18,05:59:00,226.8,227.0,227.0,393.1,393.0,393.0,49.95,49.95,49.95,1.373,1.183,1.298,0.000,0.000,0.000,0.186,0.103,0.128,0.416,0.000,0.000,0.000,0.000,0.309,0.260,0.293,0.862,-0.600,-0.396,-0.447,0.483,4.9,17.2,350.6,1.3,0.4,19.085,17.782,18.186,55.053,0.000,0.000,0.000,0.000,19.085,17.782,18.186,55.053,12.587,13.024,12.359,37.970,0.000,0.000,0.000,0.000,12.587,13.024,12.359,37.970,24.829,24.312,24.464,73.605,39.076,15.977,0.000,55.053
@,12/06/18,06:00:00,226.9,227.2,227.2,393.3,393.3,393.2,50.05,50.06,50.05,1.340,1.164,1.330,0.000,0.000,0.000,0.185,0.107,0.131,0.423,0.000,0.000,0.000,0.000,0.304,0.267,0.300,0.871,-0.610,-0.399,-0.424,0.486,355.5,1.5,12.6,1.3,0.4,19.088,17.784,18.188,55.060,0.000,0.000,0.000,0.000,19.088,17.784,18.188,55.060,12.587,13.024,12.359,37.970,0.000,0.000,0.000,0.000,12.587,13.024,12.359,37.970,24.834,24.317,24.469,73.620,39.076,15.984,0.000,55.060
@,12/06/18,06:01:00,227.5,227.6,227.7,394.1,394.2,394.2,50.00,50.00,50.00,1.364,1.215,1.287,0.000,0.000,0.000,0.186,0.107,0.124,0.416,0.000,0.000,0.000,0.000,0.309,0.280,0.293,0.882,-0.607,-0.391,-0.428,0.472,6.0,18.2,342.4,1.3,0.4,19.091,17.786,18.190,55.067,0.000,0.000,0.000,0.000,19.091,17.786,18.190,55.067,12.587,13.024,12.359,37.970,0.000,0.000,0.000,0.000,12.587,13.024,12.359,37.970,24.839,24.321,24.474,73.634,39.076,15.991,0.000,55.067
@,12/06/18,06:02:00,227.4,227.5,227.6,394.0,394.0,394.0,50.05,50.04,50.05,1.372,1.218,1.304,0.000,0.000,0.000,0.186,0.107,0.128,0.421,0.000,0.000,0.000,0.000,0.309,0.280,0.297,0.886,-0.594,-0.399,-0.420,0.474,357.8,14.0,336.2,1.3,0.4,19.094,17.787,18.192,55.073,0.000,0.000,0.000,0.000,19.094,17.787,18.192,55.073,12.587,13.024,12.359,37.970,0.000,0.000,0.000,0.000,12.587,13.024,12.359,37.970,24.844,24.326,24.479,73.649,39.076,15.997,0.000,55.073
