@,dd/mm/yy,hh:min:sec,V1(V),V2(V),V3(V),V12(V),V23(V),V31(V),FRQ1(Hz),FRQ2(Hz),FRQ3(Hz),I1(A),I2(A),I3(A),Isum(A),In(A),ILeak(A),P1(Kw),P2(Kw),P3(Kw),PT(Kw),Q1(Kvar),Q2(Kvar),Q3(Kvar),QT(Kvar),S1(Kva),S2(Kva),S3(Kva),ST(Kva),PF1,PF2,PF3,PFT,Angle1(Degree),Angle2(Degree),Angle3(Degree),%ILoad,%PLoad,EA1 Import (Kwh),EA2 Import (Kwh),EA3 Import(Kwh),EAT Import(Kwh),EA1 Export(Kwh),EA2 Export(Kwh),EA3 Export(Kwh),EAT Export(Kwh),EA1 Net(Kwh),EA2 Net(Kwh),EA3 Net(Kwh),EAT Net(Kwh),ER1 Ind(Kvarh),ER2 Ind(Kvarh),ER3 Ind(Kvarh),ERT Ind(Kvarh),ER1 Cap(Kvarh),ER2 Cap(Kvarh),ER3 Cap(Kvarh),ERT Cap(Kvarh),ER1 Net(Kvarh),ER2 Net(Kvarh),ER3 Net(Kvarh),ERT Net(Kvarh),EVA1 (Kvah),EVA2 (Kvah),EVA3 (Kvah),EVAT (Kvah),EON month(Kwh),EOFF month(Kwh),EHOL month(Kwh),EMonth(Kwh)
@,28/05/18,03:46:00,224.4,224.9,224.7,389.0,389.5,388.8,50.00,50.00,50.00,1.452,1.387,1.366,0.000,0.000,0.000,0.194,0.136,0.136,0.466,0.000,0.000,0.000,0.000,0.322,0.318,0.309,0.948,-0.595,-0.431,-0.432,0.491,0.2,5.1,1.1,1.4,0.5,728.808,695.154,707.831,2131.793,-0.126,0.000,-0.011,-0.137,728.682,695.154,707.820,2131.656,496.868,522.741,495.860,1515.469,-0.016,0.000,-0.445,-0.461,496.884,522.741,496.305,1515.930,934.246,929.611,929.853,2793.710,1045.157,484.310,602.326,2131.793
@,28/05/18,03:47:00,224.5,225.0,224.8,389.2,389.4,389.0,50.02,50.01,50.01,1.466,1.378,1.386,0.000,0.000,0.000,0.194,0.136,0.136,0.466,0.000,0.000,0.000,0.000,0.330,0.313,0.313,0.957,-0.584,-0.415,-0.432,0.487,7.1,16.2,358.7,1.4,0.5,728.811,695.156,707.833,2131.800,-0.126,0.000,-0.011,-0.137,728.685,695.156,707.822,2131.663,496.868,522.741,495.860,1515.469,-0.016,0.000,-0.445,-0.461,496.884,522.741,496.305,1515.930,934.251,929.617,929.858,2793.726,1045.157,484.317,602.326,2131.800
@,28/05/18,03:48:00,224.5,225.0,224.7,389.1,389.5,388.9,49.99,49.98,49.98,1.458,1.428,1.383,0.000,0.000,0.000,0.194,0.132,0.136,0.462,0.000,0.000,0.000,0.000,0.330,0.317,0.309,0.957,-0.583,-0.415,-0.438,0.483,7.3,20.2,356.1,1.4,0.5,728.814,695.158,707.835,2131.807,-0.126,0.000,-0.011,-0.137,728.688,695.158,707.824,2131.670,496.868,522.741,495.860,1515.469,-0.016,0.000,-0.445,-0.461,496.884,522.741,496.305,1515.930,934.257,929.622,929.864,2793.743,1045.157,484.324,602.326,2131.807
@,28/05/18,03:49:00,224.6,225.0,224.8,389.3,389.6,389.2,50.00,50.00,50.00,1.446,1.377,1.349,0.000,0.000,0.000,0.194,0.136,0.132,0.462,0.000,0.000,0.000,0.000,0.326,0.313,0.305,0.944,-0.590,-0.437,-0.435,0.489,355.4,17.3,349.0,1.4,0.5,728.817,695.160,707.838,2131.815,-0.126,0.000,-0.011,-0.137,728.691,695.160,707.827,2131.678,496.868,522.741,495.860,1515.469,-0.016,0.000,-0.445,-0.461,496.884,522.741,496.305,1515.930,934.262,929.627,929.869,2793.758,1045.157,484.332,602.326,2131.815
@,28/05/18,03:50:00,224.7,225.1,224.9,389.5,389.6,389.3,50.04,50.05,50.04,1.447,1.367,1.361,0.000,0.000,0.000,0.194,0.132,0.136,0.462,0.000,0.000,0.000,0.000,0.330,0.309,0.305,0.944,-0.597,-0.433,-0.438,0.489,352.1,9.8,355.9,1.4,0.5,728.821,695.163,707.840,2131.824,-0.126,0.000,-0.011,-0.137,728.695,695.163,707.829,2131.687,496.868,522.741,495.860,1515.469,-0.016,0.000,-0.445,-0.461,496.884,522.741,496.305,1515.930,934.268,929.632,929.874,2793.774,1045.157,484.341,602.326,2131.824
@,28/05/18,03:51:00,224.1,224.5,224.3,388.5,388.7,388.3,49.97,49.96,49.97,1.401,1.379,1.346,0.000,0.000,0.000,0.194,0.132,0.137,0.463,0.000,0.000,0.000,0.000,0.314,0.310,0.302,0.927,-0.608,-0.432,-0.455,0.500,0.9,6.5,4.1,1.4,0.5,728.824,695.165,707.842,2131.831,-0.126,0.000,-0.011,-0.137,728.698,695.165,707.831,2131.694,496.868,522.741,495.860,1515.469,-0.016,0.000,-0.445,-0.461,496.884,522.741,496.305,1515.930,934.273,929.638,929.879,2793.790,1045.157,484.348,602.326,2131.831
@,28/05/18,03:52:00,224.2,224.6,224.4,388.7,388.7,388.5,50.00,50.00,50.00,1.461,1.361,1.388,0.000,0.000,0.000,0.194,0.136,0.136,0.466,0.000,0.000,0.000,0.000,0.326,0.313,0.305,0.944,-0.602,-0.435,-0.446,0.493,2.5,4.2,20.9,1.4,0.5,728.827,695.167,707.844,2131.838,-0.126,0.000,-0.011,-0.137,728.701,695.167,707.833,2131.701,496.868,522.741,495.860,1515.469,-0.016,0.000,-0.445,-0.461,496.884,522.741,496.305,1515.930,934.279,929.643,929.884,2793.806,1045.157,484.355,602.326,2131.838
@,28/05/18,03:53:00,224.3,224.7,224.5,388.6,389.1,388.6,50.02,50.01,50.01,1.424,1.397,1.380,0.000,0.000,0.000,0.190,0.136,0.136,0.462,0.000,0.000,0.000,0.000,0.322,0.313,0.305,0.940,-0.599,-0.441,-0.446,0.491,4.6,350.6,200.1,1.4,0.5,728.830,695.169,707.847,2131.846,-0.126,0.000,-0.011,-0.137,728.704,695.169,707.836,2131.709,496.868,522.741,495.860,1515.469,-0.016,0.000,-0.445,-0.461,496.884,522.741,496.305,1515.930,934.284,929.648,929.889,2793.821,1045.157,484.363,602.326,2131.846
@,28/05/18,03:54:00,224.5,225.0,224.7,389.1,389.5,389.1,50.05,50.05,50.04,1.443,1.388,1.365,0.000,0.000,0.000,0.194,0.136,0.136,0.466,0.000,0.000,0.000,0.000,0.326,0.309,0.305,0.940,-0.596,-0.436,-0.445,0.496,353.0,19.2,3.3,1.4,0.5,728.834,695.172,707.849,2131.855,-0.126,0.000,-0.011,-0.137,728.708,695.172,707.838,2131.718,496.868,522.741,495.860,1515.469,-0.016,0.000,-0.445,-0.461,496.884,522.741,496.305,1515.930,934.289,929.653,929.894,2793.836,1045.157,484.372,602.326,2131.855
@,28/05/18,03:55:00,224.4,224.8,224.6,389.0,389.2,388.8,50.02,50.02,50.02,1.421,1.334,1.351,0.000,0.000,0.000,0.194,0.136,0.136,0.466,0.000,0.000,0.000,0.000,0.317,0.301,0.305,0.924,-0.603,-0.440,-0.452,0.504,0.8,16.2,17.6,1.4,0.5,728.837,695.174,707.851,2131.862,-0.126,0.000,-0.011,-0.137,728.711,695.174,707.840,2131.725,496.868,522.741,495.860,1515.469,-0.016,0.000,-0.445,-0.461,496.884,522.741,496.305,1515.930,934.295,929.658,929.899,2793.852,1045.157,484.379,602.326,2131.862
@,28/05/18,03:56:00,224.3,224.8,224.5,388.7,389.1,388.7,50.00,50.00,50.00,1.446,1.385,1.389,0.000,0.000,0.000,0.193,0.136,0.140,0.468,0.000,0.000,0.000,0.000,0.325,0.312,0.312,0.949,-0.598,-0.441,-0.440,0.494,354.0,2.9,349.7,1.4,0.5,728.840,695.176,707.854,2131.870,-0.126,0.000,-0.011,-0.137,728.714,695.176,707.843,2131.733,496.868,522.741,495.860,1515.469,-0.016,0.000,-0.445,-0.461,496.884,522.741,496.305,1515.930,934.300,929.663,929.905,2793.868,1045.157,484.387,602.326,2131.870
@,28/05/18,03:57:00,224.4,224.9,224.7,389.1,389.4,388.7,50.03,50.03,50.04,1.436,1.370,1.381,0.000,0.000,0.000,0.194,0.136,0.136,0.466,0.000,0.000,0.000,0.000,0.322,0.309,0.309,0.940,-0.597,-0.433,-0.448,0.496,354.0,18.2,19.8,1.4,0.5,728.843,695.178,707.856,2131.877,-0.126,0.000,-0.011,-0.137,728.717,695.178,707.845,2131.740,496.868,522.741,495.860,1515.469,-0.016,0.000,-0.445,-0.461,496.884,522.741,496.305,1515.930,934.306,929.668,929.910,2793.884,1045.157,484.394,602.326,2131.877
@,28/05/18,03:58:00,224.5,225.0,224.8,389.1,389.5,389.2,50.04,50.05,50.05,1.436,1.396,1.384,0.000,0.000,0.000,0.194,0.136,0.140,0.470,0.000,0.000,0.000,0.000,0.326,0.309,0.309,0.944,-0.593,-0.431,-0.451,0.498,3.9,5.4,334.9,1.4,0.5,728.847,695.181,707.858,2131.886,-0.126,0.000,-0.011,-0.137,728.721,695.181,707.847,2131.749,496.868,522.741,495.860,1515.469,-0.016,0.000,-0.445,-0.461,496.884,522.741,496.305,1515.930,934.311,929.674,929.915,2793.900,1045.157,484.403,602.326,2131.886
@,28/05/18,03:59:00,224.4,224.9,224.7,389.1,389.4,388.8,49.95,49.95,49.95,1.499,1.403,1.444,0.000,0.000,0.000,0.198,0.136,0.140,0.474,0.000,0.000,0.000,0.000,0.334,0.318,0.322,0.973,-0.584,-0.420,-0.439,0.487,7.9,20.6,9.1,1.4,0.5,728.850,695.183,707.860,2131.893,-0.126,0.000,-0.011,-0.137,728.724,695.183,707.849,2131.756,496.868,522.741,495.860,1515.469,-0.016,0.000,-0.445,-0.461,496.884,522.741,496.305,1515.930,934.317,929.679,929.920,2793.916,1045.157,484.410,602.326,2131.893
@,28/05/18,04:00:00,224.6,225.0,224.7,389.3,389.5,388.9,49.98,49.99,49.99,1.512,1.436,1.439,0.000,0.000,0.000,0.194,0.136,0.140,0.470,0.000,0.000,0.000,0.000,0.334,0.326,0.318,0.977,-0.591,-0.418,-0.431,0.481,358.4,9.3,7.0,1.5,0.5,728.853,695.185,707.863,2131.901,-0.126,0.000,-0.011,-0.137,728.727,695.185,707.852,2131.764,496.868,522.741,495.860,1515.469,-0.016,0.000,-0.445,-0.461,496.884,522.741,496.305,1515.930,934.322,929.684,929.925,2793.931,1045.157,484.418,602.326,2131.901
@,28/05/18,04:01:00,224.6,225.1,224.9,389.3,389.7,389.2,50.03,50.02,50.03,1.537,1.460,1.471,0.000,0.000,0.000,0.198,0.136,0.136,0.470,0.000,0.000,0.000,0.000,0.342,0.330,0.330,1.002,-0.577,-0.414,-0.424,0.469,6.5,20.8,2.7,1.5,0.5,728.856,695.187,707.865,2131.908,-0.126,0.000,-0.011,-0.137,728.730,695.187,707.854,2131.771,496.868,522.741,495.860,1515.469,-0.016,0.000,-0.445,-0.461,496.884,522.741,496.305,1515.930,934.328,929.690,929.931,2793.949,1045.157,484.425,602.326,2131.908
@,28/05/18,04:02:00,224.3,224.8,224.6,388.9,389.3,388.7,50.03,50.04,50.03,1.515,1.456,1.470,0.000,0.000,0.000,0.198,0.136,0.140,0.474,0.000,0.000,0.000,0.000,0.342,0.334,0.330,1.006,-0.580,-0.420,-0.422,0.471,350.9,19.8,9.7,1.5,0.5,728.860,695.190,707.867,2131.917,-0.126,0.000,-0.011,-0.137,728.734,695.190,707.856,2131.780,496.868,522.741,495.860,1515.469,-0.016,0.000,-0.445,-0.461,496.884,522.741,496.305,1515.930,934.333,929.695,929.936,2793.964,1045.157,484.434,602.326,2131.917
@,28/05/18,04:03:00,224.2,224.6,224.4,388.5,388.9,388.4,50.00,50.00,50.00,1.501,1.474,1.451,0.000,0.000,0.000,0.198,0.140,0.136,0.474,0.000,0.000,0.000,0.000,0.334,0.330,0.322,0.985,-0.586,-0.416,-0.428,0.481,6.5,332.3,1.1,1.5,0.5,728.863,695.192,707.870,2131.925,-0.126,0.000,-0.011,-0.137,728.737,695.192,707.859,2131.788,496.868,522.741,495.860,1515.469,-0.016,0.000,-0.445,-0.461,496.884,522.741,496.305,1515.930,934.339,929.701,929.942,2793.982,1045.157,484.442,602.326,2131.925
@,28/05/18,04:04:00,223.9,224.4,224.1,388.2,388.4,387.8,50.00,50.00,50.00,1.505,1.485,1.424,0.000,0.000,0.000,0.194,0.136,0.136,0.466,0.000,0.000,0.000,0.000,0.338,0.334,0.322,0.994,-0.576,-0.407,-0.423,0.469,0.3,17.6,344.9,1.5,0.5,728.866,695.194,707.872,2131.932,-0.126,0.000,-0.011,-0.137,728.740,695.194,707.861,2131.795,496.868,522.741,495.860,1515.469,-0.016,0.000,-0.445,-0.461,496.884,522.741,496.305,1515.930,934.345,929.706,929.947,2793.998,1045.157,484.449,602.326,2131.932
@,28/05/18,04:05:00,224.5,225.0,224.7,389.1,389.6,388.9,49.99,50.00,50.00,1.495,1.494,1.437,0.000,0.000,0.000,0.198,0.136,0.140,0.474,0.000,0.000,0.000,0.000,0.338,0.334,0.326,0.998,-0.584,-0.413,-0.429,0.475,3.0,18.3,5.4,1.5,0.5,728.869,695.197,707.874,2131.940,-0.126,0.000,-0.011,-0.137,728.743,695.197,707.863,2131.803,496.868,522.741,495.860,1515.469,-0.016,0.000,-0.445,-0.461,496.884,522.741,496.305,1515.930,934.350,929.712,929.953,2794.015,1045.157,484.457,602.326,2131.940
@,28/05/18,04:06:00,224.5,225.0,224.7,389.2,389.5,388.9,50.00,50.00,50.00,1.536,1.469,1.459,0.000,0.000,0.000,0.194,0.136,0.140,0.470,0.000,0.000,0.000,0.000,0.346,0.330,0.326,1.002,-0.570,-0.420,-0.425,0.469,0.4,7.3,346.9,1.5,0.5,728.873,695.199,707.877,2131.949,-0.126,0.000,-0.011,-0.137,728.747,695.199,707.866,2131.812,496.868,522.741,495.860,1515.469,-0.016,0.000,-0.445,-0.461,496.884,522.741,496.305,1515.930,934.356,929.717,929.958,2794.031,1045.157,484.466,602.326,2131.949
@,28/05/18,04:07:00,224.5,225.0,224.7,389.0,389.6,389.0,50.04,50.05,50.04,1.503,1.462,1.441,0.000,0.000,0.000,0.194,0.136,0.140,0.470,0.000,0.000,0.000,0.000,0.338,0.326,0.326,0.989,-0.575,-0.418,-0.429,0.475,5.6,4.4,0.8,1.5,0.5,728.876,695.201,707.879,2131.956,-0.126,0.000,-0.011,-0.137,728.750,695.201,707.868,2131.819,496.868,522.741,495.860,1515.469,-0.016,0.000,-0.445,-0.461,496.884,522.741,496.305,1515.930,934.362,929.723,929.963,2794.048,1045.157,484.473,602.326,2131.956
@,28/05/18,04:08:00,224.4,224.9,224.6,389.0,389.2,388.9,50.01,50.01,50.01,1.435,1.366,1.388,0.000,0.000,0.000,0.194,0.136,0.140,0.470,0.000,0.000,0.000,0.000,0.326,0.309,0.309,0.944,-0.609,-0.437,-0.457,0.498,0.6,5.3,16.7,1.4,0.5,728.879,695.203,707.881,2131.963,-0.126,0.000,-0.011,-0.137,728.753,695.203,707.870,2131.826,496.868,522.741,495.860,1515.469,-0.016,0.000,-0.445,-0.461,496.884,522.741,496.305,1515.930,934.367,929.728,929.969,2794.064,1045.157,484.480,602.326,2131.963
@,28/05/18,04:09:00,224.3,224.8,224.5,389.0,389.0,388.7,50.03,50.03,50.02,1.467,1.440,1.385,0.000,0.000,0.000,0.194,0.136,0.136,0.466,0.000,0.000,0.000,0.000,0.330,0.322,0.313,0.965,-0.595,-0.437,-0.455,0.483,3.3,356.1,2.2,1.4,0.5,728.882,695.206,707.884,2131.972,-0.126,0.000,-0.011,-0.137,728.756,695.206,707.873,2131.835,496.868,522.741,495.860,1515.469,-0.016,0.000,-0.445,-0.461,496.884,522.741,496.305,1515.930,934.373,929.733,929.974,2794.080,1045.157,484.489,602.326,2131.972
@,28/05/18,04:10:00,224.6,225.1,224.8,389.3,389.6,389.0,50.04,50.04,50.04,1.479,1.437,1.417,0.000,0.000,0.000,0.198,0.136,0.140,0.474,0.000,0.000,0.000,0.000,0.334,0.322,0.317,0.973,-0.587,-0.433,-0.439,0.487,353.9,16.9,196.2,1.4,0.5,728.886,695.208,707.886,2131.980,-0.126,0.000,-0.011,-0.137,728.760,695.208,707.875,2131.843,496.868,522.741,495.860,1515.469,-0.016,0.000,-0.445,-0.461,496.884,522.741,496.305,1515.930,934.378,929.738,929.979,2794.095,1045.157,484.497,602.326,2131.980
@,28/05/18,04:11:00,224.3,224.8,224.5,388.7,389.2,388.6,50.02,50.02,50.02,1.516,1.493,1.439,0.000,0.000,0.000,0.198,0.140,0.140,0.478,0.000,0.000,0.000,0.000,0.334,0.330,0.322,0.985,-0.583,-0.424,-0.442,0.485,0.7,341.2,19.7,1.5,0.5,728.889,695.210,707.888,2131.987,-0.126,0.000,-0.011,-0.137,728.763,695.210,707.877,2131.850,496.868,522.741,495.860,1515.469,-0.016,0.000,-0.445,-0.461,496.884,522.741,496.305,1515.930,934.384,929.744,929.984,2794.112,1045.157,484.504,602.326,2131.987
@,28/05/18,04:12:00,224.2,224.6,224.4,388.5,389.0,388.4,49.96,49.97,49.97,1.512,1.448,1.446,0.000,0.000,0.000,0.198,0.136,0.140,0.474,0.000,0.000,0.000,0.000,0.342,0.326,0.322,0.990,-0.582,-0.419,-0.431,0.479,3.8,337.6,5.8,1.5,0.5,728.892,695.213,707.891,2131.996,-0.126,0.000,-0.011,-0.137,728.766,695.213,707.880,2131.859,496.868,522.741,495.860,1515.469,-0.016,0.000,-0.445,-0.461,496.884,522.741,496.305,1515.930,934.389,929.749,929.990,2794.128,1045.157,484.513,602.326,2131.996
@,28/05/18,04:13:00,224.3,224.8,224.6,389.0,389.2,388.6,50.00,50.00,50.00,1.505,1.503,1.463,0.000,0.000,0.000,0.198,0.136,0.140,0.474,0.000,0.000,0.000,0.000,0.338,0.338,0.326,1.002,-0.587,-0.411,-0.424,0.473,4.8,18.9,11.3,1.5,0.5,728.895,695.215,707.893,2132.003,-0.126,0.000,-0.011,-0.137,728.769,695.215,707.882,2131.866,496.868,522.741,495.860,1515.469,-0.016,0.000,-0.445,-0.461,496.884,522.741,496.305,1515.930,934.395,929.755,929.995,2794.145,1045.157,484.520,602.326,2132.003
@,28/05/18,04:14:00,224.2,224.7,224.4,388.8,389.0,388.3,50.02,50.03,50.03,12.020,12.294,11.701,0.000,0.000,0.000,2.111,2.078,2.012,6.202,1.647,1.791,1.655,5.092,2.689,2.759,2.627,8.074,0.784,0.754,0.766,0.768,35.9,39.0,38.4,12.0,6.2,728.900,695.219,707.897,2132.016,-0.126,0.000,-0.011,-0.137,728.774,695.219,707.886,2131.879,496.870,522.744,495.862,1515.476,-0.016,0.000,-0.445,-0.461,496.886,522.744,496.307,1515.937,934.403,929.763,930.003,2794.169,1045.157,484.533,602.326,2132.016
@,28/05/18,04:15:00,224.0,224.5,224.3,388.3,388.8,388.1,49.97,49.96,49.97,12.460,12.768,12.167,0.000,0.000,0.000,2.235,2.214,2.136,6.585,1.643,1.795,1.663,5.101,2.787,2.866,2.726,8.379,0.801,0.773,0.782,0.786,34.6,37.4,35.2,12.5,6.6,728.937,695.255,707.932,2132.124,-0.126,0.000,-0.011,-0.137,728.811,695.255,707.921,2131.987,496.897,522.774,495.890,1515.561,-0.016,0.000,-0.445,-0.461,496.913,522.774,496.335,1516.022,934.449,929.810,930.048,2794.307,1045.157,484.641,602.326,2132.124
@,28/05/18,04:16:00,224.4,224.9,224.6,389.1,389.3,388.8,50.06,50.05,50.06,12.455,12.781,12.185,0.000,0.000,0.000,2.239,2.218,2.144,6.600,1.644,1.797,1.665,5.106,2.793,2.872,2.735,8.400,0.801,0.773,0.785,0.786,35.3,37.8,35.8,12.5,6.6,728.974,695.292,707.967,2132.233,-0.126,0.000,-0.011,-0.137,728.848,695.292,707.956,2132.096,496.925,522.804,495.919,1515.648,-0.016,0.000,-0.445,-0.461,496.941,522.804,496.364,1516.109,934.495,929.858,930.093,2794.446,1045.157,484.750,602.326,2132.233
@,28/05/18,04:17:00,224.2,224.6,224.3,388.6,388.9,388.2,49.95,49.95,49.95,12.486,12.804,12.204,0.000,0.000,0.000,2.243,2.226,2.148,6.617,1.647,1.799,1.667,5.112,2.799,2.874,2.734,8.407,0.803,0.773,0.786,0.787,34.6,36.5,36.4,12.5,6.6,729.011,695.329,708.003,2132.343,-0.126,0.000,-0.011,-0.137,728.885,695.329,707.992,2132.206,496.953,522.835,495.947,1515.735,-0.016,0.000,-0.445,-0.461,496.969,522.835,496.392,1516.196,934.542,929.906,930.139,2794.587,1045.157,484.860,602.326,2132.343
@,28/05/18,04:18:00,224.8,225.3,225.0,389.7,389.8,389.3,50.03,50.03,50.03,1.476,1.432,1.400,0.000,0.000,0.000,0.194,0.136,0.136,0.466,0.000,0.000,0.000,0.000,0.334,0.322,0.313,0.969,-0.579,-0.416,-0.433,0.481,4.4,19.6,7.9,1.4,0.5,729.037,695.353,708.027,2132.417,-0.126,0.000,-0.011,-0.137,728.911,695.353,708.016,2132.280,496.971,522.854,495.965,1515.790,-0.016,0.000,-0.445,-0.461,496.987,522.854,496.410,1516.251,934.574,929.939,930.170,2794.683,1045.157,484.934,602.326,2132.417
@,28/05/18,04:19:00,224.7,225.1,224.9,389.4,389.7,389.3,50.02,50.02,50.02,1.478,1.409,1.381,0.000,0.000,0.000,0.194,0.136,0.136,0.466,0.000,0.000,0.000,0.000,0.330,0.318,0.313,0.961,-0.594,-0.425,-0.436,0.485,1.4,18.6,20.3,1.4,0.5,729.040,695.356,708.029,2132.425,-0.126,0.000,-0.011,-0.137,728.914,695.356,708.018,2132.288,496.971,522.854,495.965,1515.790,-0.016,0.000,-0.445,-0.461,496.987,522.854,496.410,1516.251,934.580,929.944,930.176,2794.700,1045.157,484.942,602.326,2132.425
@,28/05/18,04:20:00,224.7,225.2,224.9,389.5,389.7,389.4,50.05,50.05,50.05,1.437,1.415,1.365,0.000,0.000,0.000,0.194,0.132,0.136,0.462,0.000,0.000,0.000,0.000,0.322,0.313,0.309,0.944,-0.592,-0.425,-0.452,0.489,4.6,16.7,7.1,1.4,0.5,729.043,695.358,708.032,2132.433,-0.126,0.000,-0.011,-0.137,728.917,695.358,708.021,2132.296,496.971,522.854,495.965,1515.790,-0.016,0.000,-0.445,-0.461,496.987,522.854,496.410,1516.251,934.585,929.949,930.181,2794.715,1045.157,484.950,602.326,2132.433
@,28/05/18,04:21:00,224.4,224.8,224.6,388.9,389.3,388.6,50.00,49.99,49.99,1.439,1.410,1.368,0.000,0.000,0.000,0.194,0.136,0.136,0.466,0.000,0.000,0.000,0.000,0.326,0.318,0.305,0.948,-0.597,-0.423,-0.450,0.491,1.1,18.5,19.9,1.4,0.5,729.046,695.360,708.034,2132.440,-0.126,0.000,-0.011,-0.137,728.920,695.360,708.023,2132.303,496.971,522.854,495.965,1515.790,-0.016,0.000,-0.445,-0.461,496.987,522.854,496.410,1516.251,934.590,929.954,930.186,2794.730,1045.157,484.957,602.326,2132.440
@,28/05/18,04:22:00,224.0,224.5,224.3,388.3,388.8,388.1,49.94,49.94,49.94,1.442,1.397,1.358,0.000,0.000,0.000,0.194,0.132,0.136,0.462,0.000,0.000,0.000,0.000,0.322,0.309,0.305,0.936,-0.598,-0.432,-0.444,0.493,4.5,10.3,21.1,1.4,0.5,729.050,695.362,708.036,2132.448,-0.126,0.000,-0.011,-0.137,728.924,695.362,708.025,2132.311,496.971,522.854,495.965,1515.790,-0.016,0.000,-0.445,-0.461,496.987,522.854,496.410,1516.251,934.596,929.960,930.191,2794.747,1045.157,484.965,602.326,2132.448
@,28/05/18,04:23:00,224.1,224.6,224.3,388.7,388.7,388.2,50.02,50.01,50.00,1.450,1.368,1.372,0.000,0.000,0.000,0.190,0.136,0.140,0.466,0.000,0.000,0.000,0.000,0.322,0.309,0.309,0.940,-0.599,-0.430,-0.448,0.496,352.4,19.4,16.3,1.4,0.5,729.053,695.365,708.039,2132.457,-0.126,0.000,-0.011,-0.137,728.927,695.365,708.028,2132.320,496.971,522.854,495.965,1515.790,-0.016,0.000,-0.445,-0.461,496.987,522.854,496.410,1516.251,934.601,929.965,930.196,2794.762,1045.157,484.974,602.326,2132.457
@,28/05/18,04:24:00,224.3,224.8,224.6,388.8,389.3,388.6,49.97,49.97,49.96,1.442,1.392,1.363,0.000,0.000,0.000,0.194,0.136,0.136,0.466,0.000,0.000,0.000,0.000,0.322,0.309,0.309,0.940,-0.596,-0.444,-0.445,0.496,7.2,17.9,9.3,1.4,0.5,729.056,695.367,708.041,2132.464,-0.126,0.000,-0.011,-0.137,728.930,695.367,708.030,2132.327,496.971,522.854,495.965,1515.790,-0.016,0.000,-0.445,-0.461,496.987,522.854,496.410,1516.251,934.606,929.970,930.201,2794.777,1045.157,484.981,602.326,2132.464
@,28/05/18,04:25:00,224.4,225.0,224.6,389.2,389.3,388.8,49.94,49.95,49.94,1.445,1.381,1.392,0.000,0.000,0.000,0.190,0.136,0.140,0.466,0.000,0.000,0.000,0.000,0.322,0.313,0.313,0.948,-0.594,-0.423,-0.453,0.491,5.4,353.1,320.0,1.4,0.5,729.059,695.369,708.043,2132.471,-0.126,0.000,-0.011,-0.137,728.933,695.369,708.032,2132.334,496.971,522.854,495.965,1515.790,-0.016,0.000,-0.445,-0.461,496.987,522.854,496.410,1516.251,934.612,929.975,930.206,2794.793,1045.157,484.988,602.326,2132.471
@,28/05/18,04:26:00,224.4,224.9,224.6,388.9,389.4,388.7,49.99,49.99,49.99,1.443,1.422,1.394,0.000,0.000,0.000,0.194,0.132,0.140,0.466,0.000,0.000,0.000,0.000,0.322,0.318,0.313,0.953,-0.597,-0.424,-0.452,0.489,354.4,2.8,348.7,1.4,0.5,729.062,695.372,708.045,2132.479,-0.126,0.000,-0.011,-0.137,728.936,695.372,708.034,2132.342,496.971,522.854,495.965,1515.790,-0.016,0.000,-0.445,-0.461,496.987,522.854,496.410,1516.251,934.617,929.980,930.212,2794.809,1045.157,484.996,602.326,2132.479
@,28/05/18,04:27:00,224.4,224.9,224.6,389.0,389.3,388.8,50.01,50.01,50.01,1.438,1.408,1.383,0.000,0.000,0.000,0.194,0.136,0.140,0.470,0.000,0.000,0.000,0.000,0.326,0.318,0.313,0.957,-0.595,-0.425,-0.445,0.491,356.9,18.3,8.2,1.4,0.5,729.066,695.374,708.048,2132.488,-0.126,0.000,-0.011,-0.137,728.940,695.374,708.037,2132.351,496.971,522.854,495.965,1515.790,-0.016,0.000,-0.445,-0.461,496.987,522.854,496.410,1516.251,934.623,929.986,930.217,2794.826,1045.157,485.005,602.326,2132.488
@,28/05/18,04:28:00,224.6,225.1,224.8,389.3,389.7,389.1,50.05,50.05,50.05,1.453,1.417,1.386,0.000,0.000,0.000,0.190,0.136,0.140,0.466,0.000,0.000,0.000,0.000,0.326,0.318,0.309,0.953,-0.590,-0.432,-0.450,0.489,2.0,13.9,14.1,1.4,0.5,729.069,695.376,708.050,2132.495,-0.126,0.000,-0.011,-0.137,728.943,695.376,708.039,2132.358,496.971,522.854,495.965,1515.790,-0.016,0.000,-0.445,-0.461,496.987,522.854,496.410,1516.251,934.628,929.991,930.222,2794.841,1045.157,485.012,602.326,2132.495
@,28/05/18,04:29:00,224.5,225.0,224.7,389.2,389.5,388.9,49.95,49.95,49.96,1.441,1.423,1.373,0.000,0.000,0.000,0.190,0.136,0.140,0.466,0.000,0.000,0.000,0.000,0.322,0.322,0.309,0.952,-0.599,-0.435,-0.445,0.489,9.3,14.4,10.3,1.4,0.5,729.072,695.378,708.052,2132.502,-0.126,0.000,-0.011,-0.137,728.946,695.378,708.041,2132.365,496.971,522.854,495.965,1515.790,-0.016,0.000,-0.445,-0.461,496.987,522.854,496.410,1516.251,934.633,929.996,930.227,2794.856,1045.157,485.019,602.326,2132.502
