@,dd/mm/yy,hh:min:sec,V1(V),V2(V),V3(V),V12(V),V23(V),V31(V),FRQ1(Hz),FRQ2(Hz),FRQ3(Hz),I1(A),I2(A),I3(A),Isum(A),In(A),ILeak(A),P1(Kw),P2(Kw),P3(Kw),PT(Kw),Q1(Kvar),Q2(Kvar),Q3(Kvar),QT(Kvar),S1(Kva),S2(Kva),S3(Kva),ST(Kva),PF1,PF2,PF3,PFT,Angle1(Degree),Angle2(Degree),Angle3(Degree),%ILoad,%PLoad,EA1 Import (Kwh),EA2 Import (Kwh),EA3 Import(Kwh),EAT Import(Kwh),EA1 Export(Kwh),EA2 Export(Kwh),EA3 Export(Kwh),EAT Export(Kwh),EA1 Net(Kwh),EA2 Net(Kwh),EA3 Net(Kwh),EAT Net(Kwh),ER1 Ind(Kvarh),ER2 Ind(Kvarh),ER3 Ind(Kvarh),ERT Ind(Kvarh),ER1 Cap(Kvarh),ER2 Cap(Kvarh),ER3 Cap(Kvarh),ERT Cap(Kvarh),ER1 Net(Kvarh),ER2 Net(Kvarh),ER3 Net(Kvarh),ERT Net(Kvarh),EVA1 (Kvah),EVA2 (Kvah),EVA3 (Kvah),EVAT (Kvah),EON month(Kwh),EOFF month(Kwh),EHOL month(Kwh),EMonth(Kwh)
@,30/05/18,06:23:00,226.7,227.3,227.2,393.2,393.6,393.0,50.03,50.03,50.03,1.434,1.136,1.598,0.000,0.000,0.000,0.190,0.107,0.165,0.462,0.000,0.000,0.000,0.000,0.322,0.260,0.355,0.936,0.602,-0.405,-0.470,0.493,10.8,176.5,7.5,1.4,0.5,772.225,735.250,748.069,2255.544,-0.126,0.000,-0.011,-0.137,772.099,735.250,748.058,2255.407,523.425,550.947,522.190,1596.562,-0.016,0.000,-0.445,-0.461,523.441,550.947,522.635,1597.023,990.923,985.624,984.943,2961.490,1132.991,520.227,602.326,2255.544
@,30/05/18,06:24:00,227.8,228.3,228.2,394.8,395.3,395.0,50.05,50.05,50.06,1.409,1.224,1.454,0.000,0.000,0.000,0.193,0.119,0.156,0.469,0.000,0.000,0.000,0.000,0.321,0.279,0.337,0.937,0.602,-0.428,-0.475,0.500,6.1,17.6,3.4,1.4,0.5,772.228,735.252,748.072,2255.552,-0.126,0.000,-0.011,-0.137,772.102,735.252,748.061,2255.415,523.425,550.947,522.190,1596.562,-0.016,0.000,-0.445,-0.461,523.441,550.947,522.635,1597.023,990.928,985.629,984.949,2961.506,1132.991,520.235,602.326,2255.552
@,30/05/18,06:25:00,227.4,227.9,227.9,394.2,394.7,394.2,49.99,49.97,49.98,1.368,1.183,1.471,0.000,0.000,0.000,0.190,0.115,0.165,0.470,0.000,0.000,0.000,0.000,0.313,0.268,0.334,0.915,0.597,-0.433,-0.479,0.514,6.3,18.6,12.8,1.3,0.5,772.231,735.254,748.074,2255.559,-0.126,0.000,-0.011,-0.137,772.105,735.254,748.063,2255.422,523.425,550.947,522.190,1596.562,-0.016,0.000,-0.445,-0.461,523.441,550.947,522.635,1597.023,990.934,985.634,984.955,2961.523,1132.991,520.242,602.326,2255.559
@,30/05/18,06:26:00,227.5,228.0,228.0,394.5,394.8,394.5,50.04,50.04,50.05,1.391,1.158,1.482,0.000,0.000,0.000,0.190,0.111,0.165,0.466,0.000,0.000,0.000,0.000,0.318,0.264,0.338,0.920,0.604,-0.428,-0.487,0.507,6.4,17.9,3.0,1.3,0.5,772.234,735.256,748.077,2255.567,-0.126,0.000,-0.011,-0.137,772.108,735.256,748.066,2255.430,523.425,550.947,522.190,1596.562,-0.016,0.000,-0.445,-0.461,523.441,550.947,522.635,1597.023,990.939,985.638,984.961,2961.538,1132.991,520.250,602.326,2255.567
@,30/05/18,06:27:00,227.4,227.9,227.9,394.3,394.7,394.3,50.04,50.05,50.05,1.396,1.184,1.462,0.000,0.000,0.000,0.194,0.115,0.157,0.466,0.000,0.000,0.000,0.000,0.313,0.268,0.334,0.915,0.618,-0.436,-0.480,0.509,8.0,19.5,12.7,1.3,0.5,772.237,735.258,748.080,2255.575,-0.126,0.000,-0.011,-0.137,772.111,735.258,748.069,2255.438,523.425,550.947,522.190,1596.562,-0.016,0.000,-0.445,-0.461,523.441,550.947,522.635,1597.023,990.944,985.643,984.966,2961.553,1132.991,520.258,602.326,2255.575
@,30/05/18,06:28:00,226.0,226.4,226.4,391.8,392.0,391.7,49.95,49.95,49.94,1.432,1.151,1.529,0.000,0.000,0.000,0.190,0.111,0.161,0.462,0.000,0.000,0.000,0.000,0.322,0.264,0.342,0.928,0.598,-0.431,-0.469,0.498,3.6,347.4,0.3,1.4,0.5,772.241,735.260,748.082,2255.583,-0.126,0.000,-0.011,-0.137,772.115,735.260,748.071,2255.446,523.425,550.947,522.190,1596.562,-0.016,0.000,-0.445,-0.461,523.441,550.947,522.635,1597.023,990.950,985.647,984.972,2961.569,1132.991,520.266,602.326,2255.583
@,30/05/18,06:29:00,225.6,226.1,226.1,391.1,391.6,391.2,50.02,50.02,50.02,1.452,1.216,1.530,0.000,0.000,0.000,0.193,0.115,0.160,0.469,0.000,0.000,0.000,0.000,0.329,0.275,0.345,0.949,0.588,-0.428,-0.457,0.494,349.0,15.9,0.8,1.4,0.5,772.244,735.262,748.085,2255.591,-0.126,0.000,-0.011,-0.137,772.118,735.262,748.074,2255.454,523.425,550.947,522.190,1596.562,-0.016,0.000,-0.445,-0.461,523.441,550.947,522.635,1597.023,990.955,985.652,984.977,2961.584,1132.991,520.274,602.326,2255.591
@,30/05/18,06:30:00,226.0,226.6,226.5,392.0,392.4,391.6,50.03,50.03,50.02,1.436,1.254,1.506,0.000,0.000,0.000,0.190,0.120,0.157,0.466,0.000,0.000,0.000,0.000,0.326,0.284,0.338,0.948,0.582,-0.423,-0.464,0.491,5.7,10.5,358.0,1.4,0.5,772.247,735.264,748.088,2255.599,-0.126,0.000,-0.011,-0.137,772.121,735.264,748.077,2255.462,523.425,550.947,522.190,1596.562,-0.016,0.000,-0.445,-0.461,523.441,550.947,522.635,1597.023,990.961,985.656,984.983,2961.600,1132.991,520.282,602.326,2255.599
@,30/05/18,06:31:00,226.1,226.6,226.5,391.9,392.4,391.9,49.96,49.96,49.95,1.424,1.272,1.521,0.000,0.000,0.000,0.190,0.120,0.157,0.466,0.000,0.000,0.000,0.000,0.326,0.289,0.346,0.961,0.581,-0.420,-0.463,0.485,356.6,15.1,349.0,1.4,0.5,772.250,735.266,748.090,2255.606,-0.126,0.000,-0.011,-0.137,772.124,735.266,748.079,2255.469,523.425,550.947,522.190,1596.562,-0.016,0.000,-0.445,-0.461,523.441,550.947,522.635,1597.023,990.966,985.661,984.989,2961.616,1132.991,520.289,602.326,2255.606
@,30/05/18,06:32:00,226.6,227.0,227.0,392.8,393.2,392.7,50.06,50.05,50.06,1.427,1.205,1.542,0.000,0.000,0.000,0.190,0.115,0.161,0.466,0.000,0.000,0.000,0.000,0.317,0.272,0.342,0.932,0.602,-0.428,-0.477,0.500,2.4,3.2,10.5,1.4,0.5,772.253,735.268,748.093,2255.614,-0.126,0.000,-0.011,-0.137,772.127,735.268,748.082,2255.477,523.425,550.947,522.190,1596.562,-0.016,0.000,-0.445,-0.461,523.441,550.947,522.635,1597.023,990.971,985.665,984.994,2961.630,1132.991,520.297,602.326,2255.614
@,30/05/18,06:33:00,227.0,227.4,227.5,393.5,394.1,393.4,49.98,49.98,49.99,1.435,1.270,1.524,0.000,0.000,0.000,0.190,0.120,0.161,0.470,0.000,0.000,0.000,0.000,0.326,0.289,0.351,0.965,0.585,-0.420,-0.455,0.487,0.8,15.4,2.8,1.4,0.5,772.257,735.270,748.096,2255.623,-0.126,0.000,-0.011,-0.137,772.131,735.270,748.085,2255.486,523.425,550.947,522.190,1596.562,-0.016,0.000,-0.445,-0.461,523.441,550.947,522.635,1597.023,990.977,985.670,985.000,2961.647,1132.991,520.306,602.326,2255.623
@,30/05/18,06:34:00,226.7,227.1,227.2,393.0,393.4,393.0,50.05,50.05,50.05,1.380,1.182,1.475,0.000,0.000,0.000,0.193,0.119,0.160,0.473,0.000,0.000,0.000,0.000,0.312,0.271,0.333,0.917,0.610,-0.433,-0.474,0.516,8.4,18.2,1.2,1.3,0.5,772.260,735.271,748.098,2255.629,-0.126,0.000,-0.011,-0.137,772.134,735.271,748.087,2255.492,523.425,550.947,522.190,1596.562,-0.016,0.000,-0.445,-0.461,523.441,550.947,522.635,1597.023,990.982,985.675,985.006,2961.663,1132.991,520.312,602.326,2255.629
@,30/05/18,06:35:00,226.9,227.3,227.3,393.4,393.7,393.2,49.99,49.99,49.99,1.445,1.215,1.518,0.000,0.000,0.000,0.194,0.124,0.157,0.474,0.000,0.000,0.000,0.000,0.326,0.276,0.342,0.944,0.600,-0.431,-0.462,0.502,6.5,349.5,12.4,1.4,0.5,772.263,735.273,748.101,2255.637,-0.126,0.000,-0.011,-0.137,772.137,735.273,748.090,2255.500,523.425,550.947,522.190,1596.562,-0.016,0.000,-0.445,-0.461,523.441,550.947,522.635,1597.023,990.987,985.679,985.011,2961.677,1132.991,520.320,602.326,2255.637
@,30/05/18,06:36:00,227.0,227.4,227.4,393.5,393.8,393.5,50.04,50.04,50.05,1.430,1.216,1.576,0.000,0.000,0.000,0.190,0.115,0.169,0.474,0.000,0.000,0.000,0.000,0.322,0.276,0.355,0.952,0.596,-0.405,-0.484,0.498,1.5,18.9,338.4,1.4,0.5,772.266,735.275,748.104,2255.645,-0.126,0.000,-0.011,-0.137,772.140,735.275,748.093,2255.508,523.425,550.947,522.190,1596.562,-0.016,0.000,-0.445,-0.461,523.441,550.947,522.635,1597.023,990.993,985.684,985.017,2961.694,1132.991,520.328,602.326,2255.645
@,30/05/18,06:37:00,225.7,226.2,226.2,391.4,391.7,391.3,49.96,49.97,49.96,1.449,1.224,1.521,0.000,0.000,0.000,0.190,0.115,0.157,0.462,0.000,0.000,0.000,0.000,0.326,0.272,0.342,0.940,0.586,-0.430,-0.476,0.491,4.8,18.5,6.9,1.4,0.5,772.269,735.277,748.106,2255.652,-0.126,0.000,-0.011,-0.137,772.143,735.277,748.095,2255.515,523.425,550.947,522.190,1596.562,-0.016,0.000,-0.445,-0.461,523.441,550.947,522.635,1597.023,990.998,985.688,985.023,2961.709,1132.991,520.335,602.326,2255.652
@,30/05/18,06:38:00,226.4,226.9,226.8,392.5,392.9,392.4,50.05,50.05,50.05,1.391,1.233,1.514,0.000,0.000,0.000,0.190,0.120,0.165,0.474,0.000,0.000,0.000,0.000,0.318,0.276,0.346,0.940,0.585,-0.426,-0.477,0.504,0.8,18.3,336.2,1.4,0.5,772.272,735.279,748.109,2255.660,-0.126,0.000,-0.011,-0.137,772.146,735.279,748.098,2255.523,523.425,550.947,522.190,1596.562,-0.016,0.000,-0.445,-0.461,523.441,550.947,522.635,1597.023,991.003,985.693,985.028,2961.724,1132.991,520.343,602.326,2255.660
@,30/05/18,06:39:00,225.5,226.0,225.9,391.1,391.4,390.7,49.99,49.98,49.98,1.382,1.192,1.475,0.000,0.000,0.000,0.190,0.120,0.165,0.474,0.000,0.000,0.000,0.000,0.309,0.268,0.334,0.911,0.605,-0.428,-0.491,0.520,1.8,6.6,2.6,1.3,0.5,772.276,735.281,748.112,2255.669,-0.126,0.000,-0.011,-0.137,772.150,735.281,748.101,2255.532,523.425,550.947,522.190,1596.562,-0.016,0.000,-0.445,-0.461,523.441,550.947,522.635,1597.023,991.009,985.698,985.034,2961.741,1132.991,520.352,602.326,2255.669
@,30/05/18,06:40:00,226.0,226.4,226.4,391.7,392.0,391.7,50.05,50.04,50.05,1.472,1.222,1.594,0.000,0.000,0.000,0.190,0.120,0.165,0.474,0.000,0.000,0.000,0.000,0.330,0.280,0.359,0.969,0.578,-0.421,-0.454,0.489,2.3,4.4,357.4,1.4,0.5,772.279,735.283,748.114,2255.676,-0.126,0.000,-0.011,-0.137,772.153,735.283,748.103,2255.539,523.425,550.947,522.190,1596.562,-0.016,0.000,-0.445,-0.461,523.441,550.947,522.635,1597.023,991.014,985.702,985.040,2961.756,1132.991,520.359,602.326,2255.676
@,30/05/18,06:41:00,225.7,226.1,226.1,391.2,391.7,391.1,49.96,49.97,49.96,12.595,12.787,12.446,0.000,0.000,0.000,2.243,2.222,2.202,6.667,1.721,1.815,1.721,5.257,2.841,2.886,2.812,8.539,0.789,0.772,0.783,0.781,37.0,37.2,36.7,12.6,6.7,772.302,735.306,748.137,2255.745,-0.126,0.000,-0.011,-0.137,772.176,735.306,748.126,2255.608,523.443,550.965,522.208,1596.616,-0.016,0.000,-0.445,-0.461,523.459,550.965,522.653,1597.077,991.044,985.733,985.070,2961.847,1132.991,520.428,602.326,2255.745
@,30/05/18,06:42:00,226.7,227.1,227.2,393.1,393.4,393.0,50.00,50.00,50.00,12.763,12.909,12.575,0.000,0.000,0.000,2.284,2.259,2.239,6.782,1.746,1.844,1.741,5.331,2.890,2.931,2.853,8.675,0.790,0.772,0.785,0.782,36.5,38.2,36.3,12.7,6.8,772.340,735.343,748.174,2255.857,-0.126,0.000,-0.011,-0.137,772.214,735.343,748.163,2255.720,523.472,550.996,522.238,1596.706,-0.016,0.000,-0.445,-0.461,523.488,550.996,522.683,1597.167,991.092,985.782,985.118,2961.992,1132.991,520.540,602.326,2255.857
@,30/05/18,06:43:00,227.0,227.4,227.4,393.6,393.8,393.4,50.03,50.03,50.03,12.824,12.964,12.635,0.000,0.000,0.000,2.301,2.280,2.260,6.841,1.750,1.844,1.741,5.336,2.903,2.944,2.870,8.717,0.792,0.775,0.788,0.785,35.9,37.5,36.0,12.8,6.8,772.378,735.381,748.212,2255.971,-0.126,0.000,-0.011,-0.137,772.252,735.381,748.201,2255.834,523.501,551.027,522.267,1596.795,-0.016,0.000,-0.445,-0.461,523.517,551.027,522.712,1597.256,991.140,985.831,985.165,2962.136,1132.991,520.654,602.326,2255.971
@,30/05/18,06:44:00,226.7,227.1,227.1,393.1,393.4,392.7,49.98,49.98,49.98,1.434,1.248,1.514,0.000,0.000,0.000,0.190,0.115,0.161,0.466,0.000,0.000,0.000,0.000,0.326,0.280,0.346,0.953,0.591,-0.426,-0.454,0.489,4.4,11.7,13.4,1.4,0.5,772.411,735.414,748.244,2256.069,-0.126,0.000,-0.011,-0.137,772.285,735.414,748.233,2255.932,523.526,551.054,522.292,1596.872,-0.016,0.000,-0.445,-0.461,523.542,551.054,522.737,1597.333,991.182,985.873,985.207,2962.262,1132.991,520.752,602.326,2256.069
@,30/05/18,06:45:00,226.9,227.3,227.3,393.2,393.7,393.3,50.03,50.02,50.03,1.434,1.208,1.534,0.000,0.000,0.000,0.190,0.115,0.157,0.462,0.000,0.000,0.000,0.000,0.326,0.280,0.351,0.957,0.588,-0.412,-0.452,0.483,353.5,18.3,9.1,1.4,0.5,772.414,735.416,748.246,2256.076,-0.126,0.000,-0.011,-0.137,772.288,735.416,748.235,2255.939,523.526,551.054,522.292,1596.872,-0.016,0.000,-0.445,-0.461,523.542,551.054,522.737,1597.333,991.188,985.877,985.212,2962.277,1132.991,520.758,602.326,2256.075
@,30/05/18,06:46:00,226.2,226.7,226.7,392.2,392.6,392.1,49.94,49.94,49.94,1.472,1.294,1.476,0.000,0.000,0.000,0.190,0.124,0.153,0.466,0.000,0.000,0.000,0.000,0.334,0.293,0.338,0.965,0.575,-0.411,-0.443,0.483,7.3,339.1,352.7,1.4,0.5,772.417,735.417,748.249,2256.083,-0.126,0.000,-0.011,-0.137,772.291,735.417,748.238,2255.946,523.526,551.054,522.292,1596.872,-0.016,0.000,-0.445,-0.461,523.542,551.054,522.737,1597.333,991.193,985.882,985.218,2962.293,1132.991,520.766,602.326,2256.083
@,30/05/18,06:47:00,225.5,226.0,226.0,391.0,391.2,391.0,49.98,49.97,49.97,1.430,1.233,1.480,0.000,0.000,0.000,0.190,0.115,0.157,0.462,0.000,0.000,0.000,0.000,0.322,0.276,0.334,0.932,0.588,-0.423,-0.474,0.496,3.0,347.6,7.5,1.4,0.5,772.420,735.419,748.252,2256.091,-0.126,0.000,-0.011,-0.137,772.294,735.419,748.241,2255.954,523.526,551.054,522.292,1596.872,-0.016,0.000,-0.445,-0.461,523.542,551.054,522.737,1597.333,991.198,985.887,985.224,2962.309,1132.991,520.774,602.326,2256.091
@,30/05/18,06:48:00,226.0,226.4,226.4,391.8,392.1,391.6,50.03,50.04,50.05,1.418,1.192,1.497,0.000,0.000,0.000,0.190,0.115,0.161,0.466,0.000,0.000,0.000,0.000,0.322,0.272,0.334,0.928,0.585,-0.439,-0.471,0.502,353.8,342.7,331.0,1.4,0.5,772.423,735.421,748.254,2256.098,-0.126,0.000,-0.011,-0.137,772.297,735.421,748.243,2255.961,523.526,551.054,522.292,1596.872,-0.016,0.000,-0.445,-0.461,523.542,551.054,522.737,1597.333,991.204,985.891,985.229,2962.324,1132.991,520.781,602.326,2256.098
@,30/05/18,06:49:00,225.7,226.1,226.1,391.3,391.5,391.0,49.96,49.96,49.96,1.431,1.184,1.481,0.000,0.000,0.000,0.190,0.111,0.157,0.458,0.000,0.000,0.000,0.000,0.326,0.268,0.338,0.932,0.592,-0.415,-0.471,0.491,0.6,347.3,10.2,1.4,0.5,772.427,735.423,748.257,2256.107,-0.126,0.000,-0.011,-0.137,772.301,735.423,748.246,2255.970,523.526,551.054,522.292,1596.872,-0.016,0.000,-0.445,-0.461,523.542,551.054,522.737,1597.333,991.209,985.896,985.235,2962.340,1132.991,520.790,602.326,2256.107
@,30/05/18,06:50:00,225.4,225.9,225.9,390.9,391.1,390.8,49.98,49.98,49.98,1.404,1.227,1.497,0.000,0.000,0.000,0.190,0.120,0.161,0.470,0.000,0.000,0.000,0.000,0.318,0.276,0.342,0.936,0.583,-0.436,-0.465,0.502,5.1,17.2,13.1,1.4,0.5,772.430,735.425,748.260,2256.115,-0.126,0.000,-0.011,-0.137,772.304,735.425,748.249,2255.978,523.526,551.054,522.292,1596.872,-0.016,0.000,-0.445,-0.461,523.542,551.054,522.737,1597.333,991.215,985.900,985.241,2962.356,1132.991,520.798,602.326,2256.115
@,30/05/18,06:51:00,226.6,227.0,227.1,392.8,393.4,392.9,50.04,50.03,50.04,1.446,1.254,1.455,0.000,0.000,0.000,0.194,0.120,0.148,0.462,0.000,0.000,0.000,0.000,0.330,0.289,0.334,0.953,0.583,-0.415,-0.459,0.485,358.2,344.6,17.5,1.4,0.5,772.433,735.427,748.262,2256.122,-0.126,0.000,-0.011,-0.137,772.307,735.427,748.251,2255.985,523.526,551.054,522.292,1596.872,-0.016,0.000,-0.445,-0.461,523.542,551.054,522.737,1597.333,991.220,985.905,985.246,2962.371,1132.991,520.805,602.326,2256.122
@,30/05/18,06:52:00,226.2,226.6,226.7,392.2,392.6,391.9,49.95,49.95,49.95,1.463,1.292,1.486,0.000,0.000,0.000,0.190,0.120,0.153,0.462,0.000,0.000,0.000,0.000,0.330,0.289,0.338,0.957,0.584,-0.421,-0.455,0.483,2.7,2.4,340.1,1.4,0.5,772.436,735.429,748.265,2256.130,-0.126,0.000,-0.011,-0.137,772.310,735.429,748.254,2255.993,523.526,551.054,522.292,1596.872,-0.016,0.000,-0.445,-0.461,523.542,551.054,522.737,1597.333,991.226,985.910,985.252,2962.388,1132.991,520.813,602.326,2256.130
@,30/05/18,06:53:00,226.4,226.8,226.8,392.5,392.8,392.3,49.95,49.95,49.94,1.473,1.276,1.509,0.000,0.000,0.000,0.190,0.120,0.153,0.462,0.000,0.000,0.000,0.000,0.334,0.289,0.342,0.965,0.577,-0.415,-0.461,0.479,8.4,18.3,6.3,1.4,0.5,772.439,735.431,748.267,2256.137,-0.126,0.000,-0.011,-0.137,772.313,735.431,748.256,2256.000,523.526,551.054,522.292,1596.872,-0.016,0.000,-0.445,-0.461,523.542,551.054,522.737,1597.333,991.231,985.915,985.258,2962.404,1132.991,520.820,602.326,2256.137
@,30/05/18,06:54:00,226.4,226.8,226.9,392.4,393.0,392.5,50.04,50.04,50.04,1.445,1.265,1.486,0.000,0.000,0.000,0.194,0.115,0.157,0.466,0.000,0.000,0.000,0.000,0.326,0.285,0.338,0.948,0.590,-0.428,-0.458,0.491,11.5,8.7,15.7,1.4,0.5,772.443,735.433,748.270,2256.146,-0.126,0.000,-0.011,-0.137,772.317,735.433,748.259,2256.009,523.526,551.054,522.292,1596.872,-0.016,0.000,-0.445,-0.461,523.542,551.054,522.737,1597.333,991.237,985.919,985.263,2962.419,1132.991,520.829,602.326,2256.146
@,30/05/18,06:55:00,225.5,226.0,226.0,390.8,391.5,390.9,50.02,50.03,50.02,1.469,1.285,1.507,0.000,0.000,0.000,0.190,0.120,0.157,0.466,0.000,0.000,0.000,0.000,0.330,0.289,0.342,0.961,0.574,-0.422,-0.450,0.485,5.6,15.3,12.2,1.4,0.5,772.446,735.435,748.272,2256.153,-0.126,0.000,-0.011,-0.137,772.320,735.435,748.261,2256.016,523.526,551.054,522.292,1596.872,-0.016,0.000,-0.445,-0.461,523.542,551.054,522.737,1597.333,991.242,985.924,985.269,2962.435,1132.991,520.836,602.326,2256.153
@,30/05/18,06:56:00,225.4,225.8,225.9,390.8,391.2,390.7,50.03,50.03,50.03,1.484,1.278,1.537,0.000,0.000,0.000,0.190,0.120,0.153,0.462,0.000,0.000,0.000,0.000,0.338,0.293,0.342,0.973,0.581,-0.408,-0.445,0.475,3.9,21.5,19.2,1.4,0.5,772.449,735.437,748.275,2256.161,-0.126,0.000,-0.011,-0.137,772.323,735.437,748.264,2256.024,523.526,551.054,522.292,1596.872,-0.016,0.000,-0.445,-0.461,523.542,551.054,522.737,1597.333,991.248,985.929,985.275,2962.452,1132.991,520.844,602.326,2256.161
@,30/05/18,06:57:00,224.4,224.9,224.9,389.1,389.6,388.9,49.95,49.94,49.94,1.531,1.327,1.483,0.000,0.000,0.000,0.193,0.123,0.152,0.469,0.000,0.000,0.000,0.000,0.341,0.304,0.333,0.978,-0.574,-0.411,-0.451,0.479,6.0,353.7,329.5,1.4,0.5,772.452,735.439,748.277,2256.168,-0.126,0.000,-0.011,-0.137,772.326,735.439,748.266,2256.031,523.526,551.054,522.292,1596.872,-0.016,0.000,-0.445,-0.461,523.542,551.054,522.737,1597.333,991.253,985.934,985.280,2962.467,1132.991,520.851,602.326,2256.168
@,30/05/18,06:58:00,224.8,225.3,225.3,389.8,390.2,389.6,50.00,50.00,50.00,1.522,1.295,1.493,0.000,0.000,0.000,0.198,0.120,0.153,0.470,0.000,0.000,0.000,0.000,0.342,0.293,0.334,0.969,-0.568,-0.406,-0.440,0.485,8.6,16.3,358.5,1.4,0.5,772.455,735.441,748.280,2256.176,-0.126,0.000,-0.011,-0.137,772.329,735.441,748.269,2256.039,523.526,551.054,522.292,1596.872,-0.016,0.000,-0.445,-0.461,523.542,551.054,522.737,1597.333,991.259,985.939,985.286,2962.484,1132.991,520.859,602.326,2256.176
@,30/05/18,06:59:00,225.7,226.1,226.1,391.4,391.5,391.3,50.05,50.05,50.04,1.472,1.243,1.475,0.000,0.000,0.000,0.198,0.120,0.157,0.474,0.000,0.000,0.000,0.000,0.330,0.280,0.334,0.944,0.587,-0.428,-0.474,0.502,3.3,353.0,0.2,1.4,0.5,772.459,735.443,748.283,2256.185,-0.126,0.000,-0.011,-0.137,772.333,735.443,748.272,2256.048,523.526,551.054,522.292,1596.872,-0.016,0.000,-0.445,-0.461,523.542,551.054,522.737,1597.333,991.265,985.944,985.291,2962.500,1132.991,520.868,602.326,2256.185
@,30/05/18,07:00:00,226.2,226.6,226.6,392.2,392.4,392.1,49.95,49.95,49.96,1.453,1.244,1.460,0.000,0.000,0.000,0.194,0.120,0.157,0.470,0.000,0.000,0.000,0.000,0.330,0.280,0.330,0.940,0.592,-0.434,-0.472,0.500,4.4,5.8,9.8,1.4,0.5,772.462,735.445,748.285,2256.192,-0.126,0.000,-0.011,-0.137,772.336,735.445,748.274,2256.055,523.526,551.054,522.292,1596.872,-0.016,0.000,-0.445,-0.461,523.542,551.054,522.737,1597.333,991.270,985.948,985.297,2962.515,1132.991,520.875,602.326,2256.192
@,30/05/18,07:01:00,226.2,226.7,226.7,392.2,392.5,392.2,50.05,50.05,50.05,1.472,1.231,1.444,0.000,0.000,0.000,0.194,0.115,0.157,0.466,0.000,0.000,0.000,0.000,0.330,0.280,0.330,0.940,0.593,-0.423,-0.467,0.496,5.0,9.3,353.6,1.4,0.5,772.465,735.447,748.288,2256.200,-0.126,0.000,-0.011,-0.137,772.339,735.447,748.277,2256.063,523.526,551.054,522.292,1596.872,-0.016,0.000,-0.445,-0.461,523.542,551.054,522.737,1597.333,991.276,985.953,985.302,2962.531,1132.991,520.883,602.326,2256.200
@,30/05/18,07:02:00,225.8,226.2,226.3,391.5,391.9,391.2,49.98,49.97,49.98,1.464,1.238,1.483,0.000,0.000,0.000,0.193,0.115,0.160,0.469,0.000,0.000,0.000,0.000,0.329,0.275,0.337,0.941,0.586,-0.429,-0.468,0.498,353.2,1.1,7.4,1.4,0.5,772.468,735.449,748.290,2256.207,-0.126,0.000,-0.011,-0.137,772.342,735.449,748.279,2256.070,523.526,551.054,522.292,1596.872,-0.016,0.000,-0.445,-0.461,523.542,551.054,522.737,1597.333,991.281,985.958,985.308,2962.547,1132.991,520.890,602.326,2256.207
@,30/05/18,07:03:00,226.2,226.7,226.7,392.1,392.7,392.2,50.06,50.06,50.06,1.479,1.243,1.486,0.000,0.000,0.000,0.198,0.120,0.157,0.474,0.000,0.000,0.000,0.000,0.334,0.280,0.334,0.948,0.592,-0.419,-0.461,0.500,3.0,9.9,349.9,1.4,0.5,772.472,735.451,748.293,2256.216,-0.126,0.000,-0.011,-0.137,772.346,735.451,748.282,2256.079,523.526,551.054,522.292,1596.872,-0.016,0.000,-0.445,-0.461,523.542,551.054,522.737,1597.333,991.286,985.962,985.314,2962.562,1132.991,520.899,602.326,2256.216
@,30/05/18,07:04:00,225.1,225.5,225.5,390.0,390.8,390.1,49.93,49.93,49.93,12.817,13.018,12.635,0.000,0.000,0.000,2.309,2.293,2.256,6.857,1.701,1.811,1.708,5.220,2.882,2.932,2.850,8.664,0.801,0.781,0.793,0.792,36.2,36.0,35.5,12.8,6.9,772.495,735.474,748.316,2256.285,-0.126,0.000,-0.011,-0.137,772.369,735.474,748.305,2256.148,523.544,551.072,522.310,1596.926,-0.016,0.000,-0.445,-0.461,523.560,551.072,522.755,1597.387,991.317,985.993,985.344,2962.654,1132.991,520.968,602.326,2256.285
@,30/05/18,07:05:00,224.5,225.0,225.1,389.0,389.9,389.2,50.02,50.01,50.02,13.119,13.354,12.931,0.000,0.000,0.000,2.396,2.383,2.342,7.120,1.681,1.797,1.698,5.176,2.942,3.000,2.909,8.850,0.815,0.794,0.806,0.805,33.5,34.8,35.3,13.1,7.1,772.535,735.513,748.354,2256.402,-0.126,0.000,-0.011,-0.137,772.409,735.513,748.343,2256.265,523.573,551.103,522.339,1597.015,-0.016,0.000,-0.445,-0.461,523.589,551.103,522.784,1597.476,991.366,986.043,985.392,2962.801,1132.991,521.085,602.326,2256.402
@,30/05/18,07:06:00,223.7,224.2,224.2,387.7,388.5,387.8,50.02,50.02,50.02,12.903,13.138,12.748,0.000,0.000,0.000,2.346,2.338,2.297,6.981,1.659,1.770,1.671,5.101,2.886,2.944,2.858,8.688,0.813,0.795,0.805,0.804,34.6,35.6,34.6,12.9,7.0,772.574,735.552,748.393,2256.519,-0.126,0.000,-0.011,-0.137,772.448,735.552,748.382,2256.382,523.601,551.133,522.367,1597.101,-0.016,0.000,-0.445,-0.461,523.617,551.133,522.812,1597.562,991.414,986.092,985.440,2962.946,1132.991,521.202,602.326,2256.519
