@,dd/mm/yy,hh:min:sec,V1(V),V2(V),V3(V),V12(V),V23(V),V31(V),FRQ1(Hz),FRQ2(Hz),FRQ3(Hz),I1(A),I2(A),I3(A),Isum(A),In(A),ILeak(A),P1(Kw),P2(Kw),P3(Kw),PT(Kw),Q1(Kvar),Q2(Kvar),Q3(Kvar),QT(Kvar),S1(Kva),S2(Kva),S3(Kva),ST(Kva),PF1,PF2,PF3,PFT,Angle1(Degree),Angle2(Degree),Angle3(Degree),%ILoad,%PLoad,EA1 Import (Kwh),EA2 Import (Kwh),EA3 Import(Kwh),EAT Import(Kwh),EA1 Export(Kwh),EA2 Export(Kwh),EA3 Export(Kwh),EAT Export(Kwh),EA1 Net(Kwh),EA2 Net(Kwh),EA3 Net(Kwh),EAT Net(Kwh),ER1 Ind(Kvarh),ER2 Ind(Kvarh),ER3 Ind(Kvarh),ERT Ind(Kvarh),ER1 Cap(Kvarh),ER2 Cap(Kvarh),ER3 Cap(Kvarh),ERT Cap(Kvarh),ER1 Net(Kvarh),ER2 Net(Kvarh),ER3 Net(Kvarh),ERT Net(Kvarh),EVA1 (Kvah),EVA2 (Kvah),EVA3 (Kvah),EVAT (Kvah),EON month(Kwh),EOFF month(Kwh),EHOL month(Kwh),EMonth(Kwh)
@,27/05/18,13:18:00,226.2,226.6,226.7,391.8,392.8,392.2,49.94,49.93,49.94,1.354,1.163,1.302,0.000,0.000,0.000,0.190,0.111,0.132,0.433,0.000,0.000,0.000,0.000,0.309,0.268,0.297,0.874,-0.591,-0.403,-0.439,0.495,2.7,3.9,3.6,1.3,0.4,718.203,685.321,698.059,2101.583,-0.126,0.000,-0.011,-0.137,718.077,685.321,698.048,2101.446,490.850,516.258,489.749,1496.857,-0.016,0.000,-0.445,-0.461,490.866,516.258,490.194,1497.318,920.254,915.609,916.130,2751.993,1045.157,479.055,577.371,2101.583
@,27/05/18,13:19:00,225.8,226.3,226.4,391.1,392.2,391.5,49.96,49.96,49.96,1.362,1.166,1.321,0.000,0.000,0.000,0.186,0.111,0.128,0.425,0.000,0.000,0.000,0.000,0.305,0.264,0.293,0.862,0.611,-0.412,-0.443,0.493,5.8,13.3,0.0,1.3,0.4,718.206,685.323,698.062,2101.591,-0.126,0.000,-0.011,-0.137,718.080,685.323,698.051,2101.454,490.850,516.258,489.749,1496.857,-0.016,0.000,-0.445,-0.461,490.866,516.258,490.194,1497.318,920.259,915.613,916.134,2752.006,1045.157,479.055,577.379,2101.591
@,27/05/18,13:20:00,226.2,226.7,226.8,391.8,393.1,392.2,49.98,49.98,49.97,1.382,1.181,1.289,0.000,0.000,0.000,0.190,0.111,0.132,0.433,0.000,0.000,0.000,0.000,0.309,0.272,0.293,0.874,-0.613,-0.421,-0.441,0.495,5.5,22.8,6.6,1.3,0.4,718.212,685.328,698.067,2101.607,-0.126,0.000,-0.011,-0.137,718.086,685.328,698.056,2101.470,490.854,516.261,489.752,1496.867,-0.016,0.000,-0.445,-0.461,490.870,516.261,490.197,1497.328,920.268,915.622,916.144,2752.034,1045.157,479.055,577.395,2101.607
@,27/05/18,13:21:00,225.6,226.2,226.2,391.1,392.0,391.3,49.95,49.95,49.95,1.372,1.248,1.338,0.000,0.000,0.000,0.190,0.115,0.132,0.437,0.000,0.000,0.000,0.000,0.313,0.280,0.301,0.895,0.611,-0.422,-0.444,0.488,352.8,20.7,7.9,1.3,0.4,718.215,685.330,698.069,2101.614,-0.126,0.000,-0.011,-0.137,718.089,685.330,698.058,2101.477,490.854,516.261,489.752,1496.867,-0.016,0.000,-0.445,-0.461,490.870,516.261,490.197,1497.328,920.273,915.627,916.148,2752.048,1045.157,479.055,577.402,2101.614
@,27/05/18,13:22:00,225.2,225.8,225.8,390.1,391.2,390.6,49.94,49.94,49.95,1.360,1.229,1.320,0.000,0.000,0.000,0.186,0.115,0.132,0.433,0.000,0.000,0.000,0.000,0.309,0.276,0.301,0.886,-0.609,-0.418,-0.444,0.488,7.0,20.6,5.8,1.3,0.4,718.218,685.332,698.071,2101.621,-0.126,0.000,-0.011,-0.137,718.092,685.332,698.060,2101.484,490.854,516.261,489.752,1496.867,-0.016,0.000,-0.445,-0.461,490.870,516.261,490.197,1497.328,920.278,915.631,916.153,2752.062,1045.157,479.055,577.409,2101.621
@,27/05/18,13:23:00,225.7,226.2,226.3,391.1,391.9,391.4,49.95,49.94,49.95,13.297,13.573,13.083,0.000,0.000,0.000,2.449,2.433,2.383,7.266,1.709,1.849,1.733,5.291,2.998,3.064,2.961,9.022,0.816,0.793,0.806,0.805,33.9,35.1,34.7,13.3,7.3,718.236,685.349,698.088,2101.673,-0.126,0.000,-0.011,-0.137,718.110,685.349,698.077,2101.536,490.866,516.274,489.764,1496.904,-0.016,0.000,-0.445,-0.461,490.882,516.274,490.209,1497.365,920.302,915.655,916.176,2752.133,1045.157,479.055,577.461,2101.673
@,27/05/18,13:24:00,225.8,226.2,226.4,391.3,392.0,391.4,49.96,49.97,49.96,13.600,13.905,13.429,0.000,0.000,0.000,2.531,2.527,2.470,7.528,1.717,1.852,1.745,5.314,3.067,3.142,3.039,9.248,0.825,0.804,0.814,0.814,33.0,34.4,33.8,13.6,7.5,718.278,685.391,698.129,2101.798,-0.126,0.000,-0.011,-0.137,718.152,685.391,698.118,2101.661,490.894,516.305,489.793,1496.992,-0.016,0.000,-0.445,-0.461,490.910,516.305,490.238,1497.453,920.352,915.707,916.227,2752.286,1045.157,479.055,577.586,2101.798
@,27/05/18,13:25:00,225.5,226.0,226.1,390.6,391.7,391.1,49.98,49.99,49.98,13.471,13.782,13.311,0.000,0.000,0.000,2.499,2.499,2.441,7.439,1.696,1.836,1.729,5.262,3.035,3.113,3.006,9.154,0.823,0.804,0.812,0.813,33.1,34.2,32.5,13.5,7.4,718.320,685.433,698.170,2101.923,-0.126,0.000,-0.011,-0.137,718.194,685.433,698.159,2101.786,490.923,516.336,489.822,1497.081,-0.016,0.000,-0.445,-0.461,490.939,516.336,490.267,1497.542,920.403,915.759,916.277,2752.439,1045.157,479.055,577.711,2101.923
@,27/05/18,13:26:00,225.0,225.6,225.7,389.7,391.0,390.5,50.00,50.01,50.00,13.608,13.882,13.480,0.000,0.000,0.000,2.536,2.531,2.486,7.553,1.692,1.819,1.725,5.236,3.059,3.129,3.039,9.227,0.828,0.811,0.818,0.819,31.9,34.5,32.7,13.7,7.6,718.362,685.474,698.211,2102.047,-0.126,0.000,-0.011,-0.137,718.236,685.474,698.200,2101.910,490.952,516.367,489.852,1497.171,-0.016,0.000,-0.445,-0.461,490.968,516.367,490.297,1497.632,920.454,915.810,916.327,2752.591,1045.157,479.055,577.835,2102.047
@,27/05/18,13:27:00,225.5,226.0,226.1,390.5,391.7,391.1,50.04,50.05,50.05,13.493,13.727,13.330,0.000,0.000,0.000,2.507,2.495,2.454,7.455,1.701,1.820,1.717,5.237,3.039,3.097,3.010,9.146,0.824,0.805,0.815,0.815,32.5,34.0,33.9,13.5,7.5,718.403,685.516,698.252,2102.171,-0.126,0.000,-0.011,-0.137,718.277,685.516,698.241,2102.034,490.980,516.398,489.881,1497.259,-0.016,0.000,-0.445,-0.461,490.996,516.398,490.326,1497.720,920.504,915.862,916.377,2752.743,1045.157,479.055,577.959,2102.171
@,27/05/18,13:28:00,225.4,225.9,226.0,390.4,391.4,391.1,49.99,49.99,49.99,13.650,13.903,13.502,0.000,0.000,0.000,2.544,2.536,2.491,7.571,1.709,1.832,1.733,5.274,3.076,3.142,3.047,9.266,0.827,0.808,0.819,0.817,33.0,33.7,33.7,13.7,7.6,718.446,685.558,698.293,2102.297,-0.126,0.000,-0.011,-0.137,718.320,685.558,698.282,2102.160,491.009,516.428,489.910,1497.347,-0.016,0.000,-0.445,-0.461,491.025,516.428,490.355,1497.808,920.555,915.914,916.428,2752.897,1045.157,479.055,578.085,2102.297
@,27/05/18,13:29:00,225.0,225.6,225.6,389.9,390.9,390.3,50.06,50.05,50.04,13.489,13.790,13.353,0.000,0.000,0.000,2.507,2.511,2.457,7.475,1.688,1.811,1.712,5.211,3.034,3.104,3.010,9.149,0.826,0.809,0.818,0.817,32.2,34.9,33.4,13.5,7.5,718.486,685.599,698.333,2102.418,-0.126,0.000,-0.011,-0.137,718.360,685.599,698.322,2102.281,491.037,516.459,489.938,1497.434,-0.016,0.000,-0.445,-0.461,491.053,516.459,490.383,1497.895,920.605,915.965,916.477,2753.047,1045.157,479.055,578.206,2102.418
@,27/05/18,13:30:00,225.1,225.6,225.7,389.9,391.1,390.4,49.97,49.96,49.96,13.771,14.071,13.610,0.000,0.000,0.000,2.573,2.573,2.520,7.666,1.698,1.830,1.727,5.254,3.095,3.169,3.070,9.334,0.832,0.812,0.821,0.821,32.1,32.9,33.3,13.8,7.7,718.529,685.641,698.375,2102.545,-0.126,0.000,-0.011,-0.137,718.403,685.641,698.364,2102.408,491.066,516.489,489.967,1497.522,-0.016,0.000,-0.445,-0.461,491.082,516.489,490.412,1497.983,920.656,916.017,916.528,2753.201,1045.157,479.055,578.333,2102.545
@,27/05/18,13:31:00,225.0,225.5,225.7,390.0,390.9,390.2,49.98,49.97,49.98,13.495,13.773,13.344,0.000,0.000,0.000,2.507,2.503,2.454,7.464,1.692,1.820,1.717,5.229,3.031,3.101,3.006,9.138,0.825,0.807,0.815,0.817,32.8,33.8,33.8,13.5,7.5,718.571,685.683,698.416,2102.670,-0.126,0.000,-0.011,-0.137,718.445,685.683,698.405,2102.533,491.094,516.520,489.996,1497.610,-0.016,0.000,-0.445,-0.461,491.110,516.520,490.441,1498.071,920.707,916.069,916.578,2753.354,1045.157,479.055,578.458,2102.670
@,27/05/18,13:32:00,224.6,225.2,225.2,389.4,390.1,389.6,49.96,49.97,49.96,1.328,1.152,1.283,0.000,0.000,0.000,0.186,0.111,0.128,0.425,0.000,0.000,0.000,0.000,0.297,0.260,0.289,0.845,-0.619,-0.413,-0.452,0.502,0.5,22.3,342.8,1.3,0.4,718.599,685.711,698.443,2102.753,-0.126,0.000,-0.011,-0.137,718.473,685.711,698.432,2102.616,491.113,516.540,490.015,1497.668,-0.016,0.000,-0.445,-0.461,491.129,516.540,490.460,1498.129,920.741,916.104,916.612,2753.457,1045.157,479.055,578.541,2102.753
@,27/05/18,13:33:00,225.0,225.6,225.6,389.9,390.7,390.3,49.94,49.94,49.95,1.346,1.167,1.275,0.000,0.000,0.000,0.186,0.111,0.128,0.425,0.000,0.000,0.000,0.000,0.305,0.260,0.289,0.853,-0.610,-0.427,-0.444,0.498,3.4,22.6,18.1,1.3,0.4,718.602,685.713,698.445,2102.760,-0.126,0.000,-0.011,-0.137,718.476,685.713,698.434,2102.623,491.113,516.540,490.015,1497.668,-0.016,0.000,-0.445,-0.461,491.129,516.540,490.460,1498.129,920.746,916.109,916.617,2753.472,1045.157,479.055,578.548,2102.760
@,27/05/18,13:34:00,225.2,225.8,225.7,390.2,391.1,390.7,49.95,49.95,49.95,1.342,1.142,1.291,0.000,0.000,0.000,0.190,0.107,0.132,0.429,0.000,0.000,0.000,0.000,0.305,0.260,0.293,0.858,-0.617,-0.412,-0.448,0.500,4.2,16.2,350.9,1.3,0.4,718.605,685.715,698.447,2102.767,-0.126,0.000,-0.011,-0.137,718.479,685.715,698.436,2102.630,491.113,516.540,490.015,1497.668,-0.016,0.000,-0.445,-0.461,491.129,516.540,490.460,1498.129,920.751,916.113,916.622,2753.486,1045.157,479.055,578.555,2102.767
@,27/05/18,13:35:00,225.3,226.0,225.9,390.4,391.5,390.9,49.97,49.97,49.97,1.349,1.207,1.301,0.000,0.000,0.000,0.186,0.111,0.132,0.429,0.000,0.000,0.000,0.000,0.305,0.272,0.297,0.874,-0.610,-0.404,-0.447,0.491,6.4,13.9,6.9,1.3,0.4,718.608,685.717,698.450,2102.775,-0.126,0.000,-0.011,-0.137,718.482,685.717,698.439,2102.638,491.113,516.540,490.015,1497.668,-0.016,0.000,-0.445,-0.461,491.129,516.540,490.460,1498.129,920.757,916.118,916.627,2753.502,1045.157,479.055,578.563,2102.775
@,27/05/18,13:36:00,225.3,225.9,225.9,390.3,391.5,390.7,49.97,49.97,49.97,1.372,1.202,1.312,0.000,0.000,0.000,0.190,0.111,0.132,0.433,0.000,0.000,0.000,0.000,0.309,0.272,0.297,0.878,-0.597,-0.403,-0.437,0.493,0.4,13.2,5.6,1.3,0.4,718.611,685.718,698.452,2102.781,-0.126,0.000,-0.011,-0.137,718.485,685.718,698.441,2102.644,491.113,516.540,490.015,1497.668,-0.016,0.000,-0.445,-0.461,491.129,516.540,490.460,1498.129,920.762,916.122,916.632,2753.516,1045.157,479.055,578.569,2102.781
@,27/05/18,13:37:00,224.9,225.5,225.6,389.8,390.8,390.3,50.00,50.00,50.00,1.343,1.140,1.299,0.000,0.000,0.000,0.186,0.107,0.132,0.425,0.000,0.000,0.000,0.000,0.301,0.256,0.289,0.845,0.615,-0.431,-0.451,0.502,1.4,20.2,5.3,1.3,0.4,718.614,685.720,698.454,2102.788,-0.126,0.000,-0.011,-0.137,718.488,685.720,698.443,2102.651,491.113,516.540,490.015,1497.668,-0.016,0.000,-0.445,-0.461,491.129,516.540,490.460,1498.129,920.767,916.126,916.637,2753.530,1045.157,479.055,578.576,2102.788
@,27/05/18,13:38:00,225.4,225.9,226.0,390.5,391.4,391.1,50.04,50.04,50.04,1.361,1.202,1.311,0.000,0.000,0.000,0.186,0.111,0.132,0.429,0.000,0.000,0.000,0.000,0.309,0.272,0.297,0.878,-0.616,-0.416,-0.442,0.488,3.1,351.9,327.8,1.3,0.4,718.618,685.722,698.456,2102.796,-0.126,0.000,-0.011,-0.137,718.492,685.722,698.445,2102.659,491.113,516.540,490.015,1497.668,-0.016,0.000,-0.445,-0.461,491.129,516.540,490.460,1498.129,920.772,916.131,916.642,2753.545,1045.157,479.055,578.584,2102.796
@,27/05/18,13:39:00,225.7,226.1,226.2,390.9,391.9,391.4,50.01,50.01,50.00,13.336,13.605,13.140,0.000,0.000,0.000,2.458,2.449,2.396,7.303,1.709,1.840,1.729,5.278,3.006,3.076,2.969,9.051,0.818,0.796,0.808,0.807,34.0,34.8,33.1,13.4,7.3,718.628,685.731,698.466,2102.825,-0.126,0.000,-0.011,-0.137,718.502,685.731,698.455,2102.688,491.119,516.546,490.021,1497.686,-0.016,0.000,-0.445,-0.461,491.135,516.546,490.466,1498.147,920.786,916.145,916.656,2753.587,1045.157,479.055,578.613,2102.825
@,27/05/18,13:40:00,225.8,226.2,226.3,391.2,392.2,391.4,49.97,49.97,49.97,13.805,14.125,13.622,0.000,0.000,0.000,2.586,2.577,2.520,7.682,1.721,1.857,1.746,5.324,3.117,3.192,3.080,9.389,0.830,0.808,0.818,0.818,32.4,34.5,32.4,13.9,7.7,718.670,685.774,698.507,2102.951,-0.126,0.000,-0.011,-0.137,718.544,685.774,698.496,2102.814,491.147,516.577,490.050,1497.774,-0.016,0.000,-0.445,-0.461,491.163,516.577,490.495,1498.235,920.837,916.197,916.706,2753.740,1045.157,479.055,578.739,2102.951
@,27/05/18,13:41:00,225.3,225.8,225.9,390.2,391.3,390.7,50.00,50.00,50.00,13.428,13.719,13.289,0.000,0.000,0.000,2.486,2.482,2.437,7.405,1.696,1.823,1.729,5.248,3.018,3.092,2.997,9.107,0.822,0.803,0.812,0.813,32.7,34.7,33.3,13.5,7.4,718.713,685.816,698.548,2103.077,-0.126,0.000,-0.011,-0.137,718.587,685.816,698.537,2102.940,491.176,516.608,490.080,1497.864,-0.016,0.000,-0.445,-0.461,491.192,516.608,490.525,1498.325,920.888,916.250,916.757,2753.895,1045.157,479.055,578.865,2103.077
@,27/05/18,13:42:00,224.8,225.4,225.4,389.6,390.5,389.9,49.94,49.94,49.93,13.629,13.974,13.491,0.000,0.000,0.000,2.540,2.548,2.487,7.575,1.688,1.828,1.725,5.241,3.060,3.146,3.039,9.245,0.829,0.810,0.818,0.819,31.8,33.6,34.3,13.7,7.6,718.754,685.858,698.589,2103.201,-0.126,0.000,-0.011,-0.137,718.628,685.858,698.578,2103.064,491.205,516.639,490.109,1497.953,-0.016,0.000,-0.445,-0.461,491.221,516.639,490.554,1498.414,920.939,916.302,916.807,2754.048,1045.157,479.055,578.989,2103.201
@,27/05/18,13:43:00,225.0,225.5,225.6,389.9,390.8,390.3,49.93,49.93,49.92,13.700,14.013,13.565,0.000,0.000,0.000,2.557,2.556,2.503,7.616,1.696,1.828,1.729,5.253,3.076,3.159,3.056,9.290,0.830,0.810,0.818,0.820,32.7,33.7,32.9,13.8,7.6,718.796,685.900,698.630,2103.326,-0.126,0.000,-0.011,-0.137,718.670,685.900,698.619,2103.189,491.233,516.670,490.138,1498.041,-0.016,0.000,-0.445,-0.461,491.249,516.670,490.583,1498.502,920.990,916.354,916.858,2754.202,1045.157,479.055,579.114,2103.326
@,27/05/18,13:44:00,225.4,225.9,226.0,390.4,391.8,391.0,49.96,49.96,49.96,13.545,13.850,13.435,0.000,0.000,0.000,2.520,2.519,2.470,7.509,1.705,1.832,1.733,5.270,3.051,3.130,3.031,9.212,0.824,0.805,0.816,0.815,32.7,32.9,33.3,13.6,7.5,718.839,685.942,698.672,2103.453,-0.126,0.000,-0.011,-0.137,718.713,685.942,698.661,2103.316,491.262,516.701,490.167,1498.130,-0.016,0.000,-0.445,-0.461,491.278,516.701,490.612,1498.591,921.041,916.407,916.909,2754.357,1045.157,479.055,579.241,2103.453
@,27/05/18,13:45:00,226.2,226.6,226.7,391.7,392.7,392.3,50.03,50.03,50.03,13.846,14.136,13.683,0.000,0.000,0.000,2.597,2.592,2.543,7.732,1.719,1.854,1.752,5.325,3.127,3.205,3.098,9.429,0.830,0.810,0.821,0.820,32.5,34.4,31.9,13.9,7.7,718.882,685.985,698.714,2103.581,-0.126,0.000,-0.011,-0.137,718.756,685.985,698.703,2103.444,491.291,516.732,490.197,1498.220,-0.016,0.000,-0.445,-0.461,491.307,516.732,490.642,1498.681,921.093,916.460,916.960,2754.513,1045.157,479.055,579.369,2103.581
@,27/05/18,13:46:00,225.3,225.7,225.8,390.4,391.2,390.6,49.98,49.98,49.98,1.359,1.257,1.304,0.000,0.000,0.000,0.181,0.115,0.128,0.425,0.000,0.000,0.000,0.000,0.305,0.276,0.297,0.878,-0.595,-0.410,-0.427,0.484,356.1,16.4,346.1,1.3,0.4,718.909,686.012,698.741,2103.662,-0.126,0.000,-0.011,-0.137,718.783,686.012,698.730,2103.525,491.309,516.751,490.215,1498.275,-0.016,0.000,-0.445,-0.461,491.325,516.751,490.660,1498.736,921.126,916.494,916.993,2754.613,1045.157,479.055,579.450,2103.662
@,27/05/18,13:47:00,225.4,225.9,225.9,390.4,391.4,390.9,50.04,50.04,50.04,1.357,1.228,1.319,0.000,0.000,0.000,0.186,0.115,0.128,0.429,0.000,0.000,0.000,0.000,0.309,0.280,0.297,0.887,-0.602,-0.410,-0.425,0.484,4.7,2.0,349.6,1.3,0.4,718.912,686.014,698.743,2103.669,-0.126,0.000,-0.011,-0.137,718.786,686.014,698.732,2103.532,491.309,516.751,490.215,1498.275,-0.016,0.000,-0.445,-0.461,491.325,516.751,490.660,1498.736,921.132,916.498,916.998,2754.628,1045.157,479.055,579.457,2103.669
@,27/05/18,13:48:00,224.9,225.4,225.4,389.7,390.7,390.0,49.96,49.96,49.96,1.347,1.244,1.317,0.000,0.000,0.000,0.186,0.115,0.128,0.429,0.000,0.000,0.000,0.000,0.305,0.276,0.301,0.882,-0.606,-0.413,-0.442,0.486,6.0,358.4,0.6,1.3,0.4,718.915,686.016,698.745,2103.676,-0.126,0.000,-0.011,-0.137,718.789,686.016,698.734,2103.539,491.309,516.751,490.215,1498.275,-0.016,0.000,-0.445,-0.461,491.325,516.751,490.660,1498.736,921.137,916.503,917.003,2754.643,1045.157,479.055,579.464,2103.676
@,27/05/18,13:49:00,225.7,226.2,226.2,391.0,391.8,391.4,49.94,49.93,49.93,1.385,1.249,1.336,0.000,0.000,0.000,0.186,0.115,0.132,0.433,0.000,0.000,0.000,0.000,0.309,0.284,0.305,0.899,-0.593,-0.397,-0.426,0.482,5.2,13.6,21.9,1.3,0.4,718.919,686.018,698.747,2103.684,-0.126,0.000,-0.011,-0.137,718.793,686.018,698.736,2103.547,491.309,516.751,490.215,1498.275,-0.016,0.000,-0.445,-0.461,491.325,516.751,490.660,1498.736,921.142,916.508,917.008,2754.658,1045.157,479.055,579.471,2103.683
@,27/05/18,13:50:00,225.8,226.2,226.3,391.0,392.2,391.5,49.96,49.96,49.96,1.380,1.227,1.326,0.000,0.000,0.000,0.190,0.111,0.136,0.437,0.000,0.000,0.000,0.000,0.313,0.272,0.301,0.887,0.599,-0.405,-0.447,0.493,2.2,19.1,4.2,1.3,0.4,718.922,686.020,698.749,2103.691,-0.126,0.000,-0.011,-0.137,718.796,686.020,698.738,2103.554,491.309,516.751,490.215,1498.275,-0.016,0.000,-0.445,-0.461,491.325,516.751,490.660,1498.736,921.147,916.512,917.013,2754.672,1045.157,479.055,579.479,2103.691
@,27/05/18,13:51:00,224.8,225.4,225.4,389.5,390.6,389.9,49.95,49.95,49.96,1.390,1.220,1.329,0.000,0.000,0.000,0.186,0.111,0.132,0.429,0.000,0.000,0.000,0.000,0.309,0.272,0.297,0.878,0.615,-0.410,-0.452,0.488,0.4,19.8,2.3,1.3,0.4,718.925,686.022,698.752,2103.699,-0.126,0.000,-0.011,-0.137,718.799,686.022,698.741,2103.562,491.309,516.751,490.215,1498.275,-0.016,0.000,-0.445,-0.461,491.325,516.751,490.660,1498.736,921.152,916.517,917.018,2754.687,1045.157,479.055,579.487,2103.699
@,27/05/18,13:52:00,225.2,225.8,225.8,390.0,391.2,390.7,50.04,50.04,50.04,1.374,1.205,1.336,0.000,0.000,0.000,0.186,0.111,0.136,0.433,0.000,0.000,0.000,0.000,0.309,0.272,0.301,0.882,-0.612,-0.399,-0.451,0.491,0.9,7.8,18.4,1.3,0.4,718.928,686.023,698.754,2103.705,-0.126,0.000,-0.011,-0.137,718.802,686.023,698.743,2103.568,491.309,516.751,490.215,1498.275,-0.016,0.000,-0.445,-0.461,491.325,516.751,490.660,1498.736,921.157,916.521,917.023,2754.701,1045.157,479.055,579.493,2103.705
@,27/05/18,13:53:00,224.9,225.5,225.5,389.6,390.8,390.2,50.03,50.03,50.03,13.397,13.678,13.231,0.000,0.000,0.000,2.478,2.470,2.421,7.369,1.692,1.824,1.717,5.233,3.010,3.080,2.981,9.072,0.822,0.801,0.813,0.812,32.4,35.0,33.1,13.4,7.4,718.938,686.032,698.763,2103.733,-0.126,0.000,-0.011,-0.137,718.812,686.032,698.752,2103.596,491.314,516.757,490.220,1498.291,-0.016,0.000,-0.445,-0.461,491.330,516.757,490.665,1498.752,921.171,916.534,917.036,2754.741,1045.157,479.055,579.521,2103.733
@,27/05/18,13:54:00,225.1,225.6,225.7,389.9,390.9,390.5,50.03,50.03,50.03,13.468,13.770,13.319,0.000,0.000,0.000,2.499,2.494,2.445,7.438,1.692,1.832,1.721,5.244,3.034,3.104,3.002,9.140,0.825,0.804,0.814,0.814,32.8,35.0,34.1,13.5,7.4,718.978,686.073,698.802,2103.853,-0.126,0.000,-0.011,-0.137,718.852,686.073,698.791,2103.716,491.342,516.787,490.249,1498.378,-0.016,0.000,-0.445,-0.461,491.358,516.787,490.694,1498.839,921.220,916.585,917.085,2754.890,1045.157,479.055,579.641,2103.853
@,27/05/18,13:55:00,225.3,225.7,225.8,390.2,391.2,390.5,49.95,49.96,49.96,13.421,13.688,13.242,0.000,0.000,0.000,2.486,2.469,2.424,7.380,1.700,1.828,1.712,5.240,3.022,3.084,2.981,9.087,0.823,0.802,0.812,0.812,32.5,35.8,33.4,13.5,7.4,719.020,686.114,698.843,2103.977,-0.126,0.000,-0.011,-0.137,718.894,686.114,698.832,2103.840,491.371,516.818,490.278,1498.467,-0.016,0.000,-0.445,-0.461,491.387,516.818,490.723,1498.928,921.270,916.636,917.135,2755.041,1045.157,479.055,579.765,2103.977
@,27/05/18,13:56:00,224.9,225.4,225.5,389.6,390.6,389.9,49.97,49.97,49.98,13.624,13.938,13.481,0.000,0.000,0.000,2.540,2.540,2.491,7.571,1.692,1.824,1.721,5.237,3.064,3.138,3.039,9.241,0.830,0.809,0.819,0.819,32.2,34.0,33.4,13.7,7.6,719.062,686.156,698.884,2104.102,-0.126,0.000,-0.011,-0.137,718.936,686.156,698.873,2103.965,491.399,516.848,490.307,1498.554,-0.016,0.000,-0.445,-0.461,491.415,516.848,490.752,1499.015,921.321,916.688,917.185,2755.194,1045.157,479.055,579.890,2104.102
@,27/05/18,13:57:00,224.8,225.3,225.4,389.5,390.6,389.9,49.99,49.99,50.00,13.473,13.761,13.329,0.000,0.000,0.000,2.499,2.495,2.449,7.443,1.684,1.816,1.713,5.212,3.027,3.097,3.002,9.125,0.827,0.806,0.817,0.816,32.5,35.1,32.1,13.5,7.4,719.104,686.198,698.925,2104.227,-0.126,0.000,-0.011,-0.137,718.978,686.198,698.914,2104.090,491.428,516.879,490.336,1498.643,-0.016,0.000,-0.445,-0.461,491.444,516.879,490.781,1499.104,921.372,916.740,917.236,2755.348,1045.157,479.055,580.013,2104.225
@,27/05/18,13:58:00,224.7,225.3,225.3,389.2,390.5,389.7,49.98,49.98,49.97,13.629,13.916,13.470,0.000,0.000,0.000,2.540,2.536,2.491,7.567,1.688,1.820,1.717,5.225,3.060,3.130,3.031,9.220,0.829,0.810,0.819,0.821,33.2,33.8,33.1,13.7,7.6,719.146,686.240,698.966,2104.352,-0.126,0.000,-0.011,-0.137,719.020,686.240,698.955,2104.215,491.457,516.910,490.365,1498.732,-0.016,0.000,-0.445,-0.461,491.473,516.910,490.810,1499.193,921.423,916.792,917.286,2755.501,1045.157,479.055,580.138,2104.350
@,27/05/18,13:59:00,225.2,225.6,225.7,390.0,391.0,390.4,49.94,49.94,49.94,13.848,14.150,13.672,0.000,0.000,0.000,2.594,2.589,2.536,7.719,1.705,1.840,1.729,5.274,3.117,3.187,3.085,9.389,0.833,0.812,0.822,0.822,32.3,34.1,32.0,13.9,7.7,719.189,686.283,699.008,2104.480,-0.126,0.000,-0.011,-0.137,719.063,686.283,698.997,2104.343,491.485,516.941,490.394,1498.820,-0.016,0.000,-0.445,-0.461,491.501,516.941,490.839,1499.281,921.474,916.845,917.337,2755.656,1045.157,479.055,580.266,2104.478
@,27/05/18,14:00:00,225.7,226.3,226.2,391.1,391.9,391.6,50.02,50.02,50.02,1.353,1.190,1.273,0.000,0.000,0.000,0.190,0.107,0.128,0.425,0.000,0.000,0.000,0.000,0.305,0.272,0.289,0.866,-0.602,-0.404,-0.440,0.490,357.2,5.1,4.4,1.3,0.4,719.217,686.310,699.036,2104.563,-0.126,0.000,-0.011,-0.137,719.091,686.310,699.025,2104.426,491.503,516.960,490.413,1498.876,-0.016,0.000,-0.445,-0.461,491.519,516.960,490.858,1499.337,921.509,916.880,917.371,2755.760,1045.157,479.055,580.350,2104.562
@,27/05/18,14:01:00,225.2,225.7,225.7,390.0,391.2,390.6,50.01,50.02,50.01,1.349,1.218,1.290,0.000,0.000,0.000,0.186,0.111,0.128,0.425,0.000,0.000,0.000,0.000,0.309,0.276,0.297,0.882,-0.598,-0.405,-0.438,0.481,4.3,8.0,345.9,1.3,0.4,719.220,686.312,699.038,2104.570,-0.126,0.000,-0.011,-0.137,719.094,686.312,699.027,2104.433,491.503,516.960,490.413,1498.876,-0.016,0.000,-0.445,-0.461,491.519,516.960,490.858,1499.337,921.514,916.885,917.376,2755.775,1045.157,479.055,580.358,2104.570
